average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
138.77051682217896,142.84313479387788,135.92999238923065,1.0448593973637166,0.11562198671041424,0.48480810215500486,0.003776901913915916,0.11523675562583174,0.0012276595472576093,0.010454440818401823,1.8824678869157095e-05,0.0016058575839674666
