breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 876.50756079, -933.91202463,  194.26158854])]","[array([-0.89103099, -0.22118433, -0.38474484, -0.20279288, -1.18811946,
        2.92933654])]"
0,movel_fit,"[array([ 862.82194634, -841.11907767,  156.27421624])]","[array([-0.9042709 , -0.27681167, -0.46642895, -0.32268226, -1.23570127,
        2.86034082])]"
499,movel_fit,"[array([ 860.3675662 , -825.08193593,  149.6225826 ])]","[array([-0.90711128, -0.28742739, -0.48236642, -0.3443634 , -1.24284835,
        2.84903622])]"
999,movel_fit,"[array([ 858.292311  , -808.77708719,  143.42295558])]","[array([-0.90500683, -0.2953625 , -0.49419074, -0.35653758, -1.25234211,
        2.8254994 ])]"
1499,movel_fit,"[array([ 856.47989517, -792.27808416,  137.64973374])]","[array([-0.90075058, -0.30184694, -0.50386934, -0.36506952, -1.26302568,
        2.79687209])]"
1999,movel_fit,"[array([ 855.01848316, -775.60354463,  132.34230395])]","[array([-0.89576384, -0.30761454, -0.51253926, -0.37291628, -1.27424153,
        2.76676802])]"
2499,movel_fit,"[array([ 853.87054474, -758.75390448,  127.45877495])]","[array([-0.89063277, -0.31306042, -0.52075834, -0.38126456, -1.28561921,
        2.73672585])]"
2999,movel_fit,"[array([ 853.05031117, -741.78433856,  123.04433607])]","[array([-0.88551648, -0.31837745, -0.52875809, -0.39041558, -1.29695559,
        2.70724274])]"
3499,movel_fit,"[array([ 852.52928263, -724.67273511,  119.07927393])]","[array([-0.88035396, -0.32359227, -0.53654655, -0.40022609, -1.30819121,
        2.6782878 ])]"
3999,movel_fit,"[array([ 852.32154925, -707.45507343,  115.56702475])]","[array([-0.87503319, -0.328691  , -0.54407818, -0.41045937, -1.31929746,
        2.64971744])]"
4499,movel_fit,"[array([ 852.43231801, -690.15951405,  112.50399309])]","[array([-0.86945399, -0.33364718, -0.55129919, -0.42090683, -1.33025871,
        2.62141544])]"
4999,movel_fit,"[array([ 852.83265416, -672.78910014,  109.88754098])]","[array([-0.8635619 , -0.33845316, -0.55818642, -0.43145033, -1.34104932,
        2.59336517])]"
5499,movel_fit,"[array([ 853.52235598, -655.37150924,  107.71245108])]","[array([-0.8573462 , -0.34314719, -0.56476954, -0.44205744, -1.35160924,
        2.56564309])]"
