breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 124.83256752, -461.11043578, 1276.67774116])]","[array([-0.51898344, -0.86012915,  0.73749873,  2.51051374, -1.98170124,
       -2.80793877])]"
500,movel_fit,"[array([ 160.55089657, -547.48096891, 1218.92917387])]","[array([-0.5911958 , -0.79238305,  0.77408872,  2.50056376, -1.85882757,
       -2.79404166])]"
1000,movel_fit,"[array([ 164.04608145, -555.6811043 , 1213.34680561])]","[array([-0.59649922, -0.78519199,  0.77738227,  2.49902791, -1.84755464,
       -2.79233903])]"
1500,movel_fit,"[array([ 167.50365285, -563.51054206, 1207.916041  ])]","[array([-0.60064035, -0.77818308,  0.78082672,  2.49697297, -1.83694423,
       -2.79105201])]"
2000,movel_fit,"[array([ 171.06066934, -571.70924753, 1202.25742874])]","[array([-0.6044002 , -0.77083992,  0.78458367,  2.49433411, -1.82599464,
       -2.79037799])]"
2500,movel_fit,"[array([ 174.58799017, -579.51475606, 1196.73156494])]","[array([-0.60702408, -0.76369565,  0.78852464,  2.49116783, -1.81570055,
       -2.79007666])]"
3000,movel_fit,"[array([ 178.1820727 , -587.37052139, 1191.14356878])]","[array([-0.60897461, -0.75641373,  0.79270883,  2.48743334, -1.80548219,
       -2.79025483])]"
3500,movel_fit,"[array([ 181.82931759, -595.42593571, 1185.38901393])]","[array([-0.61045364, -0.74891802,  0.79720251,  2.48310378, -1.79512074,
       -2.79095515])]"
4000,movel_fit,"[array([ 185.48202295, -603.13587673, 1179.76434334])]","[array([-0.610921  , -0.74155902,  0.80188014,  2.47823749, -1.78534212,
       -2.79200701])]"
4500,movel_fit,"[array([ 189.10854242, -610.78408253, 1174.14966648])]","[array([-0.61075071, -0.73419763,  0.80680238,  2.47278661, -1.77578085,
       -2.79355723])]"
5000,movel_fit,"[array([ 192.78365843, -618.63267191, 1168.37194211])]","[array([-0.61020127, -0.72660305,  0.81203676,  2.4667372 , -1.76606552,
       -2.79558658])]"
5500,movel_fit,"[array([ 196.40823399, -625.87112051, 1162.87207608])]","[array([-0.60851064, -0.71935303,  0.81742659,  2.46019567, -1.75726869,
       -2.797921  ])]"
6000,movel_fit,"[array([ 200.18054926, -633.4661171 , 1157.0878804 ])]","[array([-0.60660866, -0.71166445,  0.82315985,  2.45307667, -1.74808029,
       -2.80063394])]"
6500,movel_fit,"[array([ 203.95955356, -641.30934977, 1151.12792946])]","[array([-0.60451827, -0.70371315,  0.82920719,  2.4453648 , -1.73867188,
       -2.80381687])]"
7000,movel_fit,"[array([ 207.75762648, -648.93100511, 1145.22049285])]","[array([-0.60177803, -0.69577243,  0.835478  ,  2.43716384, -1.72964346,
       -2.8072921 ])]"
7500,movel_fit,"[array([ 211.67239045, -656.33672635, 1139.32483493])]","[array([-0.59837715, -0.68773626,  0.84196199,  2.42852866, -1.72095825,
       -2.81093567])]"
8000,movel_fit,"[array([ 215.38926904, -663.79497372, 1133.4328755 ])]","[array([-0.59486944, -0.6797228 ,  0.84870847,  2.41935155, -1.71233769,
       -2.81514809])]"
8500,movel_fit,"[array([ 219.22033231, -671.36254853, 1127.38003544])]","[array([-0.59114386, -0.67137466,  0.8557005 ,  2.40974002, -1.70362179,
       -2.81954276])]"
9000,movel_fit,"[array([ 223.15171465, -678.50308466, 1121.46376088])]","[array([-0.58672333, -0.66304953,  0.86281558,  2.39984692, -1.69550827,
       -2.82400812])]"
9500,movel_fit,"[array([ 226.88210766, -686.00970286, 1115.36513759])]","[array([-0.58268038, -0.65449948,  0.87020473,  2.38946458, -1.68701455,
       -2.82897187])]"
10000,movel_fit,"[array([ 230.785339  , -693.29377799, 1109.26651193])]","[array([-0.57822483, -0.64573103,  0.87768832,  2.37887623, -1.67882086,
       -2.83388906])]"
10500,movel_fit,"[array([ 234.65685256, -700.54393925, 1103.14817954])]","[array([-0.5737514 , -0.63681054,  0.88528112,  2.36804398, -1.67071676,
       -2.83897318])]"
11000,movel_fit,"[array([ 238.42746489, -707.89443391, 1096.94777721])]","[array([-0.56949947, -0.62770201,  0.89298747,  2.35697513, -1.66252088,
       -2.84425331])]"
11500,movel_fit,"[array([ 242.27373902, -715.00227165, 1090.80958498])]","[array([-0.56507667, -0.61845529,  0.90066469,  2.34587418, -1.65464203,
       -2.84947776])]"
12000,movel_fit,"[array([ 246.15228653, -722.16443983, 1084.57236428])]","[array([-0.56087274, -0.60888709,  0.90832171,  2.33472328, -1.6466799 ,
       -2.85465238])]"
12500,movel_fit,"[array([ 249.83869888, -729.50913303, 1078.26971663])]","[array([-0.5572108 , -0.59914323,  0.91594686,  2.32349127, -1.63851604,
       -2.85997478])]"
13000,movel_fit,"[array([ 253.65114424, -736.73648117, 1071.94993468])]","[array([-0.55365547, -0.58908769,  0.92337848,  2.312426  , -1.63045819,
       -2.86504277])]"
13500,movel_fit,"[array([ 257.46768666, -743.65310098, 1065.75194405])]","[array([-0.55014909, -0.57900501,  0.93057254,  2.30163978, -1.62275285,
       -2.86993983])]"
14000,movel_fit,"[array([ 261.13117154, -751.08572888, 1059.32478612])]","[array([-0.54764309, -0.5684428 ,  0.93755488,  2.29089259, -1.61439215,
       -2.8747711 ])]"
14500,movel_fit,"[array([ 264.83520977, -758.34437843, 1052.9845346 ])]","[array([-0.54539289, -0.5577245 ,  0.94413902,  2.28053983, -1.60620844,
       -2.87931047])]"
15000,movel_fit,"[array([ 268.59987268, -765.44123527, 1046.66917818])]","[array([-0.54344221, -0.54681695,  0.95029654,  2.27066534, -1.5981334 ,
       -2.88345576])]"
15500,movel_fit,"[array([ 272.16839786, -772.77257562, 1040.37157015])]","[array([-0.54235713, -0.53575296,  0.95598192,  2.26112829, -1.58977993,
       -2.8874697 ])]"
16000,movel_fit,"[array([ 275.78541297, -780.03170787, 1034.10145978])]","[array([-0.54173382, -0.52449204,  0.96109369,  2.25218425, -1.58142629,
       -2.89101755])]"
16500,movel_fit,"[array([ 279.42027677, -787.45178419, 1027.80623061])]","[array([-0.54183878, -0.51292069,  0.96554819,  2.24380417, -1.5728191 ,
       -2.89409629])]"
17000,movel_fit,"[array([ 282.96565389, -794.87787194, 1021.62354901])]","[array([-0.54261044, -0.50133818,  0.96930511,  2.2360977 , -1.56416167,
       -2.89679422])]"
17500,movel_fit,"[array([ 286.44048144, -802.15550498, 1015.62677907])]","[array([-0.54391701, -0.48989545,  0.97230768,  2.2292145 , -1.55561564,
       -2.89906411])]"
18000,movel_fit,"[array([ 290.0207995 , -809.99219311, 1009.43600613])]","[array([-0.54633813, -0.47782296,  0.9744074 ,  2.22296746, -1.54633603,
       -2.90058515])]"
18500,movel_fit,"[array([ 293.48376807, -817.59547161, 1003.55459046])]","[array([-0.54928357, -0.46613785,  0.97562589,  2.21773013, -1.5372816 ,
       -2.90167742])]"
19000,movel_fit,"[array([ 296.93409925, -825.29904407,  997.75671909])]","[array([-0.5530265 , -0.45446418,  0.97588798,  2.21346807, -1.52801319,
       -2.90209887])]"
19500,movel_fit,"[array([ 300.31352796, -833.16701277,  992.17428325])]","[array([-0.55768161, -0.44293461,  0.97507074,  2.21023622, -1.51854057,
       -2.90195259])]"
20000,movel_fit,"[array([ 303.70817122, -841.12986161,  986.66439022])]","[array([-0.56316437, -0.43149041,  0.97319613,  2.20818025, -1.50881163,
       -2.90096923])]"
20500,movel_fit,"[array([ 307.04806403, -849.20531827,  981.38852124])]","[array([-0.56956272, -0.42032322,  0.97015088,  2.20739331, -1.49888754,
       -2.89927456])]"
21000,movel_fit,"[array([ 310.44631485, -857.65037019,  976.14746859])]","[array([-0.57707608, -0.40909617,  0.96584242,  2.2079008 , -1.48843169,
       -2.89660105])]"
21500,movel_fit,"[array([ 313.68272881, -865.94058567,  971.29350786])]","[array([-0.58541833, -0.39860611,  0.9603505 ,  2.21003814, -1.47802046,
       -2.89320842])]"
22000,movel_fit,"[array([ 316.92405876, -874.52672016,  966.57489084])]","[array([-0.59493931, -0.38829014,  0.953506  ,  2.21377673, -1.46714834,
       -2.88878698])]"
22500,movel_fit,"[array([ 320.09914451, -883.18222757,  962.07093625])]","[array([-0.60554889, -0.37843786,  0.94535528,  2.21936294, -1.45600598,
       -2.88332263])]"
23000,movel_fit,"[array([ 323.2355422 , -892.09413344,  957.7412263 ])]","[array([-0.61745776, -0.36888548,  0.93578927,  2.22689088, -1.44442537,
       -2.8767269 ])]"
23500,movel_fit,"[array([ 326.24706411, -901.0656419 ,  953.67292203])]","[array([-0.63063415, -0.35988847,  0.92486037,  2.23661308, -1.43258701,
       -2.86900883])]"
24000,movel_fit,"[array([ 329.1812148 , -910.04275623,  949.77910389])]","[array([-0.64509726, -0.35137076,  0.91259966,  2.24873194, -1.42048479,
       -2.859983  ])]"
24500,movel_fit,"[array([ 331.93481378, -919.26429687,  946.11376486])]","[array([-0.66118637, -0.3432396 ,  0.89892018,  2.26332231, -1.40800555,
       -2.84975028])]"
25000,movel_fit,"[array([ 334.53864208, -928.47621646,  942.69412075])]","[array([-0.67877174, -0.33557667,  0.88392469,  2.28065616, -1.39539003,
       -2.8382058 ])]"
25500,movel_fit,"[array([ 337.18466126, -937.94643546,  939.05771084])]","[array([-0.69800625, -0.32772216,  0.86770576,  2.30074551, -1.38226617,
       -2.8249138 ])]"
26000,movel_fit,"[array([ 339.47104188, -947.36214325,  935.81999539])]","[array([-0.7189472 , -0.32040949,  0.85034714,  2.32379131, -1.36929989,
       -2.81055133])]"
26500,movel_fit,"[array([ 341.49977052, -956.86084688,  932.76585918])]","[array([-0.74163352, -0.31320324,  0.83197799,  2.34974575, -1.35643111,
       -2.79498458])]"
27000,movel_fit,"[array([ 343.53214532, -966.48312729,  929.3588085 ])]","[array([-0.76586367, -0.30549943,  0.81294273,  2.3784695 , -1.34348904,
       -2.7778086 ])]"
27500,movel_fit,"[array([ 345.2272221 , -976.13460916,  926.15544993])]","[array([-0.79163458, -0.29771441,  0.79335298,  2.40978217, -1.33107685,
       -2.75982837])]"
28000,movel_fit,"[array([ 346.74753437, -985.83507447,  922.8880052 ])]","[array([-0.81861844, -0.28946025,  0.77353965,  2.44329652, -1.31924294,
       -2.74104234])]"
28500,movel_fit,"[array([ 347.94848331, -995.50181919,  919.50084862])]","[array([-0.84652226, -0.28077828,  0.75395386,  2.47847333, -1.30816266,
       -2.72183856])]"
29000,movel_fit,"[array([  348.99025704, -1004.98364448,   916.05226175])]","[array([-0.87474572, -0.27162617,  0.73485808,  2.51472339, -1.29814868,
       -2.70252374])]"
29500,movel_fit,"[array([  349.61327358, -1014.71595611,   912.43210724])]","[array([-0.90323048, -0.26177342,  0.71647699,  2.55116186, -1.28895834,
       -2.68376088])]"
30000,movel_fit,"[array([  350.37573724, -1024.06417576,   908.55478945])]","[array([-0.93077272, -0.25138815,  0.69921576,  2.58718334, -1.2809395 ,
       -2.66539474])]"
30500,movel_fit,"[array([  350.9546842 , -1033.57691678,   904.49806177])]","[array([-0.9574123 , -0.24034864,  0.68303007,  2.62191555, -1.27378691,
       -2.64822408])]"
31000,movel_fit,"[array([  351.34804544, -1042.96677814,   900.447314  ])]","[array([-0.9825655 , -0.22906885,  0.66811082,  2.65470246, -1.2676445 ,
       -2.63259574])]"
31500,movel_fit,"[array([  352.32173184, -1052.09710174,   895.56209941])]","[array([-1.00528001, -0.21716493,  0.6548681 ,  2.6848989 , -1.26179208,
       -2.617857  ])]"
32000,movel_fit,"[array([  352.71405897, -1061.55612949,   891.33843712])]","[array([-1.02633106, -0.20535651,  0.64244069,  2.71200286, -1.25686742,
       -2.60581378])]"
32500,movel_fit,"[array([  353.80079595, -1070.37880995,   886.23376861])]","[array([-1.04418571, -0.19353705,  0.63200396,  2.73559107, -1.25184526,
       -2.59484434])]"
