breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([453.30636219, 637.57908636, 896.77770049])]","[array([-0.09739542,  0.59867766, -0.99975959,  0.7029453 , -1.8338312 ,
        5.52607295])]"
1665,movel_fit,"[array([467.05245474, 621.61931046, 905.35148501])]","[array([-0.10903191,  0.60186574, -0.99621955,  0.69728596, -1.82559179,
        5.53777714])]"
3331,movel_fit,"[array([478.00319803, 601.84268669, 918.53013157])]","[array([-0.12343612,  0.6011475 , -0.9879266 ,  0.68937426, -1.81327909,
        5.55061632])]"
4997,movel_fit,"[array([484.48795626, 582.05242612, 933.22025066])]","[array([-0.13671694,  0.59899727, -0.97777887,  0.68260478, -1.79967043,
        5.56377194])]"
6663,movel_fit,"[array([486.88299501, 563.00403556, 948.5727863 ])]","[array([-0.148486  ,  0.59596437, -0.9663145 ,  0.67695314, -1.78539022,
        5.57684054])]"
8329,movel_fit,"[array([485.87425129, 545.88679056, 963.25782478])]","[array([-0.15800841,  0.5929552 , -0.95451322,  0.67282998, -1.77151686,
        5.58922607])]"
9995,movel_fit,"[array([482.14981097, 530.9716844 , 976.84399909])]","[array([-0.16537303,  0.59018331, -0.94260558,  0.67008064, -1.7583872 ,
        5.60062223])]"
11661,movel_fit,"[array([475.93588358, 517.61551105, 989.85143521])]","[array([-0.17136435,  0.58713658, -0.93002544,  0.66805196, -1.74552082,
        5.61115538])]"
13327,movel_fit,"[array([ 467.28512824,  505.26033619, 1002.69974873])]","[array([-0.17659632,  0.583406  , -0.91629806,  0.66625938, -1.73252416,
        5.62102906])]"
15304,movel_fit,"[array([ 454.09231165,  491.59556887, 1017.77862713])]","[array([-0.18221951,  0.57798923, -0.89832427,  0.66415022, -1.71687107,
        5.63204778])]"
17904,movel_fit,"[array([ 432.58124797,  474.86313726, 1037.10798466])]","[array([-0.18928756,  0.56932213, -0.87176621,  0.66096512, -1.69604992,
        5.64563132])]"
21370,movel_fit,"[array([ 398.75594582,  454.11226535, 1061.06000386])]","[array([-0.19967674,  0.55571044, -0.83131024,  0.65498863, -1.66865316,
        5.66239059])]"
23908,movel_fit,"[array([ 371.59054209,  439.0966354 , 1077.10172023])]","[array([-0.21015591,  0.54418234, -0.7975505 ,  0.64778311, -1.64884501,
        5.67383734])]"
25967,movel_fit,"[array([ 348.45303919,  426.57204944, 1089.15705401])]","[array([-0.22221668,  0.53345637, -0.76702554,  0.6388433 , -1.63270441,
        5.6824639 ])]"
27702,movel_fit,"[array([ 328.76033818,  416.3170543 , 1098.1214374 ])]","[array([-0.23553516,  0.52354021, -0.73928003,  0.62883513, -1.61946479,
        5.68864598])]"
29368,movel_fit,"[array([ 310.07539965,  407.29206094, 1105.30461286])]","[array([-0.25164841,  0.51319391, -0.71096821,  0.61687293, -1.60735179,
        5.69300326])]"
31034,movel_fit,"[array([ 291.85969463,  399.49022531, 1110.85392629])]","[array([-0.27187905,  0.50175654, -0.68081818,  0.60217577, -1.5958994 ,
        5.69525699])]"
32700,movel_fit,"[array([ 274.78555833,  393.48724045, 1114.42021474])]","[array([-0.29692997,  0.48918135, -0.64883723,  0.58452633, -1.58536961,
        5.69478271])]"
34366,movel_fit,"[array([ 260.1821028 ,  389.84215323, 1115.65573828])]","[array([-0.32708643,  0.4758703 , -0.6154746 ,  0.56410432, -1.57623544,
        5.69100423])]"
36032,movel_fit,"[array([ 249.83969248,  388.39209731, 1114.63888383])]","[array([-0.36266104,  0.46251299, -0.58128416,  0.54086486, -1.56882029,
        5.68376491])]"
37698,movel_fit,"[array([ 245.94575084,  388.00650264, 1111.99996897])]","[array([-0.40422788,  0.45008799, -0.54686041,  0.51420966, -1.56330556,
        5.67331498])]"
39364,movel_fit,"[array([ 250.88141917,  386.76554935, 1108.77997861])]","[array([-0.45255468,  0.43979854, -0.51292297,  0.48314328, -1.55989787,
        5.65995352])]"
41030,movel_fit,"[array([ 266.64024779,  382.28317383, 1106.11851842])]","[array([-0.50812936,  0.43287201, -0.4804045 ,  0.44686815, -1.55886795,
        5.64372048])]"
42696,movel_fit,"[array([ 293.1312176 ,  372.74165708, 1104.60394047])]","[array([-0.56886092,  0.43031137, -0.45092016,  0.40684646, -1.56030022,
        5.62460694])]"
44362,movel_fit,"[array([ 328.21021698,  356.95163298, 1104.25776289])]","[array([-0.63177824,  0.43233674, -0.42565415,  0.36533947, -1.56379148,
        5.60289109])]"
46028,movel_fit,"[array([ 369.72450643,  333.56615449, 1104.96652159])]","[array([-0.69568449,  0.43870626, -0.40480745,  0.32313093, -1.56881793,
        5.57888484])]"
47694,movel_fit,"[array([ 414.164136  ,  303.03157628, 1105.97845928])]","[array([-0.7578638 ,  0.4488224 , -0.3885435 ,  0.2822567 , -1.57461327,
        5.55330201])]"
49360,movel_fit,"[array([ 457.56413714,  267.94887347, 1106.16922568])]","[array([-0.81473269,  0.46176418, -0.37678786,  0.24548787, -1.58027952,
        5.52728951])]"
49999,movel_fit,"[array([ 472.86489544,  254.43985332, 1105.79234592])]","[array([-0.83343857,  0.46745624, -0.37383492,  0.23365186, -1.58221565,
        5.5179246 ])]"
