primitives,points,q_bp,speed
movel_fit,"[array([ 841.29629985, -532.65024664,  625.31013357])]","[array([-0.82982709, -0.05353095, -0.42219615, -0.42577921, -1.56791522,
        2.92377359])]",1115.2202123601435
movel_fit,"[array([ 841.19453123, -502.93665846,  623.55028385])]","[array([-0.81625173, -0.05502609, -0.43252583, -0.43642943, -1.58481218,
        2.92644645])]",1091.28752160431
movel_fit,"[array([ 840.87039244, -473.89346594,  622.56032385])]","[array([-0.80196315, -0.05693096, -0.44236111, -0.44614438, -1.60088157,
        2.92816507])]",1073.9125610376998
movel_fit,"[array([ 840.22893417, -445.47420343,  622.11721179])]","[array([-0.7869982 , -0.05903757, -0.45170364, -0.45491691, -1.6162965 ,
        2.92897969])]",1049.7814594007855
movel_fit,"[array([ 839.24239015, -417.67844845,  622.0834536 ])]","[array([-0.77146812, -0.06133259, -0.46065424, -0.46286207, -1.63102909,
        2.92911959])]",1029.0949076990553
movel_fit,"[array([ 837.92523133, -390.39934345,  622.37881163])]","[array([-0.75538757, -0.06385565, -0.46932066, -0.47012825, -1.645071  ,
        2.92871617])]",1012.7177982542372
movel_fit,"[array([ 836.25688403, -363.67578098,  622.90710675])]","[array([-0.73883343, -0.06660522, -0.47775131, -0.47673955, -1.65838058,
        2.92790132])]",993.0786494142583
movel_fit,"[array([ 834.24137514, -337.44519438,  623.60511014])]","[array([-0.72177997, -0.06957802, -0.48597653, -0.48272952, -1.67097343,
        2.92669231])]",975.128186805066
movel_fit,"[array([ 831.89202355, -311.67864424,  624.41417486])]","[array([-0.70421822, -0.0728243 , -0.49404852, -0.48812472, -1.68278899,
        2.92513838])]",962.2425207592287
movel_fit,"[array([ 829.22052412, -286.3659331 ,  625.28297797])]","[array([-0.68615447, -0.07647349, -0.50205469, -0.49294298, -1.69369881,
        2.92331345])]",945.2706910254964
movel_fit,"[array([ 826.24931172, -261.48419254,  626.15635968])]","[array([-0.66755856, -0.08064979, -0.51006619, -0.49718149, -1.70356792,
        2.92124138])]",926.9527381412885
movel_fit,"[array([ 822.95707155, -236.97139435,  626.94516934])]","[array([-0.64833726, -0.08536474, -0.51811252, -0.50077318, -1.71237009,
        2.91884218])]",915.1820315104077
movel_fit,"[array([ 819.23629618, -212.84289315,  627.48430158])]","[array([-0.62844224, -0.09045981, -0.52618363, -0.5035351 , -1.72018545,
        2.91604505])]",902.2614972235956
movel_fit,"[array([ 815.00259801, -188.98362629,  627.63094033])]","[array([-0.60764636, -0.09564256, -0.53419034, -0.50529259, -1.72722191,
        2.91258484])]",891.8377063202671
movel_fit,"[array([ 810.11775649, -165.40908876,  627.20000301])]","[array([-0.58586925, -0.10068153, -0.54213487, -0.50584174, -1.73359092,
        2.90839771])]",890.6585723412975
movel_fit,"[array([ 804.5566098 , -142.04592703,  626.12844051])]","[array([-0.56289219, -0.10556029, -0.55001862, -0.50506411, -1.73926025,
        2.90330016])]",892.4341997158743
movel_fit,"[array([ 798.31854568, -118.92706619,  624.31622884])]","[array([-0.53862471, -0.11049757, -0.55799257, -0.50286419, -1.74392173,
        2.89732992])]",893.7955963736289
movel_fit,"[array([791.4586295 , -96.0707816 , 621.70258743])]","[array([-0.51290588, -0.11582335, -0.56618953, -0.49913809, -1.74717726,
        2.89044626])]",890.5090409274605
movel_fit,"[array([783.97545864, -73.48026421, 618.19303834])]","[array([-0.48550887, -0.12177998, -0.57471646, -0.49369993, -1.74872241,
        2.88250949])]",888.6444638090865
movel_fit,"[array([775.80027511, -51.13738388, 613.61685205])]","[array([-0.4561055 , -0.12832826, -0.58361039, -0.48627006, -1.74843784,
        2.87324951])]",887.1301607049346
movel_fit,"[array([766.79673491, -29.01722816, 607.79322228])]","[array([-0.42428285, -0.13521974, -0.59284232, -0.4765024 , -1.74639298,
        2.86226665])]",899.2168994904063
movel_fit,"[array([756.8134998 ,  -7.14926205, 600.5270108 ])]","[array([-0.38971381, -0.14220373, -0.60246674, -0.46411313, -1.74263532,
        2.84930539])]",924.4643719024219
movel_fit,"[array([745.77033794,  14.54468403, 591.73743803])]","[array([-0.35190555, -0.14925562, -0.61257491, -0.44892143, -1.7370876 ,
        2.83393222])]",950.987968465593
movel_fit,"[array([733.63062687,  36.00440199, 581.38279463])]","[array([-0.31066178, -0.15649253, -0.62338024, -0.43091657, -1.72958296,
        2.81610986])]",985.6160209346167
movel_fit,"[array([720.34176531,  57.24057676, 569.51862784])]","[array([-0.2657824 , -0.1639946 , -0.63507871, -0.41023011, -1.72012016,
        2.7957636 ])]",1012.9809524905195
movel_fit,"[array([705.771767  ,  78.2895273 , 556.24956483])]","[array([-0.21718134, -0.1714807 , -0.64777095, -0.38716405, -1.70908411,
        2.77288569])]",1049.9572463269385
movel_fit,"[array([689.68022397,  99.20114594, 541.74528032])]","[array([-0.16496517, -0.17829528, -0.66144788, -0.36224908, -1.69727721,
        2.74758871])]",1100.2149346458023
movel_fit,"[array([671.78274496, 120.01784798, 526.29414984])]","[array([-0.10947421, -0.18350782, -0.67592875, -0.3362803 , -1.68582272,
        2.7201261 ])]",1137.0148618345731
movel_fit,"[array([651.73953168, 140.78330411, 510.29567484])]","[array([-0.0512253 , -0.18597476, -0.69085463, -0.31027974, -1.67607981,
        2.69079806])]",1172.4852161260135
movel_fit,"[array([629.16774624, 161.48988094, 494.20993086])]","[array([ 0.00900918, -0.18424222, -0.70568562, -0.28549852, -1.66958567,
        2.6600313 ])]",1208.418089354439
movel_fit,"[array([603.67554904, 182.11478185, 478.59644701])]","[array([ 0.07028413, -0.1767322 , -0.7197592 , -0.26340002, -1.66788794,
        2.62826917])]",1253.2147441280915
movel_fit,"[array([575.17595076, 202.4441763 , 464.1245277 ])]","[array([ 0.13105113, -0.16265371, -0.7326244 , -0.24563854, -1.67184527,
        2.59661868])]",1306.490770722626
movel_fit,"[array([544.14810786, 222.28571091, 451.55086379])]","[array([ 0.18981561, -0.14264751, -0.74408132, -0.23354945, -1.68113935,
        2.56619278])]",1326.2722268846521
movel_fit,"[array([511.45298302, 241.374925  , 441.48167751])]","[array([ 0.24517002, -0.11824655, -0.75415451, -0.22778936, -1.69474127,
        2.53803283])]",1307.9620294653837
movel_fit,"[array([477.68172165, 259.53208828, 434.1903834 ])]","[array([ 0.29587387, -0.08959899, -0.76272379, -0.22871544, -1.71232704,
        2.5126636 ])]",1296.7070411939185
movel_fit,"[array([443.20825902, 276.56773599, 429.78617254])]","[array([ 0.34022179, -0.05600538, -0.76985867, -0.23682422, -1.7340554 ,
        2.49081853])]",1316.1212161717342
movel_fit,"[array([409.10394974, 292.38941741, 428.19493353])]","[array([ 0.37685123, -0.018813  , -0.77614336, -0.25182185, -1.75860302,
        2.47332313])]",1322.4088523902153
movel_fit,"[array([376.54505051, 306.95876069, 429.08585774])]","[array([ 0.40550948,  0.01993233, -0.78223833, -0.27236584, -1.78423535,
        2.46023221])]",1271.207144077122
movel_fit,"[array([346.27241408, 320.25783806, 431.98999984])]","[array([ 0.42638709,  0.05899206, -0.78870717, -0.29702471, -1.80983757,
        2.45121933])]",1217.4016703828245
movel_fit,"[array([319.99216091, 332.51527319, 436.13862365])]","[array([ 0.44190952,  0.09270026, -0.79566741, -0.32251716, -1.83204051,
        2.4453216 ])]",1024.7633708626836
movel_fit,"[array([297.89257204, 343.89286444, 441.01488042])]","[array([ 0.45027578,  0.12625185, -0.80213077, -0.34951591, -1.85286571,
        2.4430513 ])]",812.143011390058
movel_fit,"[array([217.66743815, 383.29015434, 463.36201229])]","[array([ 0.50316706,  0.23071247, -0.83320477, -0.43909645, -1.91736258,
        2.42550792])]",812.143011390058
