primitives,points,q_bp,speed
movel_fit,"[array([ 839.87347108, -532.27022195,  624.07428972])]","[array([-0.83237938, -0.0536576 , -0.42459121, -0.42794332, -1.56836149,
        2.92843507])]",1115.2202123601435
movel_fit,"[array([ 839.60546038, -502.43196623,  622.22105389])]","[array([-0.81894047, -0.05676981, -0.43633942, -0.43873391, -1.58379594,
        2.9314511 ])]",1091.28752160431
movel_fit,"[array([ 839.15984917, -473.30543742,  621.148635  ])]","[array([-0.80446044, -0.05916059, -0.4465534 , -0.44812661, -1.59946891,
        2.93278891])]",1073.9125610376998
movel_fit,"[array([ 838.36907096, -444.67394938,  620.6790266 ])]","[array([-0.78880203, -0.06085014, -0.45540617, -0.45603213, -1.61548544,
        2.93228519])]",1049.7814594007855
movel_fit,"[array([ 837.29228381, -416.76016915,  620.62855374])]","[array([-0.77276212, -0.0625032 , -0.46377183, -0.46334994, -1.63091539,
        2.93148713])]",1029.0949076990553
movel_fit,"[array([ 835.85711722, -389.43999863,  620.88056888])]","[array([-0.75651143, -0.06471037, -0.47223863, -0.47033686, -1.64531471,
        2.93076929])]",1012.7177982542372
movel_fit,"[array([ 834.12949963, -362.6803523 ,  621.38995136])]","[array([-0.7399168 , -0.06739268, -0.48068397, -0.47690596, -1.6587245 ,
        2.9299211 ])]",993.0786494142583
movel_fit,"[array([ 832.06064407, -336.35300896,  622.11675663])]","[array([-0.72279209, -0.07026525, -0.48888739, -0.48290458, -1.67152122,
        2.92865486])]",975.128186805066
movel_fit,"[array([ 829.70878095, -310.55928403,  622.94531806])]","[array([-0.70502568, -0.07308102, -0.49664378, -0.48813091, -1.68371063,
        2.92681093])]",962.2425207592287
movel_fit,"[array([ 827.01073478, -285.17844282,  623.80749656])]","[array([-0.68675791, -0.07639801, -0.50445308, -0.49281991, -1.69490974,
        2.92473639])]",945.2706910254964
movel_fit,"[array([ 823.99089378, -260.29241673,  624.65409594])]","[array([-0.66814996, -0.08064401, -0.51258103, -0.49706413, -1.70470913,
        2.92269268])]",926.9527381412885
movel_fit,"[array([ 820.57753788, -235.65754015,  625.35690046])]","[array([-0.64911399, -0.08634951, -0.52148512, -0.50096274, -1.71275105,
        2.92067412])]",915.1820315104077
movel_fit,"[array([ 816.73774377, -211.42424328,  625.78255806])]","[array([-0.62954445, -0.09285322, -0.5307031 , -0.50416811, -1.71945817,
        2.91844956])]",902.2614972235956
movel_fit,"[array([ 812.38547485, -187.49310383,  625.81921306])]","[array([-0.60890988, -0.09901248, -0.53948706, -0.50614826, -1.72573849,
        2.9152682 ])]",891.8377063202671
movel_fit,"[array([ 807.45327647, -163.90215284,  625.27922577])]","[array([-0.58704854, -0.10409149, -0.54753518, -0.50665533, -1.7319943 ,
        2.91101027])]",890.6585723412975
movel_fit,"[array([ 801.85205508, -140.5000667 ,  624.11969898])]","[array([-0.56361119, -0.10808544, -0.55485893, -0.50549173, -1.73825053,
        2.90531327])]",892.4341997158743
movel_fit,"[array([ 795.5623464 , -117.33073513,  622.16302824])]","[array([-0.5387189 , -0.11152076, -0.56196837, -0.50277008, -1.74387609,
        2.89858132])]",893.7955963736289
movel_fit,"[array([788.67480366, -94.50637999, 619.41675584])]","[array([-0.51275961, -0.1159856 , -0.56977281, -0.49885671, -1.74757999,
        2.89146812])]",890.5090409274605
movel_fit,"[array([781.12094636, -71.85707988, 615.72274059])]","[array([-0.48537356, -0.12225339, -0.57871737, -0.49358136, -1.74870508,
        2.88367373])]",888.6444638090865
movel_fit,"[array([772.83007234, -49.44099016, 610.88006373])]","[array([-0.45626781, -0.1300861 , -0.58870703, -0.48659083, -1.74726859,
        2.87496265])]",887.1301607049346
movel_fit,"[array([763.68971861, -27.37242883, 604.71097467])]","[array([-0.42489297, -0.13806741, -0.59898808, -0.47723465, -1.74415792,
        2.8647314 ])]",899.2168994904063
movel_fit,"[array([753.66163043,  -5.54707653, 597.2391958 ])]","[array([-0.39041122, -0.14493839, -0.60878405, -0.46501319, -1.7402381 ,
        2.85200613])]",924.4643719024219
movel_fit,"[array([742.59860075,  16.07796493, 588.17102717])]","[array([-0.35219932, -0.15040576, -0.61821404, -0.44952569, -1.73536158,
        2.83618027])]",950.987968465593
movel_fit,"[array([730.51125136,  37.39409147, 577.52954674])]","[array([-0.31033017, -0.15543816, -0.6279316 , -0.43098053, -1.7287806 ,
        2.81748984])]",985.6160209346167
movel_fit,"[array([717.29816883,  58.4382778 , 565.34114753])]","[array([-0.26468208, -0.16113175, -0.63870184, -0.4095846 , -1.71981504,
        2.79594206])]",1012.9809524905195
movel_fit,"[array([702.64027209,  79.40216517, 551.73901339])]","[array([-0.21542292, -0.16827689, -0.65134464, -0.38603652, -1.70841599,
        2.77201078])]",1049.9572463269385
movel_fit,"[array([685.89135556, 100.21134522, 536.52806364])]","[array([-0.16261108, -0.17654061, -0.66641036, -0.36056479, -1.69515953,
        2.74583179])]",1100.2149346458023
movel_fit,"[array([666.2059292 , 120.86091777, 519.87184356])]","[array([-0.10692838, -0.18548443, -0.68440668, -0.33424514, -1.68134725,
        2.71825132])]",1137.0148618345731
movel_fit,"[array([642.8196163 , 141.13497529, 502.28945256])]","[array([-0.04923459, -0.19488842, -0.70549384, -0.30824584, -1.66847853,
        2.69004525])]",1172.4852161260135
movel_fit,"[array([615.83105463, 161.25074255, 484.90704965])]","[array([ 0.01090981, -0.19968371, -0.72651063, -0.28356978, -1.6604779 ,
        2.65969145])]",1208.418089354439
movel_fit,"[array([585.03998892, 181.12644187, 468.2918329 ])]","[array([ 0.07283137, -0.19685499, -0.74613809, -0.26170413, -1.65922604,
        2.62711799])]",1253.2147441280915
movel_fit,"[array([547.95503874, 200.14224731, 453.77821242])]","[array([ 0.13465356, -0.18657453, -0.76536381, -0.24479075, -1.66768045,
        2.59314292])]",1306.490770722626
movel_fit,"[array([505.89778608, 218.61508024, 442.84676452])]","[array([ 0.19613901, -0.17091356, -0.78392447, -0.23465721, -1.68418499,
        2.55785984])]",1326.2722268846521
movel_fit,"[array([463.46993379, 237.00234767, 436.36777594])]","[array([ 0.25649581, -0.15266398, -0.80003413, -0.2317568 , -1.70428504,
        2.52293359])]",1307.9620294653837
movel_fit,"[array([420.48270936, 255.315305  , 434.89114694])]","[array([ 0.31510236, -0.12909424, -0.81264111, -0.23645617, -1.72989669,
        2.48762278])]",1296.7070411939185
movel_fit,"[array([379.64948296, 273.7462966 , 437.40733686])]","[array([ 0.36656784, -0.08985841, -0.81866015, -0.25065369, -1.76205574,
        2.45618236])]",1316.1212161717342
movel_fit,"[array([343.18352011, 291.71736796, 441.89841202])]","[array([ 0.40645772, -0.03950745, -0.82096929, -0.27322934, -1.79565747,
        2.43376954])]",1322.4088523902153
movel_fit,"[array([312.54586776, 309.03929747, 447.50339033])]","[array([ 0.43354985,  0.01677384, -0.82127175, -0.30180228, -1.82816176,
        2.42153267])]",1271.207144077122
movel_fit,"[array([289.84592826, 324.99033376, 451.76963945])]","[array([ 0.44595089,  0.07528645, -0.82079678, -0.33316442, -1.85581224,
        2.42159883])]",1217.4016703828245
movel_fit,"[array([275.31422489, 337.70470091, 452.4750588 ])]","[array([ 0.45248326,  0.10649831, -0.82401927, -0.35722083, -1.86694552,
        2.42877689])]",1024.7633708626836
movel_fit,"[array([268.98587462, 347.4119485 , 450.22664225])]","[array([ 0.44232297,  0.14242892, -0.82557614, -0.38080183, -1.87463609,
        2.44687153])]",812.143011390058
movel_fit,"[array([188.76074072, 386.8092384 , 472.57377412])]","[array([ 0.49787927,  0.24557   , -0.86328369, -0.47171382, -1.93154903,
        2.43146472])]",812.143011390058
