timestamp,J1,J2,J3,J4,J5,J6
 0, -53.6418,  -3.4069, -14.2997, -17.1647, -77.1415, 168.8204
 8, -53.6418,  -3.4069, -14.2997, -17.1647, -77.1415, 168.8204
 16, -53.6418,  -3.4070, -14.2999, -17.1650, -77.1416, 168.8204
 24, -53.6422,  -3.4075, -14.3010, -17.1665, -77.1420, 168.8198
 32, -53.6431,  -3.4089, -14.3040, -17.1708, -77.1430, 168.8184
 40, -53.6449,  -3.4117, -14.3099, -17.1791, -77.1450, 168.8155
 48, -53.6479,  -3.4163, -14.3196, -17.1928, -77.1483, 168.8108
 56, -53.6525,  -3.4232, -14.3340, -17.2133, -77.1532, 168.8038
 64, -53.6587,  -3.4327, -14.3542, -17.2417, -77.1601, 168.7940
 72, -53.6671,  -3.4453, -14.3807, -17.2793, -77.1692, 168.7811
 80, -53.6777,  -3.4612, -14.4144, -17.3268, -77.1805, 168.7649
 88, -53.6908,  -3.4808, -14.4559, -17.3854, -77.1945, 168.7451
 104, -53.7461,  -3.5639, -14.6337, -17.6334, -77.2545, 168.6568
 112, -53.7461,  -3.5639, -14.6337, -17.6334, -77.2545, 168.6568
 120, -53.7698,  -3.6006, -14.7126, -17.7421, -77.2816, 168.6150
 128, -53.7962,  -3.6420, -14.8021, -17.8647, -77.3129, 168.5656
 136, -53.8250,  -3.6883, -14.9026, -18.0017, -77.3488, 168.5074
 144, -53.8563,  -3.7397, -15.0147, -18.1533, -77.3898, 168.4394
 152, -53.8898,  -3.7965, -15.1388, -18.3202, -77.4361, 168.3606
 160, -53.9255,  -3.8586, -15.2753, -18.5026, -77.4882, 168.2698
 168, -53.9633,  -3.9264, -15.4248, -18.7009, -77.5465, 168.1658
 176, -54.0029,  -4.0000, -15.5878, -18.9156, -77.6113, 168.0477
 184, -54.0441,  -4.0796, -15.7646, -19.1468, -77.6829, 167.9143
 192, -54.0866,  -4.1647, -15.9547, -19.3936, -77.7613, 167.7649
 200, -54.1297,  -4.2549, -16.1569, -19.6539, -77.8464, 167.5992
 208, -54.1725,  -4.3494, -16.3697, -19.9255, -77.9376, 167.4171
 216, -54.2144,  -4.4476, -16.5917, -20.2063, -78.0348, 167.2183
 232, -54.3271,  -4.7571, -17.2982, -21.0831, -78.3586, 166.5201
 240, -54.3271,  -4.7571, -17.2982, -21.0831, -78.3586, 166.5201
 248, -54.3580,  -4.8636, -17.5434, -21.3816, -78.4770, 166.2513
 256, -54.3845,  -4.9711, -17.7918, -21.6811, -78.6005, 165.9635
 264, -54.4062,  -5.0791, -18.0424, -21.9806, -78.7290, 165.6566
 272, -54.4227,  -5.1874, -18.2944, -22.2795, -78.8623, 165.3308
 280, -54.4339,  -5.2956, -18.5470, -22.5772, -79.0002, 164.9863
 288, -54.4394,  -5.4035, -18.7995, -22.8736, -79.1426, 164.6234
 296, -54.4393,  -5.5110, -19.0514, -23.1682, -79.2892, 164.2429
 304, -54.4335,  -5.6178, -19.3023, -23.4608, -79.4395, 163.8458
 312, -54.4220,  -5.7239, -19.5516, -23.7509, -79.5931, 163.4332
 320, -54.4047,  -5.8291, -19.7987, -24.0382, -79.7496, 163.0061
 328, -54.3819,  -5.9332, -20.0431, -24.3226, -79.9085, 162.5657
 336, -54.3534,  -6.0359, -20.2843, -24.6036, -80.0695, 162.1133
 344, -54.3194,  -6.1372, -20.5216, -24.8810, -80.2321, 161.6501
 360, -54.1855,  -6.4300, -21.2052, -25.6897, -80.7274, 160.2071
 368, -54.1855,  -6.4300, -21.2052, -25.6897, -80.7274, 160.2071
 376, -54.1311,  -6.5242, -21.4242, -25.9530, -80.8943, 159.7112
 384, -54.0724,  -6.6173, -21.6395, -26.2145, -81.0619, 159.2092
 392, -54.0096,  -6.7093, -21.8516, -26.4749, -81.2301, 158.7015
 400, -53.9430,  -6.8005, -22.0609, -26.7348, -81.3986, 158.1891
 408, -53.8730,  -6.8911, -22.2678, -26.9948, -81.5672, 157.6730
 416, -53.8000,  -6.9813, -22.4723, -27.2547, -81.7354, 157.1550
 424, -53.7241,  -7.0710, -22.6744, -27.5146, -81.9027, 156.6364
 432, -53.6456,  -7.1605, -22.8744, -27.7748, -82.0690, 156.1182
 440, -53.5646,  -7.2500, -23.0726, -28.0353, -82.2339, 155.6009
 448, -53.4812,  -7.3395, -23.2689, -28.2960, -82.3973, 155.0854
 456, -53.3956,  -7.4291, -23.4635, -28.5564, -82.5585, 154.5730
 464, -53.3078,  -7.5190, -23.6561, -28.8164, -82.7175, 154.0641
 472, -53.2177,  -7.6090, -23.8469, -29.0760, -82.8744, 153.5586
 488, -52.9339,  -7.8805, -24.4079, -29.8523, -83.3317, 152.0645
 496, -52.9339,  -7.8805, -24.4079, -29.8523, -83.3317, 152.0645
 504, -52.8346,  -7.9716, -24.5911, -30.1101, -83.4797, 151.5738
 512, -52.7328,  -8.0631, -24.7725, -30.3674, -83.6256, 151.0866
 520, -52.6283,  -8.1551, -24.9522, -30.6242, -83.7692, 150.6028
 528, -52.5213,  -8.2477, -25.1301, -30.8804, -83.9107, 150.1225
 536, -52.4114,  -8.3409, -25.3063, -31.1359, -84.0497, 149.6457
 544, -52.2988,  -8.4348, -25.4807, -31.3905, -84.1864, 149.1723
 552, -52.1834,  -8.5294, -25.6535, -31.6442, -84.3207, 148.7024
 560, -52.0649,  -8.6249, -25.8245, -31.8970, -84.4525, 148.2359
 568, -51.9433,  -8.7212, -25.9939, -32.1489, -84.5819, 147.7725
 576, -51.8182,  -8.8186, -26.1618, -32.3999, -84.7091, 147.3117
 584, -51.6894,  -8.9171, -26.3283, -32.6504, -84.8341, 146.8526
 592, -51.5567,  -9.0168, -26.4936, -32.9006, -84.9572, 146.3944
 600, -51.4199,  -9.1177, -26.6578, -33.1504, -85.0784, 145.9370
 616, -50.9842,  -9.4273, -27.1418, -33.8969, -85.4302, 144.5675
 624, -50.9842,  -9.4273, -27.1418, -33.8969, -85.4302, 144.5675
 632, -50.8302,  -9.5327, -27.3003, -34.1446, -85.5436, 144.1109
 640, -50.6717,  -9.6388, -27.4569, -34.3912, -85.6548, 143.6546
 648, -50.5089,  -9.7457, -27.6115, -34.6363, -85.7638, 143.1987
 656, -50.3417,  -9.8533, -27.7639, -34.8798, -85.8704, 142.7432
 664, -50.1700,  -9.9613, -27.9140, -35.1216, -85.9748, 142.2881
 672, -49.9938, -10.0697, -28.0615, -35.3612, -86.0767, 141.8337
 680, -49.8133, -10.1783, -28.2062, -35.5983, -86.1762, 141.3804
 688, -49.6286, -10.2869, -28.3478, -35.8325, -86.2731, 140.9284
 696, -49.4397, -10.3953, -28.4861, -36.0636, -86.3674, 140.4779
 704, -49.2465, -10.5035, -28.6210, -36.2917, -86.4593, 140.0285
 712, -49.0490, -10.6112, -28.7524, -36.5165, -86.5488, 139.5804
 720, -48.8472, -10.7184, -28.8801, -36.7381, -86.6360, 139.1333
 728, -48.6413, -10.8248, -29.0039, -36.9563, -86.7209, 138.6874
 744, -48.0006, -11.1375, -29.3503, -37.5874, -86.9615, 137.3610
 752, -48.0006, -11.1375, -29.3503, -37.5874, -86.9615, 137.3610
 760, -47.7806, -11.2388, -29.4566, -37.7885, -87.0367, 136.9249
 768, -47.5579, -11.3383, -29.5580, -37.9847, -87.1094, 136.4926
 776, -47.3324, -11.4360, -29.6545, -38.1757, -87.1795, 136.0642
 784, -47.1043, -11.5317, -29.7462, -38.3616, -87.2473, 135.6397
 792, -46.8737, -11.6255, -29.8329, -38.5424, -87.3129, 135.2189
 800, -46.6405, -11.7173, -29.9147, -38.7181, -87.3762, 134.8020
 808, -46.4049, -11.8070, -29.9918, -38.8889, -87.4374, 134.3885
 816, -46.1667, -11.8946, -30.0642, -39.0551, -87.4967, 133.9781
 824, -45.9260, -11.9802, -30.1320, -39.2167, -87.5541, 133.5707
 832, -45.6829, -12.0636, -30.1953, -39.3737, -87.6097, 133.1664
 840, -45.4373, -12.1450, -30.2540, -39.5262, -87.6636, 132.7650
 848, -45.1892, -12.2243, -30.3084, -39.6744, -87.7157, 132.3663
 856, -44.9385, -12.3015, -30.3586, -39.8185, -87.7663, 131.9699
 872, -44.1714, -12.5210, -30.4839, -40.2269, -87.9087, 130.7941
 880, -44.1714, -12.5210, -30.4839, -40.2269, -87.9087, 130.7941
 888, -43.9107, -12.5900, -30.5175, -40.3551, -87.9532, 130.4067
 896, -43.6477, -12.6569, -30.5469, -40.4793, -87.9964, 130.0216
 904, -43.3823, -12.7217, -30.5724, -40.5997, -88.0381, 129.6387
 912, -43.1144, -12.7845, -30.5939, -40.7164, -88.0785, 129.2577
 920, -42.8438, -12.8453, -30.6117, -40.8296, -88.1176, 128.8781
 928, -42.5705, -12.9041, -30.6257, -40.9397, -88.1555, 128.4997
 936, -42.2943, -12.9609, -30.6361, -41.0466, -88.1923, 128.1222
 944, -42.0152, -13.0158, -30.6428, -41.1506, -88.2280, 127.7454
 952, -41.7333, -13.0686, -30.6460, -41.2515, -88.2625, 127.3695
 960, -41.4486, -13.1195, -30.6455, -41.3495, -88.2960, 126.9944
 968, -41.1611, -13.1682, -30.6414, -41.4445, -88.3284, 126.6202
 976, -40.8709, -13.2149, -30.6338, -41.5364, -88.3598, 126.2468
 984, -40.5779, -13.2596, -30.6226, -41.6254, -88.3900, 125.8743
 1000, -39.6824, -13.3813, -30.5677, -41.8744, -88.4745, 124.7619
 1008, -39.6824, -13.3813, -30.5677, -41.8744, -88.4745, 124.7619
 1016, -39.3785, -13.4177, -30.5424, -41.9515, -88.5005, 124.3928
 1024, -39.0719, -13.4521, -30.5137, -42.0255, -88.5256, 124.0247
 1032, -38.7627, -13.4843, -30.4814, -42.0966, -88.5497, 123.6575
 1040, -38.4509, -13.5143, -30.4456, -42.1646, -88.5728, 123.2912
 1048, -38.1364, -13.5423, -30.4064, -42.2296, -88.5948, 122.9259
 1056, -37.8193, -13.5682, -30.3638, -42.2916, -88.6160, 122.5614
 1064, -37.4996, -13.5919, -30.3177, -42.3505, -88.6361, 122.1979
 1072, -37.1773, -13.6134, -30.2682, -42.4064, -88.6553, 121.8352
 1080, -36.8524, -13.6328, -30.2152, -42.4591, -88.6737, 121.4736
 1088, -36.5250, -13.6500, -30.1589, -42.5087, -88.6911, 121.1128
 1096, -36.1950, -13.6649, -30.0991, -42.5552, -88.7076, 120.7530
 1104, -35.8624, -13.6776, -30.0359, -42.5984, -88.7234, 120.3941
 1112, -35.5273, -13.6881, -29.9693, -42.6384, -88.7383, 120.0362
 1128, -34.5064, -13.7057, -29.7488, -42.7388, -88.7783, 118.9674
 1136, -34.5064, -13.7057, -29.7488, -42.7388, -88.7783, 118.9674
 1144, -34.1609, -13.7069, -29.6684, -42.7655, -88.7903, 118.6127
 1152, -33.8127, -13.7058, -29.5845, -42.7888, -88.8015, 118.2588
 1160, -33.4618, -13.7022, -29.4971, -42.8086, -88.8122, 117.9055
 1168, -33.1084, -13.6961, -29.4062, -42.8249, -88.8223, 117.5531
 1176, -32.7523, -13.6875, -29.3118, -42.8376, -88.8319, 117.2013
 1184, -32.3936, -13.6763, -29.2138, -42.8467, -88.8411, 116.8501
 1192, -32.0322, -13.6625, -29.1121, -42.8520, -88.8499, 116.4996
 1200, -31.6681, -13.6461, -29.0068, -42.8536, -88.8584, 116.1496
 1208, -31.3014, -13.6269, -28.8979, -42.8513, -88.8666, 115.8003
 1216, -30.9320, -13.6049, -28.7853, -42.8452, -88.8747, 115.4515
 1224, -30.5600, -13.5800, -28.6689, -42.8350, -88.8827, 115.1032
 1232, -30.1854, -13.5523, -28.5488, -42.8208, -88.8906, 114.7555
 1240, -29.8080, -13.5216, -28.4248, -42.8026, -88.8985, 114.4082
 1256, -28.6555, -13.4109, -28.0284, -42.7211, -88.9232, 113.3658
 1264, -28.6555, -13.4109, -28.0284, -42.7211, -88.9232, 113.3658
 1272, -28.2641, -13.3675, -27.8877, -42.6847, -88.9319, 113.0176
 1280, -27.8690, -13.3209, -27.7427, -42.6436, -88.9410, 112.6691
 1288, -27.4702, -13.2708, -27.5933, -42.5977, -88.9506, 112.3202
 1296, -27.0677, -13.2173, -27.4395, -42.5468, -88.9606, 111.9709
 1304, -26.6615, -13.1603, -27.2812, -42.4910, -88.9713, 111.6213
 1312, -26.2518, -13.0996, -27.1185, -42.4302, -88.9827, 111.2714
 1320, -25.8384, -13.0354, -26.9513, -42.3643, -88.9948, 110.9212
 1328, -25.4214, -12.9674, -26.7795, -42.2931, -89.0078, 110.5708
 1336, -25.0008, -12.8957, -26.6032, -42.2167, -89.0217, 110.2201
 1344, -24.5766, -12.8203, -26.4224, -42.1350, -89.0366, 109.8692
 1352, -24.1487, -12.7411, -26.2370, -42.0480, -89.0524, 109.5180
 1360, -23.7171, -12.6581, -26.0470, -41.9555, -89.0694, 109.1666
 1368, -23.2817, -12.5712, -25.8525, -41.8575, -89.0874, 108.8149
 1384, -21.9503, -12.2874, -25.2405, -41.5288, -89.1488, 107.7562
 1392, -21.9503, -12.2874, -25.2405, -41.5288, -89.1488, 107.7562
 1400, -21.4969, -12.1848, -25.0265, -41.4068, -89.1718, 107.4014
 1408, -21.0386, -12.0780, -24.8074, -41.2784, -89.1963, 107.0455
 1416, -20.5757, -11.9673, -24.5835, -41.1437, -89.2221, 106.6890
 1424, -20.1089, -11.8527, -24.3551, -41.0029, -89.2494, 106.3323
 1432, -19.6385, -11.7345, -24.1225, -40.8559, -89.2780, 105.9757
 1440, -19.1647, -11.6126, -23.8858, -40.7029, -89.3082, 105.6192
 1448, -18.6874, -11.4869, -23.6449, -40.5437, -89.3398, 105.2630
 1456, -18.2067, -11.3576, -23.3999, -40.3781, -89.3732, 104.9069
 1464, -17.7224, -11.2245, -23.1507, -40.2062, -89.4082, 104.5510
 1472, -17.2346, -11.0876, -22.8974, -40.0279, -89.4451, 104.1951
 1480, -16.7431, -10.9469, -22.6400, -39.8431, -89.4838, 103.8393
 1488, -16.2479, -10.8023, -22.3784, -39.6518, -89.5245, 103.4835
 1496, -15.7490, -10.6539, -22.1127, -39.4538, -89.5671, 103.1275
 1512, -14.2288, -10.1852, -21.2911, -38.8196, -89.7084, 102.0587
 1520, -14.2288, -10.1852, -21.2911, -38.8196, -89.7084, 102.0587
 1528, -13.7143, -10.0210, -21.0092, -38.5945, -89.7602, 101.7020
 1536, -13.1959,  -9.8526, -20.7232, -38.3625, -89.8146, 101.3451
 1544, -12.6736,  -9.6802, -20.4332, -38.1236, -89.8718, 100.9880
 1552, -12.1481,  -9.5037, -20.1396, -37.8779, -89.9317, 100.6310
 1560, -11.6200,  -9.3236, -19.8429, -37.6259, -89.9944, 100.2746
 1568, -11.0899,  -9.1400, -19.5434, -37.3677, -90.0598,  99.9191
 1576, -10.5578,  -8.9529, -19.2414, -37.1035, -90.1280,  99.5645
 1584, -10.0239,  -8.7622, -18.9367, -36.8332, -90.1992,  99.2109
 1592,  -9.4878,  -8.5679, -18.6294, -36.5567, -90.2735,  98.8580
 1600,  -8.9494,  -8.3697, -18.3191, -36.2739, -90.3512,  98.5056
 1608,  -8.4085,  -8.1675, -18.0059, -35.9848, -90.4324,  98.1537
 1616,  -7.8652,  -7.9614, -17.6899, -35.6893, -90.5173,  97.8022
 1624,  -7.3196,  -7.7512, -17.3712, -35.3877, -90.6058,  97.4512
 1640,  -5.6688,  -7.0970, -16.3995, -34.4455, -90.8945,  96.4006
 1648,  -5.6688,  -7.0970, -16.3995, -34.4455, -90.8945,  96.4006
 1656,  -5.1143,  -6.8709, -16.0708, -34.1193, -90.9988,  96.0514
 1664,  -4.5575,  -6.6410, -15.7398, -33.7871, -91.1071,  95.7025
 1672,  -3.9987,  -6.4071, -15.4067, -33.4491, -91.2196,  95.3540
 1680,  -3.4378,  -6.1693, -15.0717, -33.1053, -91.3363,  95.0058
 1688,  -2.8749,  -5.9276, -14.7348, -32.7559, -91.4573,  94.6580
 1696,  -2.3102,  -5.6820, -14.3962, -32.4009, -91.5826,  94.3108
 1704,  -1.7440,  -5.4325, -14.0559, -32.0405, -91.7125,  93.9640
 1712,  -1.1763,  -5.1792, -13.7142, -31.6747, -91.8469,  93.6178
 1720,   -.6071,  -4.9219, -13.3711, -31.3039, -91.9859,  93.2720
 1728,   -.0362,  -4.6605, -13.0264, -30.9278, -92.1298,  92.9267
 1736,    .5364,  -4.3948, -12.6800, -30.5466, -92.2788,  92.5814
 1744,   1.1112,  -4.1247, -12.3320, -30.1604, -92.4330,  92.2362
 1752,   1.6877,  -3.8501, -11.9825, -29.7694, -92.5923,  91.8909
 1768,   3.4286,  -3.0001, -10.9270, -28.5704, -93.1013,  90.8537
 1776,   3.4286,  -3.0001, -10.9270, -28.5704, -93.1013,  90.8537
 1784,   4.0126,  -2.7080, -10.5734, -28.1630, -93.2812,  90.5071
 1792,   4.5983,  -2.4116, -10.2192, -27.7522, -93.4662,  90.1599
 1800,   5.1857,  -2.1107,  -9.8646, -27.3382, -93.6564,  89.8120
 1808,   5.7745,  -1.8054,  -9.5096, -26.9215, -93.8517,  89.4635
 1816,   6.3645,  -1.4957,  -9.1544, -26.5023, -94.0524,  89.1142
 1824,   6.9555,  -1.1814,  -8.7991, -26.0808, -94.2583,  88.7643
 1832,   7.5472,   -.8626,  -8.4439, -25.6576, -94.4696,  88.4136
 1840,   8.1392,   -.5393,  -8.0889, -25.2328, -94.6864,  88.0623
 1848,   8.7312,   -.2114,  -7.7342, -24.8067, -94.9088,  87.7106
 1856,   9.3230,    .1210,  -7.3800, -24.3799, -95.1368,  87.3583
 1864,   9.9145,    .4582,  -7.0264, -23.9526, -95.3704,  87.0053
 1872,  10.5056,    .7999,  -6.6736, -23.5252, -95.6094,  86.6513
 1880,  11.0962,   1.1464,  -6.3216, -23.0983, -95.8539,  86.2961
 1896,  12.8631,   2.2143,  -5.2723, -21.8242, -96.6197,  85.2229
 1904,  12.8631,   2.2143,  -5.2723, -21.8242, -96.6197,  85.2229
 1912,  13.4496,   2.5799,  -4.9251, -21.4031, -96.8858,  84.8622
 1920,  14.0344,   2.9503,  -4.5794, -20.9844, -97.1572,  84.5001
 1928,  14.6171,   3.3256,  -4.2352, -20.5686, -97.4341,  84.1364
