breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1074.19259927, -605.37346764,  997.6516423 ])]","[array([-0.65114194, -0.01551223,  0.37788142, -2.80767114, -1.60436866,
        0.95941235])]"
1000,movel_fit,"[array([1093.02574438, -488.37062813,  993.13138558])]","[array([-0.5734643 , -0.03617652,  0.40950198, -2.7883618 , -1.61658406,
        0.9562877 ])]"
2000,movel_fit,"[array([1096.44134371, -469.99495709,  993.39424479])]","[array([-0.5610556 , -0.03960074,  0.41355222, -2.78443396, -1.61782423,
        0.9554502 ])]"
3000,movel_fit,"[array([1100.5968963 , -451.61586452,  995.24266998])]","[array([-0.54860869, -0.04360707,  0.41652339, -2.77979063, -1.61904043,
        0.95439253])]"
4000,movel_fit,"[array([1104.98958346, -433.1427775 ,  997.49768222])]","[array([-0.53625368, -0.04839799,  0.41964141, -2.77453617, -1.61932049,
        0.95264995])]"
5000,movel_fit,"[array([1110.12220864, -414.71961687, 1001.32567451])]","[array([-0.5238882 , -0.05368641,  0.42160807, -2.768652  , -1.61959433,
        0.95068515])]"
6000,movel_fit,"[array([1115.51546595, -396.18586645, 1005.68004045])]","[array([-0.51157603, -0.05968917,  0.4235601 , -2.76222953, -1.61906639,
        0.94813281])]"
7000,movel_fit,"[array([1121.53697758, -377.64802339, 1011.26880467])]","[array([-0.49923453, -0.06610963,  0.42461333, -2.75528808, -1.61832648,
        0.94531728])]"
8000,movel_fit,"[array([1127.89469757, -359.04796985, 1017.57133399])]","[array([-0.4869028 , -0.07301393,  0.42531511, -2.74793109, -1.61705182,
        0.94208401])]"
9000,movel_fit,"[array([1134.52610033, -340.31609632, 1024.43502317])]","[array([-0.47451777, -0.08032205,  0.42575808, -2.74023485, -1.61521891,
        0.93850261])]"
10000,movel_fit,"[array([1141.3766259 , -321.479065  , 1031.80667943])]","[array([-0.4620634 , -0.08788646,  0.4258916 , -2.73231155, -1.61294324,
        0.93466212])]"
11000,movel_fit,"[array([1148.31957224, -302.53282743, 1039.50089831])]","[array([-0.44951788, -0.09557958,  0.42580383, -2.72428822, -1.61028206,
        0.93064249])]"
12000,movel_fit,"[array([1155.20159686, -283.47927697, 1047.31016314])]","[array([-0.43686377, -0.10326549,  0.42559564, -2.71630197, -1.60732379,
        0.92653977])]"
13000,movel_fit,"[array([1161.84535157, -264.33091396, 1055.01259301])]","[array([-0.42409353, -0.11080516,  0.42537609, -2.70849348, -1.60419103,
        0.92246441])]"
14000,movel_fit,"[array([1168.05786196, -245.10642199, 1062.38454434])]","[array([-0.41120847, -0.1180645 ,  0.42525646, -2.70099623, -1.60103901,
        0.9185367 ])]"
15000,movel_fit,"[array([1173.63757957, -225.83382943, 1069.20900979])]","[array([-0.39822165, -0.12491709,  0.42534452, -2.69393025, -1.59805202,
        0.91488334])]"
16000,movel_fit,"[array([1178.54879061, -206.66202326, 1075.54057834])]","[array([-0.38518896, -0.1310894 ,  0.42537906, -2.68740381, -1.59563344,
        0.91168795])]"
17000,movel_fit,"[array([1182.28602298, -187.40022536, 1080.71319246])]","[array([-0.37206892, -0.13677068,  0.42613028, -2.68147978, -1.59363364,
        0.90897042])]"
18000,movel_fit,"[array([1184.80828573, -168.08793743, 1084.75466161])]","[array([-0.35884601, -0.14174313,  0.4274077 , -2.67620674, -1.59241366,
        0.90696774])]"
19000,movel_fit,"[array([1186.03747543, -149.01621551, 1087.71630913])]","[array([-0.34569682, -0.14573063,  0.42895923, -2.67168156, -1.59243403,
        0.90576566])]"
20000,movel_fit,"[array([1185.347858  , -129.93039931, 1088.75871229])]","[array([-0.33254231, -0.14901732,  0.4318025 , -2.66793133, -1.59344321,
        0.90537621])]"
21000,movel_fit,"[array([1183.41405623, -111.08266064, 1088.97425437])]","[array([-0.31932353, -0.1507076 ,  0.43428292, -2.66498503, -1.59658795,
        0.90649141])]"
22000,movel_fit,"[array([1178.69690107,  -92.72576951, 1086.31366686])]","[array([-0.30650465, -0.15152834,  0.43889989, -2.66308279, -1.60106983,
        0.90824642])]"
23000,movel_fit,"[array([1172.06350247,  -74.22730261, 1082.19304617])]","[array([-0.29329584, -0.15058438,  0.44379327, -2.66208154, -1.60804165,
        0.91213138])]"
24000,movel_fit,"[array([1162.10957797,  -57.01841439, 1074.57903774])]","[array([-0.28089865, -0.14803049,  0.45105766, -2.6625543 , -1.61701098,
        0.9165915 ])]"
25000,movel_fit,"[array([1149.70989121,  -39.71886406, 1065.01829711])]","[array([-0.26792331, -0.14312334,  0.4589703 , -2.66422382, -1.62889517,
        0.92353627])]"
26000,movel_fit,"[array([1134.02981572,  -23.4358346 , 1051.77983909])]","[array([-0.25516124, -0.13574271,  0.46924654, -2.66759085, -1.64282664,
        0.93151374])]"
27000,movel_fit,"[array([1116.27475818,   -7.23839948, 1035.61409712])]","[array([-0.24157187, -0.1250722 ,  0.48083006, -2.67231721, -1.65841021,
        0.94119328])]"
28000,movel_fit,"[array([1096.7994909 ,    9.07208441, 1016.9389604 ])]","[array([-0.22702995, -0.11150869,  0.49387426, -2.67801773, -1.67467531,
        0.95193107])]"
29000,movel_fit,"[array([1077.64931211,   26.32982554,  996.69368507])]","[array([-0.21097766, -0.09492867,  0.50729897, -2.68354339, -1.68994165,
        0.963254  ])]"
30000,movel_fit,"[array([1060.09026403,   44.42225722,  976.34352299])]","[array([-0.19398615, -0.07654743,  0.52030247, -2.68781409, -1.70306303,
        0.97397965])]"
31000,movel_fit,"[array([1045.78910088,   63.69205633,  957.50711774])]","[array([-0.17627621, -0.05755822,  0.53153937, -2.68967909, -1.71314587,
        0.98358151])]"
32000,movel_fit,"[array([1034.55649395,   83.25012669,  941.75499341])]","[array([-0.15898521, -0.04045269,  0.5407614 , -2.6890759 , -1.72042179,
        0.99119975])]"
33000,movel_fit,"[array([1026.86487624,  103.22078183,  929.89830696])]","[array([-0.14210273, -0.02654499,  0.54742697, -2.68603034, -1.7247932 ,
        0.99683046])]"
34000,movel_fit,"[array([1021.22783179,  122.11793096,  923.36663023])]","[array([-0.12677094, -0.01856616,  0.55202583, -2.68162991, -1.72757188,
        0.99990356])]"
35000,movel_fit,"[array([1017.18334239,  141.43605137,  922.38813898])]","[array([-0.11182512, -0.01807725,  0.55521893, -2.67563091, -1.72817244,
        1.00116773])]"
36000,movel_fit,"[array([1014.75382071,  157.01828172,  930.27396691])]","[array([-0.1002344 , -0.02651233,  0.55487894, -2.66989291, -1.72998467,
        0.9995273 ])]"
37000,movel_fit,"[array([1013.75975418,  171.01792524,  946.30810983])]","[array([-0.09068713, -0.04442975,  0.55199501, -2.66330953, -1.73125176,
        0.9956802 ])]"
38000,movel_fit,"[array([1016.01319734,  182.49268364,  968.73408216])]","[array([-0.08417708, -0.06938326,  0.54601698, -2.65583014, -1.73012835,
        0.98804369])]"
39000,movel_fit,"[array([1022.1698395 ,  194.14242453,  996.54944716])]","[array([-0.07908988, -0.09985047,  0.53721422, -2.64579893, -1.72465879,
        0.9773821 ])]"
40000,movel_fit,"[array([1033.94298509,  207.02848258, 1028.22791548])]","[array([-0.07437785, -0.13158544,  0.52459579, -2.6330377 , -1.71380143,
        0.96398593])]"
41000,movel_fit,"[array([1050.06217225,  223.22391898, 1059.90897687])]","[array([-0.06745354, -0.16094196,  0.51033993, -2.61854502, -1.6965554 ,
        0.94940853])]"
42000,movel_fit,"[array([1068.07716218,  241.94394837, 1088.23551822])]","[array([-0.05758012, -0.18453549,  0.49614883, -2.60496322, -1.6754447 ,
        0.93530062])]"
43000,movel_fit,"[array([1083.33662993,  261.58878372, 1111.50665828])]","[array([-0.04546596, -0.20231261,  0.48424967, -2.59402356, -1.65546223,
        0.92355593])]"
44000,movel_fit,"[array([1092.7460715 ,  281.24273069, 1128.33210551])]","[array([-0.03202957, -0.21474804,  0.4762423 , -2.58578841, -1.64023317,
        0.91523184])]"
45000,movel_fit,"[array([1095.28871948,  300.48834921, 1140.03429451])]","[array([-0.01796172, -0.22176828,  0.4706972 , -2.57953066, -1.63360444,
        0.91191418])]"
46000,movel_fit,"[array([1088.11678476,  319.40614551, 1144.06657833])]","[array([-0.00335526, -0.22497853,  0.4710281 , -2.57464381, -1.63589695,
        0.91393623])]"
47000,movel_fit,"[array([1070.32634247,  333.97160806, 1139.49550788])]","[array([ 0.00883378, -0.22455317,  0.47839814, -2.57189466, -1.64895816,
        0.91934923])]"
48000,movel_fit,"[array([1045.94291156,  344.44630402, 1127.6732336 ])]","[array([ 0.019482  , -0.21655396,  0.48908529, -2.57172888, -1.67235518,
        0.92871777])]"
49000,movel_fit,"[array([1013.65458928,  352.41060123, 1108.97513104])]","[array([ 0.03082181, -0.20295955,  0.50509212, -2.57466937, -1.70354401,
        0.94243745])]"
50000,movel_fit,"[array([ 902.90352241,  384.87968728, 1024.72387231])]","[array([ 0.08405345, -0.12315957,  0.57450738, -2.58641373, -1.79524621,
        0.99224027])]"
