breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([-496.03013426,  -62.27795841,  139.5631863 ])]","[array([-1.73726963,  0.03591241, -0.63897677, -2.30232733,  1.03884717,
        1.17723796])]"
1702,movel_fit,"[array([-496.91396284,  -34.51521273,  143.48735983])]","[array([-1.73494891,  0.04832307, -0.62703371, -2.30479766,  1.02979674,
        1.164484  ])]"
3653,movel_fit,"[array([-501.16900783,    1.01851382,  152.12863008])]","[array([-1.72406373,  0.06491813, -0.60607041, -2.30634911,  1.01037212,
        1.15051039])]"
5631,movel_fit,"[array([-510.48387897,   36.43817014,  167.28634878])]","[array([-1.71612544,  0.07979395, -0.59040196, -2.31666765,  0.99343801,
        1.13479508])]"
7715,movel_fit,"[array([-522.24729115,   69.34101922,  186.46533693])]","[array([-1.70245585,  0.09589936, -0.5728686 , -2.33080501,  0.97729371,
        1.11961582])]"
9712,movel_fit,"[array([-534.1597981 ,   92.63459629,  205.86681569])]","[array([-1.6864712 ,  0.11199015, -0.5612207 , -2.34812866,  0.96720376,
        1.10629821])]"
11959,movel_fit,"[array([-547.33059497,  110.04019444,  226.89640951])]","[array([-1.66201212,  0.13075638, -0.54758545, -2.36715627,  0.95902363,
        1.09438228])]"
14594,movel_fit,"[array([-563.10830416,  119.54828247,  250.60968416])]","[array([-1.62583141,  0.15444337, -0.53273881, -2.38656467,  0.9502618 ,
        1.08357284])]"
17540,movel_fit,"[array([-580.60057973,  116.93600496,  274.29313345])]","[array([-1.57706111,  0.18171498, -0.51624695, -2.40234172,  0.94021747,
        1.07613586])]"
20593,movel_fit,"[array([-597.7862552 ,   99.48134327,  293.62859189])]","[array([-1.51922991,  0.20935436, -0.50062968, -2.4110273 ,  0.9284416 ,
        1.07440417])]"
23656,movel_fit,"[array([-612.62868457,   66.45622861,  304.93253632])]","[array([-1.4546201 ,  0.23411185, -0.48683151, -2.41067165,  0.91385297,
        1.08053497])]"
26704,movel_fit,"[array([-623.88018597,   17.71159774,  306.71705555])]","[array([-1.38349931,  0.25304211, -0.47428346, -2.39913444,  0.89180187,
        1.09644491])]"
29310,movel_fit,"[array([-625.60799055,  -40.32883138,  295.13772159])]","[array([-1.31640941,  0.26111382, -0.46745234, -2.37875666,  0.86736257,
        1.12088153])]"
31431,movel_fit,"[array([-617.23618792,  -99.05563368,  274.86455466])]","[array([-1.25752333,  0.25915294, -0.46551332, -2.35409984,  0.84325039,
        1.14911063])]"
33197,movel_fit,"[array([-600.37456862, -155.36007642,  250.58754315])]","[array([-1.20586004,  0.25026387, -0.46713809, -2.32769343,  0.81977942,
        1.17843985])]"
34721,movel_fit,"[array([-576.16123058, -208.10500064,  224.90228454])]","[array([-1.16009663,  0.23665541, -0.47157924, -2.3012383 ,  0.79825034,
        1.20749645])]"
36195,movec_fit,"[array([-560.20584423, -234.78095286,  211.34330255]), array([-542.83610033, -260.58421919,  198.06600118])]","[array([-1.73617311,  0.04166999, -0.63467814, -2.30324157,  1.03463738,
        1.17126563]), array([-1.11411819,  0.21935289, -0.47916543, -2.27226876,  0.77721784,
        1.23626278])]"
38892,movec_fit,"[array([-505.64276467, -308.14192152,  173.54781767]), array([-462.95808762, -351.99921939,  151.31070021])]","[array([-1.7353707 ,  0.04599725, -0.6301002 , -2.30417849,  1.03148463,
        1.16683601]), array([-1.0338524 ,  0.17636431, -0.49308223, -2.21595541,  0.73395089,
        1.29309973])]"
40226,movec_fit,"[array([-440.39677987, -372.0696933 ,  141.25039196]), array([-416.68812945, -390.92519146,  131.79730136])]","[array([-1.73627114,  0.04114861, -0.63514425, -2.30314471,  1.03501805,
        1.17180322]), array([-0.99567313,  0.15159397, -0.49843879, -2.1841681 ,  0.70781957,
        1.31978264])]"
41688,movec_fit,"[array([-390.73915872, -409.38156773,  122.40266938]), array([-363.67958841, -426.27071354,  113.52746526])]","[array([-1.73618146,  0.04162551, -0.63471856, -2.30323318,  1.03466986,
        1.17131147]), array([-0.9533049 ,  0.1256297 , -0.50105663, -2.14963336,  0.67915389,
        1.3469163 ])]"
43014,movec_fit,"[array([-339.79341139, -439.2635878 ,  106.10221188]), array([-315.22024879, -450.98813958,   99.14409573])]","[array([-1.73627679,  0.04111866, -0.63517052, -2.30313924,  1.03503993,
        1.17183412]), array([-0.91603975,  0.10342819, -0.50070573, -2.11698343,  0.65113772,
        1.36945903])]"
44180,movec_fit,"[array([-294.46398159, -459.52983838,   93.43860346]), array([-273.33656244, -466.86588149,   87.73911494])]","[array([-1.73639047,  0.04051594, -0.63568763, -2.3030313 ,  1.03548015,
        1.17245652]), array([-0.88369939,  0.08606485, -0.4983532 , -2.08855769,  0.62681812,
        1.38745045])]"
45415,movel_fit,"[array([-230.29219548, -478.19107064,   76.12525649])]","[array([-0.85080064,  0.0717739 , -0.49498896, -2.05734674,  0.59926588,
        1.4050919 ])]"
46525,movel_fit,"[array([-194.02999676, -481.75241668,   65.41509526])]","[array([-0.82027233,  0.05992849, -0.48676084, -2.02972704,  0.57624853,
        1.41925623])]"
48397,movel_fit,"[array([-136.75367339, -479.99710532,   46.46421505])]","[array([-0.77282405,  0.04867689, -0.47257631, -1.98491164,  0.53682573,
        1.44400965])]"
49999,movel_fit,"[array([ -93.67327965, -469.29214574,   29.54244053])]","[array([-0.73301356,  0.04624985, -0.45858592, -1.94985204,  0.50982692,
        1.46206361])]"
