breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1448.72987408,  244.61438488,  913.83872362])]","[array([ 0.40818834,  1.26642069,  2.02725991,  0.5885261 , -1.34156413,
        0.34147879])]"
500,movel_fit,"[array([1442.80167872,  254.12286488,  905.77272641])]","[array([ 0.41481723,  1.26706252,  2.02711887,  0.58442686, -1.3549822 ,
        0.33916776])]"
1000,movel_fit,"[array([1436.15776118,  262.43199114,  897.20494325])]","[array([ 0.42179052,  1.26744125,  2.02576358,  0.58285356, -1.370097  ,
        0.33786849])]"
1500,movel_fit,"[array([1429.00066546,  270.2361101 ,  888.66408881])]","[array([ 0.42886274,  1.26742597,  2.02377943,  0.58207151, -1.38599556,
        0.33673816])]"
2000,movel_fit,"[array([1421.48524692,  277.93084988,  880.3669951 ])]","[array([ 0.43592091,  1.26703369,  2.02150286,  0.58120192, -1.40214283,
        0.33538588])]"
2500,movel_fit,"[array([1413.72413787,  285.71063934,  872.37320972])]","[array([ 0.44292524,  1.26633849,  2.01910919,  0.5798847 , -1.41824149,
        0.33368485])]"
3000,movel_fit,"[array([1405.78757278,  293.64682862,  864.672528  ])]","[array([ 0.44987241,  1.26541578,  2.01666931,  0.57803932, -1.43415187,
        0.33163618])]"
3500,movel_fit,"[array([1397.71493402,  301.74710989,  857.23362102])]","[array([ 0.4567724 ,  1.26432252,  2.0141968 ,  0.57570681, -1.44982205,
        0.32928674])]"
4000,movel_fit,"[array([1389.52979306,  309.99620232,  850.02536752])]","[array([ 0.46363703,  1.26309905,  2.01168342,  0.57295978, -1.46523526,
        0.32668917])]"
4500,movel_fit,"[array([1381.25215706,  318.37903263,  843.02209952])]","[array([ 0.47047628,  1.26177896,  2.00912132,  0.56986171, -1.48037771,
        0.32388861])]"
5000,movel_fit,"[array([1372.90547625,  326.89036001,  836.20165274])]","[array([ 0.47729837,  1.26039827,  2.00651336,  0.56645624, -1.49522434,
        0.32092265])]"
5500,movel_fit,"[array([1364.5185428 ,  335.53548482,  829.5418898 ])]","[array([ 0.48411112,  1.2590002 ,  2.00387472,  0.56277121, -1.50973727,
        0.3178256 ])]"
6000,movel_fit,"[array([1356.12365224,  344.32614553,  823.01855033])]","[array([ 0.49092299,  1.25763469,  2.00122932,  0.55882739, -1.52387149,
        0.31463227])]"
6500,movel_fit,"[array([1347.75281292,  353.27480422,  816.60526495])]","[array([ 0.49774335,  1.25635413,  1.99860378,  0.5546463 , -1.53758328,
        0.31137915])]"
7000,movel_fit,"[array([1339.43369157,  362.3895458 ,  810.27533269])]","[array([ 0.50458197,  1.25520721,  1.99602149,  0.55025474, -1.55083787,
        0.30810332])]"
7500,movel_fit,"[array([1331.18654438,  371.67084547,  804.00430272])]","[array([ 0.51144803,  1.25423325,  1.9934983 ,  0.54568563, -1.56361444,
        0.30483986])]"
8000,movel_fit,"[array([1323.0227762 ,  381.11058356,  797.772372  ])]","[array([ 0.51834919,  1.25345841,  1.9910404 ,  0.54097625, -1.57590766,
        0.30161905])]"
8500,movel_fit,"[array([1314.94518373,  390.69302437,  791.56590657])]","[array([ 0.52529098,  1.25289446,  1.98864459,  0.53616511, -1.5877263 ,
        0.29846442])]"
9000,movel_fit,"[array([1306.94951395,  400.39709804,  785.37780522])]","[array([ 0.53227661,  1.25254001,  1.98630005,  0.53128881, -1.59908973,
        0.29539191])]"
9500,movel_fit,"[array([1299.02676188,  410.19922128,  779.20678971])]","[array([ 0.53930724,  1.25238353,  1.98399119,  0.5263795 , -1.61002346,
        0.29241033])]"
10000,movel_fit,"[array([1291.16561862,  420.07599064,  773.05594504])]","[array([ 0.54638246,  1.25240715,  1.98170058,  0.52146349, -1.62055494,
        0.2895227 ])]"
10500,movel_fit,"[array([1283.35459843,  430.0062877 ,  766.93093118])]","[array([ 0.55350096,  1.25259056,  1.97941159,  0.5165609 , -1.63071005,
        0.28672801])]"
