average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
324.75913719408186,340.69790277053437,278.44694282217955,14.965917021835317,0.13281325865800125,0.3973301780670802,0.005619482771403815,0.09711820957379051,0.00466845395429885,0.013296833921065027,0.000157432876044615,0.0032445307714770383
