breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([1300.,  500.,  300.])]","[array([ 0.41596099, -0.00769107, -0.0770334 ,  0.16640586, -1.15263447,
       -0.45682964])]"
2501,movec_fit,"[array([1519.24599124,  291.54759474,  300.        ]), array([ 1.59999995e+03, -2.44990166e-01,  3.00000000e+02])]","[array([ 0.05018068,  0.13992633,  0.03671759, -0.39204364, -1.07230688,
       -0.00759272]), array([-0.28125809,  0.32150984,  0.131584  , -0.87738066, -1.2677928 ,
        0.34881223])]"
5001,movec_fit,"[array([1519.24599124, -291.54759474,  300.        ]), array([1300., -500.,  300.])]","[array([-0.55171386,  0.47390714,  0.15203662, -1.1834507 , -1.5818415 ,
        0.50358968]), array([-0.76403038,  0.52006117,  0.00443109, -1.37630938, -1.89942039,
        0.54797657])]"
