breakpoints,primitives,points,q_bp
0,movej_fit,"[array([1361.68792559, -202.32107856, 1068.41072153])]","[array([ 0.11740339,  0.01768459,  0.33673673,  2.5846163 , -1.37963374,
       -3.03333176])]"
500,movel_fit,"[array([1453.51312518, -252.85641882, 1034.20116216])]","[array([ 0.08287372,  0.10502877,  0.27841673,  2.56179664, -1.34149363,
       -3.03186703])]"
1000,movel_fit,"[array([1462.06046941, -257.58020827, 1031.00091065])]","[array([ 0.08013451,  0.11354105,  0.2725545 ,  2.55903573, -1.33872454,
       -3.03207423])]"
1500,movel_fit,"[array([1470.53205251, -262.36515883, 1027.78196245])]","[array([ 0.0776961 ,  0.12225968,  0.26673302,  2.55559857, -1.33639949,
       -3.03266405])]"
2000,movel_fit,"[array([1479.22047343, -266.76230893, 1024.39972478])]","[array([ 0.07581362,  0.13152421,  0.26070362,  2.55151917, -1.33457457,
       -3.03337507])]"
2500,movel_fit,"[array([1487.82484006, -271.26914867, 1021.03825139])]","[array([ 0.07418842,  0.14096913,  0.25470403,  2.54675389, -1.33320562,
       -3.03450859])]"
3000,movel_fit,"[array([1496.40127908, -275.82086762, 1017.67203888])]","[array([ 0.07283267,  0.15070147,  0.24865484,  2.54130004, -1.33227826,
       -3.03602976])]"
3500,movel_fit,"[array([1504.89127585, -280.42733504, 1014.28902925])]","[array([ 0.07175454,  0.16061779,  0.24266821,  2.53515869, -1.33179237,
       -3.03791616])]"
4000,movel_fit,"[array([1513.61008885, -284.66988931, 1010.73481263])]","[array([ 0.0711817 ,  0.1710771 ,  0.23647403,  2.52836766, -1.33179945,
       -3.03992734])]"
4500,movel_fit,"[array([1522.22908437, -289.01511043, 1007.2031383 ])]","[array([ 0.07083099,  0.18170649,  0.23033141,  2.52088951, -1.33224889,
       -3.04233675])]"
5000,movel_fit,"[array([1530.75018995, -293.54854567, 1003.72732186])]","[array([ 0.0706404 ,  0.19249056,  0.22423376,  2.51272042, -1.33312783,
       -3.04518882])]"
5500,movel_fit,"[array([1539.39389133, -297.7846688 , 1000.08943374])]","[array([ 0.0708813 ,  0.20370296,  0.21805308,  2.50391196, -1.33446689,
       -3.04817008])]"
6000,movel_fit,"[array([1548.0502369 , -301.91187213,  996.36041996])]","[array([ 0.07143385,  0.21519465,  0.21189464,  2.49446129, -1.33624058,
       -3.05137673])]"
6500,movel_fit,"[array([1556.65311455, -306.1402095 ,  992.65394887])]","[array([ 0.07214731,  0.2268925 ,  0.20575782,  2.48436329, -1.33842524,
       -3.05494155])]"
7000,movel_fit,"[array([1565.25147827, -310.33616951,  988.90007288])]","[array([ 0.07308707,  0.23883978,  0.19964419,  2.47365223, -1.34101733,
       -3.05875742])]"
7500,movel_fit,"[array([1573.84356927, -314.50192758,  985.09836786])]","[array([ 0.07423136,  0.25102425,  0.19356385,  2.46235443, -1.34400004,
       -3.06280647])]"
8000,movel_fit,"[array([1582.42730326, -318.63978333,  981.24874617])]","[array([ 0.07555625,  0.26343104,  0.18752665,  2.45050241, -1.34735307,
       -3.06706828])]"
8500,movel_fit,"[array([1591.00216906, -322.7530641 ,  977.35067224])]","[array([ 0.07703598,  0.27604521,  0.18154047,  2.43813257, -1.35105319,
       -3.07152079])]"
9000,movel_fit,"[array([1599.56481032, -326.84398809,  973.40524825])]","[array([ 0.07864237,  0.28884501,  0.17561389,  2.42529183, -1.35507217,
       -3.07613799])]"
9500,movel_fit,"[array([1608.11451604, -330.91627813,  969.41281646])]","[array([ 0.08034596,  0.30180985,  0.16975194,  2.41202987, -1.35937911,
       -3.08089282])]"
10000,movel_fit,"[array([1616.6504974 , -334.97382163,  965.37428013])]","[array([ 0.08211584,  0.31491617,  0.16395756,  2.39840303, -1.36393926,
       -3.08575586])]"
10500,movel_fit,"[array([1625.16981856, -339.01965619,  961.29221986])]","[array([ 0.08391959,  0.32813416,  0.15823256,  2.3844776 , -1.36871294,
       -3.09069426])]"
11000,movel_fit,"[array([1633.67323998, -343.05870191,  957.16823067])]","[array([ 0.08572487,  0.34143676,  0.15257331,  2.37032017, -1.3736589 ,
       -3.09567526])]"
11500,movel_fit,"[array([1642.15967894, -347.09507963,  953.00568179])]","[array([ 0.08749877,  0.35479126,  0.14697417,  2.35600607, -1.37873156,
       -3.10066327])]"
12000,movel_fit,"[array([1650.62760936, -351.13271681,  948.80920852])]","[array([ 0.08920856,  0.36816147,  0.1414263 ,  2.34161669, -1.383882  ,
       -3.10562093])]"
12500,movel_fit,"[array([1659.07844792, -355.17689989,  944.5831583 ])]","[array([ 0.09082294,  0.38151335,  0.13591532,  2.32723298, -1.3890605 ,
       -3.11051138])]"
13000,movel_fit,"[array([1667.51221024, -359.2321414 ,  940.33386365])]","[array([ 0.09231157,  0.39480835,  0.13042417,  2.31294209, -1.39421429,
       -3.11529602])]"
13500,movel_fit,"[array([1675.93092832, -363.30297105,  936.06791644])]","[array([ 0.09364112,  0.40802582,  0.12491547,  2.29882898, -1.39928585,
       -3.11993843])]"
14000,movel_fit,"[array([1684.35306603, -367.27939322,  931.73805246])]","[array([ 0.09485667,  0.42113483,  0.11938637,  2.28501049, -1.4042457 ,
       -3.12433445])]"
14500,movel_fit,"[array([1692.74494974, -371.43081625,  927.4856586 ])]","[array([ 0.09578732,  0.43401508,  0.11380719,  2.27152689, -1.40899679,
       -3.12859163])]"
15000,movel_fit,"[array([1701.11195142, -375.65660783,  923.26234575])]","[array([ 0.09646932,  0.44665662,  0.10816076,  2.25848459, -1.41349161,
       -3.13260461])]"
15500,movel_fit,"[array([1709.52196788, -379.51739561,  918.80180483])]","[array([ 0.09711697,  0.45921007,  0.10239866,  2.24605642, -1.41771899,
       -3.13607104])]"
16000,movel_fit,"[array([1717.89682472, -383.88549009,  914.71496208])]","[array([ 0.09725369,  0.47128082,  0.09643642,  2.23417973, -1.42157086,
       -3.13951525])]"
16500,movel_fit,"[array([1726.25067756, -388.34204616,  910.70021441])]","[array([ 0.09709106,  0.48298312,  0.09031251,  2.22301402, -1.42499609,
       -3.14259629])]"
17000,movel_fit,"[array([1734.64883807, -392.34668882,  906.35993818])]","[array([ 0.09689796,  0.49452569,  0.08400877,  2.21275498, -1.42796657,
       -3.14491294])]"
17500,movel_fit,"[array([1743.06133886, -396.80361818,  902.45570127])]","[array([ 0.09618912,  0.50549096,  0.07734292,  2.203335  , -1.43042386,
       -3.14708646])]"
18000,movel_fit,"[array([1751.47466979, -401.47059706,  898.78576717])]","[array([ 0.09508361,  0.51592222,  0.07036048,  2.19489035, -1.43229488,
       -3.14887204])]"
18500,movel_fit,"[array([1759.92474562, -405.64404831,  894.70488071])]","[array([ 0.093934  ,  0.52611218,  0.06314564,  2.18764926, -1.43350336,
       -3.14967188])]"
19000,movel_fit,"[array([1768.40560976, -410.2303198 ,  891.13460877])]","[array([ 0.09225695,  0.53559801,  0.05544282,  2.18156157, -1.43404619,
       -3.15019452])]"
19500,movel_fit,"[array([1776.91234073, -415.15537403,  888.02073513])]","[array([ 0.09008363,  0.54434719,  0.04726535,  2.17675782, -1.43385642,
       -3.15031949])]"
20000,movel_fit,"[array([1785.46166328, -419.54535459,  884.41215032])]","[array([ 0.08782867,  0.55281629,  0.03875139,  2.17349557, -1.43278834,
       -3.14923201])]"
20500,movel_fit,"[array([1794.02393991, -424.26174272,  881.29220078])]","[array([ 0.08504595,  0.56045319,  0.0297158 ,  2.17177062, -1.43087048,
       -3.14762807])]"
21000,movel_fit,"[array([1802.59391669, -429.44566331,  878.76590913])]","[array([ 0.08163325,  0.56718565,  0.02010017,  2.17169781, -1.42802153,
       -3.1455308 ])]"
21500,movel_fit,"[array([1811.33537006, -434.01114774,  875.82830881])]","[array([ 0.07810448,  0.5735777 ,  0.00990379,  2.17362257, -1.42420114,
       -3.14209341])]"
22000,movel_fit,"[array([1819.96982269, -438.98128145,  873.3360244 ])]","[array([ 7.39123969e-02,  5.78961115e-01, -7.17520343e-04,  2.17751357e+00,
       -1.41926034e+00, -3.13787041e+00])]"
22500,movel_fit,"[array([1828.53527493, -444.47444476,  871.58992657])]","[array([ 0.06895134,  0.58322685, -0.01193246,  2.18355037, -1.4132378 ,
       -3.13301337])]"
23000,movel_fit,"[array([1837.37694178, -449.35134614,  869.55146149])]","[array([ 0.06373047,  0.58710542, -0.0239489 ,  2.19210462, -1.40615745,
       -3.12671387])]"
23500,movel_fit,"[array([1846.07262516, -454.49602353,  867.68787427])]","[array([ 0.0577576 ,  0.58998133, -0.03627747,  2.20317185, -1.39774559,
       -3.11919999])]"
24000,movel_fit,"[array([1854.51633518, -460.29587461,  866.56650627])]","[array([ 0.05077411,  0.59153749, -0.04894959,  2.21690626, -1.38806083,
       -3.11079644])]"
24500,movel_fit,"[array([1863.21747321, -465.76164603,  865.46857119])]","[array([ 0.04318724,  0.59253107, -0.06244212,  2.23365789, -1.37728535,
       -3.10098548])]"
25000,movel_fit,"[array([1871.88147228, -471.04932123,  864.0314616 ])]","[array([ 0.03485188,  0.59282005, -0.07612287,  2.25346781, -1.36512863,
       -3.08941046])]"
25500,movel_fit,"[array([1880.11700414, -477.27401965,  863.4563679 ])]","[array([ 0.02514985,  0.5916625 , -0.08980672,  2.27634086, -1.35169325,
       -3.07688607])]"
26000,movel_fit,"[array([1888.45996082, -483.30517922,  862.80531322])]","[array([ 0.01457384,  0.58994837, -0.10381465,  2.30247302, -1.33718926,
       -3.06277162])]"
26500,movel_fit,"[array([1897.02307662, -488.87783645,  861.89831244])]","[array([ 0.00322279,  0.58791912, -0.11807944,  2.33182502, -1.32177741,
       -3.04694278])]"
27000,movel_fit,"[array([1904.85240133, -495.63641355,  861.44591509])]","[array([-0.009713  ,  0.58460619, -0.13140896,  2.36400398, -1.30515327,
       -3.03003309])]"
27500,movel_fit,"[array([1912.76914274, -502.2162354 ,  860.88499563])]","[array([-0.02350733,  0.58111156, -0.14457502,  2.39890384, -1.28800109,
       -3.01176826])]"
28000,movel_fit,"[array([1920.90794907, -508.45572291,  860.41835189])]","[array([-0.03796267,  0.57769864, -0.15771065,  2.43611817, -1.27082765,
       -2.99242658])]"
28500,movel_fit,"[array([1928.12924298, -515.81115017,  859.30244292])]","[array([-0.05363799,  0.57373825, -0.16874235,  2.47467814, -1.25269741,
       -2.97209555])]"
29000,movel_fit,"[array([1935.87676442, -522.65575946,  859.20249723])]","[array([-0.06946615,  0.57040651, -0.18051909,  2.51442102, -1.23600494,
       -2.9518127 ])]"
29500,movel_fit,"[array([1942.93854644, -530.03011565,  857.90830443])]","[array([-0.08570804,  0.56731739, -0.19015585,  2.55399533, -1.21901425,
       -2.93096699])]"
30000,movel_fit,"[array([1950.23421779, -537.07425124,  856.00863389])]","[array([-0.10161311,  0.56534633, -0.19927315,  2.59283328, -1.20297523,
       -2.91020718])]"
30500,movel_fit,"[array([1957.27105191, -544.88710957,  856.85530299])]","[array([-0.11744362,  0.56366356, -0.2094466 ,  2.63061714, -1.19001946,
       -2.89174961])]"
31000,movel_fit,"[array([1964.343223  , -551.91349869,  853.65564651])]","[array([-0.13214607,  0.56375166, -0.21693528,  2.66561316, -1.17616687,
       -2.87252925])]"
31500,movel_fit,"[array([1972.06329017, -558.34532427,  851.29467278])]","[array([-0.14553666,  0.56536829, -0.2257383 ,  2.69800146, -1.16508857,
       -2.8551503 ])]"
32000,movel_fit,"[array([1978.55037951, -566.82614888,  851.55864981])]","[array([-0.15883451,  0.5668092 , -0.2349856 ,  2.72742602, -1.15696665,
       -2.84148044])]"
32500,movel_fit,"[array([1986.02059118, -573.11716268,  847.62494706])]","[array([-0.16967224,  0.5707084 , -0.24284643,  2.75254604, -1.14844782,
       -2.82768549])]"
33000,movel_fit,"[array([1994.29892524, -578.62772979,  844.64235168])]","[array([-0.17861449,  0.57621616, -0.25271621,  2.77372754, -1.14293828,
       -2.8164569 ])]"
33500,movel_fit,"[array([2000.97541432, -587.0051709 ,  843.76569287])]","[array([-0.1875113 ,  0.58141593, -0.2628583 ,  2.7907981 , -1.13980917,
       -2.80988122])]"
34000,movel_fit,"[array([2009.11249893, -592.46134706,  840.52662055])]","[array([-0.19323062,  0.58893693, -0.27348133,  2.80275828, -1.13766243,
       -2.80422975])]"
34500,movel_fit,"[array([2018.04959292, -596.40675156,  836.29212975])]","[array([-0.19642313,  0.59813733, -0.28490793,  2.80948955, -1.13702918,
       -2.80076937])]"
35000,movel_fit,"[array([2026.10548644, -603.10056948,  834.4716953 ])]","[array([-0.19918166,  0.60770559, -0.29815059,  2.81126383, -1.13940361,
       -2.80263756])]"
35500,movel_fit,"[array([2034.4718436 , -607.94474537,  831.03388857])]","[array([-0.19915349,  0.61852993, -0.31104391,  2.80708996, -1.14264539,
       -2.80659737])]"
36000,movel_fit,"[array([2043.6509543 , -610.87215517,  827.03847942])]","[array([-0.19621702,  0.6310182 , -0.32507541,  2.79687639, -1.14792714,
       -2.81306297])]"
36500,movel_fit,"[array([2053.98284057, -612.52870323,  823.89341309])]","[array([-0.19062713,  0.64557773, -0.34198285,  2.78068724, -1.15663157,
       -2.82288406])]"
37000,movel_fit,"[array([2062.46283554, -617.49965427,  820.42826455])]","[array([-0.18477376,  0.66027643, -0.35752468,  2.75826466, -1.16604536,
       -2.83753867])]"
37500,movel_fit,"[array([2070.96904295, -618.99458967,  815.1639003 ])]","[array([-0.1753662 ,  0.67602272, -0.37152578,  2.72906972, -1.17666914,
       -2.85326056])]"
38000,movel_fit,"[array([2082.07414713, -618.77774838,  812.42511401])]","[array([-0.16311691,  0.69547492, -0.39162346,  2.69410185, -1.19327244,
       -2.87280854])]"
38500,movel_fit,"[array([2090.76875396, -621.80728021,  807.93680957])]","[array([-0.15084003,  0.71483371, -0.40766468,  2.65263063, -1.20928217,
       -2.89571251])]"
39000,movel_fit,"[array([2099.10652726, -621.62090126,  801.58452826])]","[array([-0.13567464,  0.73519452, -0.42087692,  2.60501289, -1.22646748,
       -2.91871255])]"
39500,movel_fit,"[array([2108.98027179, -622.64271973,  797.99547786])]","[array([-0.11991907,  0.75854338, -0.43825864,  2.55302305, -1.24827818,
       -2.94586846])]"
40000,movel_fit,"[array([2117.16508159, -622.77313139,  791.46055796])]","[array([-0.10334145,  0.78165281, -0.44952033,  2.49659126, -1.26877802,
       -2.971971  ])]"
40500,movel_fit,"[array([2126.35137255, -622.23235524,  786.47043376])]","[array([-0.08652673,  0.80642454, -0.46201023,  2.43833138, -1.29183357,
       -2.99944678])]"
41000,movel_fit,"[array([2132.47149516, -626.29160254,  778.29349903])]","[array([-0.07260458,  0.82914626, -0.4660468 ,  2.37854533, -1.31033797,
       -3.02499681])]"
