breakpoints,primitives,points,q_bp
0,moveabsj,"[array([1279.42926204, 1449.04608237,  241.13304825])]","[array([ 0.73507456,  0.65202598,  0.20468243, -2.77525008, -0.63577027,
       -2.19933715])]"
500,movel_fit,"[array([1183.49827378, 1421.12572642,  302.8887999 ])]","[array([ 0.7269598 ,  0.60704077,  0.23543336, -2.69546047, -0.76542435,
       -2.21786801])]"
1000,movel_fit,"[array([1168.94468795, 1416.51171215,  311.76553847])]","[array([ 0.72759633,  0.60058494,  0.23921632, -2.69191926, -0.78365153,
       -2.2239884 ])]"
1500,movel_fit,"[array([1154.68119948, 1413.99968806,  321.85795302])]","[array([ 0.72970348,  0.59495815,  0.23988074, -2.69179936, -0.80344966,
       -2.23064625])]"
2000,movel_fit,"[array([1140.79391332, 1412.45289019,  332.60903123])]","[array([ 0.73217834,  0.59004582,  0.2387954 , -2.6922668 , -0.82443813,
       -2.23770164])]"
2500,movel_fit,"[array([1127.30729822, 1410.65386532,  343.77641444])]","[array([ 0.73426732,  0.58536497,  0.23727969, -2.69209617, -0.84613561,
       -2.24535903])]"
3000,movel_fit,"[array([1114.28662524, 1408.25829875,  355.39418031])]","[array([ 0.73575009,  0.58067958,  0.23575061, -2.69104601, -0.8683476 ,
       -2.25354085])]"
3500,movel_fit,"[array([1101.74896501, 1405.93132798,  367.47263054])]","[array([ 0.73691247,  0.5762603 ,  0.23373431, -2.68925805, -0.89105064,
       -2.26183752])]"
4000,movel_fit,"[array([1089.47380884, 1403.96960115,  379.88803529])]","[array([ 0.73800339,  0.57215351,  0.23123851, -2.68685595, -0.91401612,
       -2.2701362 ])]"
4500,movel_fit,"[array([1077.40813881, 1402.39500126,  392.60664174])]","[array([ 0.73909985,  0.56832679,  0.22831273, -2.68398038, -0.93711853,
       -2.2784402 ])]"
5000,movel_fit,"[array([1065.56891955, 1401.28772058,  405.51981504])]","[array([ 0.74026015,  0.56484874,  0.22492794, -2.68070231, -0.96022472,
       -2.28672958])]"
5500,movel_fit,"[array([1053.92558971, 1400.48831201,  418.68465314])]","[array([ 0.74144741,  0.56153901,  0.221294  , -2.67706277, -0.98323612,
       -2.29499625])]"
6000,movel_fit,"[array([1042.61282246, 1400.03031859,  432.12758736])]","[array([ 0.74263346,  0.5584219 ,  0.21732828, -2.67309336, -1.00612229,
       -2.30313966])]"
6500,movel_fit,"[array([1031.6760016 , 1399.79399785,  445.88974   ])]","[array([ 0.74375857,  0.55537008,  0.21316146, -2.66880734, -1.028803  ,
       -2.31110568])]"
7000,movel_fit,"[array([1021.11121044, 1399.74475826,  459.89240177])]","[array([ 0.74481346,  0.55234042,  0.20891185, -2.66419603, -1.0511216 ,
       -2.31885484])]"
7500,movel_fit,"[array([1010.90901734, 1399.92958286,  474.23615328])]","[array([ 0.7458284 ,  0.54925105,  0.20457198, -2.65930345, -1.07306706,
       -2.32626432])]"
8000,movel_fit,"[array([1001.07534166, 1400.32703696,  488.82649985])]","[array([ 0.74680875,  0.54609938,  0.20019467, -2.65416621, -1.09453246,
       -2.33334494])]"
8500,movel_fit,"[array([ 991.56237311, 1400.91416519,  503.57498999])]","[array([ 0.74778182,  0.54287339,  0.19584999, -2.64883192, -1.11542082,
       -2.34013456])]"
9000,movel_fit,"[array([ 982.31735973, 1401.72752622,  518.48792126])]","[array([ 0.74880276,  0.53955646,  0.19151458, -2.64337176, -1.13573558,
       -2.34663014])]"
9500,movel_fit,"[array([ 973.32949472, 1402.79930766,  533.58790207])]","[array([ 0.7499112 ,  0.53615878,  0.18711134, -2.63786678, -1.15552816,
       -2.3528447 ])]"
10000,movel_fit,"[array([ 964.61890691, 1404.07227398,  548.76420789])]","[array([ 0.75109781,  0.53273846,  0.1826323 , -2.63238326, -1.1747788 ,
       -2.35889388])]"
10500,movel_fit,"[array([ 956.145526  , 1405.47178897,  564.0819571 ])]","[array([ 0.75236431,  0.52922954,  0.17809259, -2.62699356, -1.19356052,
       -2.36482676])]"
11000,movel_fit,"[array([ 947.94839889, 1407.06795335,  579.52121454])]","[array([ 0.75373634,  0.5257299 ,  0.17334045, -2.62174489, -1.21194154,
       -2.37066083])]"
11500,movel_fit,"[array([ 939.96132719, 1408.8153031 ,  595.11135359])]","[array([ 0.75522868,  0.52218852,  0.16840927, -2.61666504, -1.22995947,
       -2.37642404])]"
12000,movel_fit,"[array([ 932.21553435, 1410.6719225 ,  610.75220501])]","[array([ 0.75681624,  0.51866959,  0.16329366, -2.61177098, -1.24759628,
       -2.38219641])]"
12500,movel_fit,"[array([ 924.69046453, 1412.6574761 ,  626.47274145])]","[array([ 0.75851572,  0.5151757 ,  0.15795136, -2.60707077, -1.26489761,
       -2.38796175])]"
13000,movel_fit,"[array([ 917.34425901, 1414.75014732,  642.31037001])]","[array([ 0.76033239,  0.51166709,  0.15240084, -2.60256595, -1.28189218,
       -2.39371132])]"
13500,movel_fit,"[array([ 910.22445804, 1416.95891821,  658.1851922 ])]","[array([ 0.76225039,  0.50822173,  0.14659402, -2.59825536, -1.2985699 ,
       -2.39947263])]"
14000,movel_fit,"[array([ 903.26826967, 1419.25329914,  674.15736933])]","[array([ 0.76427797,  0.50477025,  0.14057445, -2.59413557, -1.31495698,
       -2.40522413])]"
14500,movel_fit,"[array([ 896.47388586, 1421.5936416 ,  690.16912347])]","[array([ 0.76639828,  0.50132192,  0.13437802, -2.59020449, -1.33102893,
       -2.41100043])]"
15000,movel_fit,"[array([ 889.83097725, 1424.01622637,  706.28321516])]","[array([ 0.76862657,  0.49787581,  0.12794219, -2.58646244, -1.34684073,
       -2.41675627])]"
15500,movel_fit,"[array([ 883.35721665, 1426.47562364,  722.3707177 ])]","[array([ 0.77093693,  0.49447826,  0.12131698, -2.58290863, -1.36232865,
       -2.42256291])]"
16000,movel_fit,"[array([ 876.9979349 , 1429.00315354,  738.56603661])]","[array([ 0.77336033,  0.49106882,  0.11445752, -2.57954266, -1.37757502,
       -2.42834222])]"
16500,movel_fit,"[array([ 870.7676015 , 1431.56561918,  754.77703097])]","[array([ 0.77587613,  0.48768387,  0.10739736, -2.57636614, -1.39253351,
       -2.4341459 ])]"
17000,movel_fit,"[array([ 864.6158859 , 1434.12363588,  771.03800391])]","[array([ 0.7784872 ,  0.4842573 ,  0.10019126, -2.57337953, -1.40721343,
       -2.43996233])]"
17500,movel_fit,"[array([ 858.58324122, 1436.72181575,  787.31349844])]","[array([ 0.7811931 ,  0.48085803,  0.09276643, -2.57058325, -1.42161531,
       -2.44578308])]"
18000,movel_fit,"[array([ 852.62077337, 1439.31674244,  803.62740224])]","[array([ 0.78399232,  0.47742296,  0.0851908 , -2.56797741, -1.43572921,
       -2.45160268])]"
18500,movel_fit,"[array([ 846.73019272, 1441.91945736,  819.98356382])]","[array([ 0.78688786,  0.47395361,  0.07744407, -2.56556287, -1.44956028,
       -2.45739872])]"
19000,movel_fit,"[array([ 840.9170961 , 1444.50976468,  836.33652692])]","[array([ 0.78986726,  0.47045853,  0.06955413, -2.56334582, -1.46307361,
       -2.46319167])]"
19500,movel_fit,"[array([ 835.13807702, 1447.04177361,  852.69984273])]","[array([ 0.79293051,  0.46687196,  0.06158888, -2.56133365, -1.47625872,
       -2.46897891])]"
20000,movel_fit,"[array([ 829.41243025, 1449.57338488,  869.12359699])]","[array([ 0.79609225,  0.46323069,  0.05344426, -2.55953571, -1.48915941,
       -2.47471586])]"
20500,movel_fit,"[array([ 823.72302694, 1452.04882308,  885.53844838])]","[array([ 0.79934226,  0.45951464,  0.04519902, -2.55797153, -1.50173091,
       -2.48045427])]"
21000,movel_fit,"[array([ 818.04557513, 1454.4681676 ,  901.96234088])]","[array([ 0.80269443,  0.45571438,  0.03684399, -2.55666046, -1.51398721,
       -2.4861952 ])]"
21500,movel_fit,"[array([ 812.37741208, 1456.83627352,  918.43439256])]","[array([ 0.80615933,  0.4518332 ,  0.02832741, -2.55562938, -1.52597377,
       -2.49193408])]"
22000,movel_fit,"[array([ 806.71721066, 1459.11164987,  934.8578999 ])]","[array([ 0.80973194,  0.44788621,  0.0197027 , -2.55491316, -1.53764957,
       -2.49774887])]"
22500,movel_fit,"[array([ 801.01821862, 1461.30978285,  951.30371781])]","[array([ 0.81344532,  0.44385277,  0.01092837, -2.55453677, -1.54906443,
       -2.50361953])]"
23000,movel_fit,"[array([ 795.28091988, 1463.44836293,  967.82138054])]","[array([ 8.17317075e-01,  4.39745143e-01,  1.92750504e-03, -2.55453155e+00,
       -1.56027467e+00, -2.50953418e+00])]"
23500,movel_fit,"[array([ 789.51473926, 1465.46791955,  984.22715498])]","[array([ 0.82133268,  0.43558633, -0.00718128, -2.55494009, -1.57117459,
       -2.51561339])]"
24000,movel_fit,"[array([ 783.67759058, 1467.38364757, 1000.67583591])]","[array([ 0.82552356,  0.43132435, -0.01647723, -2.5557853 , -1.58185316,
       -2.52178245])]"
24500,movel_fit,"[array([ 777.75931134, 1469.18926909, 1017.11890466])]","[array([ 0.82989955,  0.42695434, -0.02592564, -2.55709516, -1.59226463,
       -2.52806037])]"
25000,movel_fit,"[array([ 771.7716062 , 1470.85761412, 1033.52715364])]","[array([ 0.83445434,  0.42245587, -0.03549275, -2.55890187, -1.60237359,
       -2.53445767])]"
25500,movel_fit,"[array([ 765.6710779 , 1472.38921763, 1049.95388944])]","[array([ 0.83921193,  0.41776801, -0.04516329, -2.56122273, -1.6121686 ,
       -2.54091935])]"
26000,movel_fit,"[array([ 759.47219393, 1473.75555505, 1066.30527321])]","[array([ 0.84416146,  0.4128725 , -0.05484413, -2.56409181, -1.6215485 ,
       -2.54747802])]"
26500,movel_fit,"[array([ 753.16244058, 1474.96063291, 1082.63166187])]","[array([ 0.84931728,  0.40772235, -0.06454094, -2.56753324, -1.63050359,
       -2.55407607])]"
