average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
292.36133879457316,298.8965659015368,286.75498376592094,1.4173835604690388,0.08761508143289452,0.4822090018490822,0.00964150217275784,0.049805628083393005,0.0034113491402455454,0.017679733177872844,2.0196906572472238e-05,0.003402403435557347
