breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 929.41121372, -506.72253554,  769.04660022])]","[array([-0.64866735,  0.1167812 , -0.09699595, -0.33132048, -1.78364059,
        2.1889861 ])]"
1000,movel_fit,"[array([ 933.05340681, -491.23701498,  772.92529478])]","[array([-0.63566721,  0.11060567, -0.09992   , -0.33294292, -1.78551711,
        2.1893136 ])]"
2000,movel_fit,"[array([ 937.9686664 , -475.83826129,  778.46626172])]","[array([-0.62268282,  0.10335135, -0.10179644, -0.33572097, -1.78618929,
        2.19053122])]"
3000,movel_fit,"[array([ 944.11673423, -460.53604596,  785.68251679])]","[array([-0.60972437,  0.09501186, -0.10260855, -0.33954811, -1.78561756,
        2.19262533])]"
4000,movel_fit,"[array([ 951.44689261, -445.32347061,  794.59860929])]","[array([-0.59679379,  0.08558641, -0.10234959, -0.34431958, -1.78377149,
        2.19558088])]"
5000,movel_fit,"[array([ 959.89102396, -430.18727851,  805.24273931])]","[array([-0.58389346,  0.07508675, -0.10102386, -0.34992972, -1.78063186,
        2.1993789 ])]"
6000,movel_fit,"[array([ 969.35505027, -415.11093227,  817.63452664])]","[array([-0.57102843,  0.06354432, -0.09865211, -0.35626725, -1.77619725,
        2.20399167])]"
7000,movel_fit,"[array([ 979.71072691, -400.07480161,  831.76969172])]","[array([-0.55820562,  0.05101697, -0.0952786 , -0.36321057, -1.77049258,
        2.20937677])]"
8000,movel_fit,"[array([ 990.78880225, -385.05639196,  847.60149599])]","[array([-0.5454322 ,  0.03759568, -0.09097838, -0.37062336, -1.76357843,
        2.2154708 ])]"
9000,movel_fit,"[array([1002.37572024, -370.03081308,  865.02062648])]","[array([-0.53271294,  0.02340954, -0.08586368, -0.37835139, -1.75555961,
        2.22218329])]"
10000,movel_fit,"[array([1014.21363614, -354.97459523,  883.83250863])]","[array([-0.52004915,  0.00863054, -0.08008894, -0.38621938, -1.74659273,
        2.22939075])]"
11000,movel_fit,"[array([1026.00959131, -339.8672628 ,  903.74186493])]","[array([-0.50743466, -0.0065282 , -0.07385158, -0.39403163, -1.73688829,
        2.23693402])]"
12000,movel_fit,"[array([1037.45175808, -324.69339615,  924.34587776])]","[array([-0.49485196, -0.02181888, -0.06738812, -0.40157532, -1.7267069 ,
        2.24461912])]"
13000,movel_fit,"[array([1048.22712433, -309.44915238,  945.13180823])]","[array([-0.48227287, -0.03696453, -0.06096802, -0.40862387, -1.71635297,
        2.25221915])]"
14000,movel_fit,"[array([1058.04515226, -294.14145323,  965.49414692])]","[array([-0.46965509, -0.05167258, -0.05488201, -0.41494578, -1.70616056,
        2.25948226])]"
15000,movel_fit,"[array([1066.65297433, -278.79194434,  984.75133717])]","[array([-0.45694592, -0.06564095, -0.04943239, -0.42031154, -1.69648268,
        2.26613815])]"
16000,movel_fit,"[array([1073.84840998, -263.42816719, 1002.17859017])]","[array([-0.44407877, -0.07856977, -0.04492138, -0.42450485, -1.68767727,
        2.27190894])]"
17000,movel_fit,"[array([1079.47361867, -248.08559648, 1017.01990904])]","[array([-0.43098208, -0.09015423, -0.04164864, -0.42732825, -1.68010863,
        2.27651183])]"
18000,movel_fit,"[array([1083.40263662, -232.79790796, 1028.50526918])]","[array([-0.41758154, -0.10007956, -0.03991011, -0.42861246, -1.67415157,
        2.27966357])]"
19000,movel_fit,"[array([1085.51527608, -217.59020911, 1035.85514805])]","[array([-0.40380769, -0.10800576, -0.04000287, -0.42822588, -1.67020746,
        2.28108063])]"
20000,movel_fit,"[array([1085.6625415 , -202.47966095, 1038.28563624])]","[array([-0.3896147 , -0.11354711, -0.04222947, -0.42609123, -1.66872685,
        2.28048109])]"
21000,movel_fit,"[array([1083.62541627, -187.43866674, 1035.03320804])]","[array([-0.37496905, -0.11626718, -0.04690529, -0.42220642, -1.67022997,
        2.27758957])]"
22000,movel_fit,"[array([1079.06414502, -172.40633541, 1025.38820083])]","[array([-0.35988767, -0.11565723, -0.05435815, -0.4166806 , -1.67533353,
        2.27214732])]"
23000,movel_fit,"[array([1071.48111261, -157.27686424, 1008.80420371])]","[array([-0.34445926, -0.11115114, -0.06491072, -0.40978621, -1.68474571,
        2.2639427 ])]"
