average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
62.02379525318456,66.58254163238033,57.89584573141611,1.0086414999044366,0.22844163570210554,0.4798178210177808,0.006949469429141973,0.10043754568180052,0.01308795656066602,0.04476662592352437,3.7058316100123666e-05,0.009323825575074387
