breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 876.2050056 , -935.48208853,  194.26872928])]","[array([-0.89984701, -0.22597798, -0.39189992, -0.22118822, -1.18239597,
        2.95150134])]"
734,movel_fit,"[array([ 859.25886403, -817.48921036,  146.57519543])]","[array([-0.90745685, -0.29192089, -0.48911245, -0.35261352, -1.24663947,
        2.84121897])]"
1462,movel_fit,"[array([ 856.46446784, -793.56819801,  137.95602621])]","[array([-0.90113505, -0.30148616, -0.5033401 , -0.36445919, -1.26207456,
        2.79908569])]"
2187,movel_fit,"[array([ 854.40857312, -769.33950201,  130.33701456])]","[array([-0.89393658, -0.30977838, -0.51583095, -0.3760699 , -1.27839557,
        2.75558686])]"
2914,movel_fit,"[array([ 853.0173695 , -744.71044783,  123.6272206 ])]","[array([-0.88635855, -0.31747745, -0.52745287, -0.38866397, -1.29499563,
        2.71203085])]"
3645,movel_fit,"[array([ 852.28628722, -719.68202769,  117.8704624 ])]","[array([-0.87887985, -0.3251326 , -0.53888084, -0.40320816, -1.31139013,
        2.66990638])]"
4384,movel_fit,"[array([ 852.23554929, -694.16273567,  113.03518173])]","[array([-0.87082352, -0.33255162, -0.54976928, -0.41852817, -1.32770533,
        2.62786398])]"
5134,movel_fit,"[array([ 852.84641511, -668.10042064,  109.11921294])]","[array([-0.86199396, -0.33975847, -0.56009982, -0.43438265, -1.34389062,
        2.58581642])]"
5898,movel_fit,"[array([ 854.125648  , -641.45424177,  106.14180181])]","[array([-0.85221927, -0.3468485 , -0.56991542, -0.45061341, -1.35981732,
        2.54372774])]"
6680,movel_fit,"[array([ 856.10663104, -614.11151752,  104.11226123])]","[array([-0.84148734, -0.35412968, -0.57948731, -0.46742795, -1.3752257 ,
        2.50193346])]"
7486,movel_fit,"[array([ 858.74760026, -585.94071821,  103.03882409])]","[array([-0.82966665, -0.36190931, -0.58904303, -0.48493347, -1.38989408,
        2.4604762 ])]"
8323,movel_fit,"[array([ 862.15303996, -556.71405843,  102.97413758])]","[array([-0.81653241, -0.37044196, -0.59872091, -0.50315143, -1.40364394,
        2.41924269])]"
9198,movel_fit,"[array([ 866.34124285, -526.27445954,  103.96596634])]","[array([-0.80166426, -0.37972252, -0.60836202, -0.52178848, -1.41644175,
        2.37777564])]"
10117,movel_fit,"[array([ 871.32024656, -494.44774338,  106.07155227])]","[array([-0.78455451, -0.38947725, -0.61754766, -0.54037566, -1.42837401,
        2.33552593])]"
11086,movel_fit,"[array([ 877.19238014, -461.06742671,  109.37140082])]","[array([-0.76466188, -0.39926473, -0.62572137, -0.55841047, -1.43957885,
        2.29195495])]"
