average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
388.52813858235766,404.25371792720927,344.2824378184265,18.366454843057955,0.03598660653137098,0.2823684365538872,0.0025539240132357996,0.037019912421716726,0.0008604063806489617,0.003777119168340061,0.00010427244466310754,0.00048274920973219595
