breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 932.94665661, -606.69935266,  177.57987772])]","[array([-0.64606791,  0.04383044, -0.14246181, -0.21618522, -1.73161869,
        2.13771325])]"
2242,movel_fit,"[array([ 929.85299674, -460.65634635,  177.43472113])]","[array([-0.5533936 , -0.07704451, -0.26089873, -0.24832287, -1.70955809,
        2.13783465])]"
4485,movel_fit,"[array([ 927.68513898, -414.59758299,  177.52212054])]","[array([-0.5277631 , -0.12920798, -0.30734873, -0.26775533, -1.68855069,
        2.14761344])]"
6749,movel_fit,"[array([ 924.29571724, -368.18514125,  177.61187705])]","[array([-0.50659099, -0.19840075, -0.36618683, -0.29553587, -1.65322448,
        2.16806696])]"
9078,movel_fit,"[array([ 919.6130081 , -320.53949745,  177.49100279])]","[array([-0.48910813, -0.28652045, -0.43872058, -0.33193389, -1.60399683,
        2.19782054])]"
11630,movel_fit,"[array([ 913.3431063 , -268.4633282 ,  176.81454181])]","[array([-0.47298571, -0.39911586, -0.52903444, -0.37906067, -1.5400088 ,
        2.23318714])]"
14675,movel_fit,"[array([ 905.14224599, -206.43571977,  175.02211216])]","[array([-0.45209995, -0.54359248, -0.64156817, -0.43942552, -1.46025479,
        2.25696071])]"
16613,movel_fit,"[array([ 900.50093913, -166.901102  ,  173.43251364])]","[array([-0.43247901, -0.62941436, -0.70616902, -0.47427862, -1.41341904,
        2.23551274])]"
18173,movel_fit,"[array([ 897.72526992, -134.97006934,  172.43393722])]","[array([-0.41082818, -0.69005232, -0.75010938, -0.49709901, -1.37908315,
        2.19307655])]"
19464,movel_fit,"[array([ 896.46652335, -108.46694126,  171.91696864])]","[array([-0.38694882, -0.72999986, -0.77769352, -0.50935034, -1.35327958,
        2.13207171])]"
20621,movel_fit,"[array([896.37384373, -84.70110522, 171.90310876])]","[array([-0.36014629, -0.75484422, -0.7934948 , -0.51311318, -1.33299375,
        2.05904771])]"
21714,movel_fit,"[array([897.36712253, -62.25478025, 172.3081052 ])]","[array([-0.3293006 , -0.76487276, -0.79802916, -0.50823268, -1.31784976,
        1.97325565])]"
22790,movel_fit,"[array([899.46549343, -40.25047725, 173.10177733])]","[array([-0.29380344, -0.75823381, -0.79023245, -0.49432326, -1.30943463,
        1.87654924])]"
23884,movel_fit,"[array([902.76833516, -18.02974399, 174.17953319])]","[array([-0.25336979, -0.73074065, -0.76740801, -0.47117307, -1.31137537,
        1.76979835])]"
25031,movel_fit,"[array([907.42963731,   5.05356673, 175.36772807])]","[array([-0.20845146, -0.67645443, -0.72564909, -0.43990457, -1.32974464,
        1.65516534])]"
26232,movel_fit,"[array([913.4533697 ,  28.97788183, 176.30730558])]","[array([-0.16188931, -0.59093407, -0.66228355, -0.40500026, -1.37165691,
        1.53904105])]"
27443,movel_fit,"[array([920.41057923,  52.88117883, 176.51396294])]","[array([-0.11886058, -0.47924331, -0.58162491, -0.37457558, -1.4385046 ,
        1.43245324])]"
28640,movel_fit,"[array([927.74895319,  76.35253962, 175.6528659 ])]","[array([-0.0825403 , -0.35427167, -0.49363645, -0.35491554, -1.52314403,
        1.34261853])]"
29844,movel_fit,"[array([935.11951266,  99.88432601, 173.60318186])]","[array([-0.05274254, -0.22815468, -0.40765245, -0.34792243, -1.61570872,
        1.27322836])]"
31053,movel_fit,"[array([941.98968109, 123.56880747, 170.52476245])]","[array([-0.02869027, -0.1137711 , -0.33292945, -0.353174  , -1.7046609 ,
        1.23260252])]"
