breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 932.3891822 , -610.24750263,  177.56726976])]","[array([-0.64872542,  0.04486782, -0.14126164, -0.2158058 , -1.73104454,
        2.1407222 ])]"
0,movel_fit,"[array([ 930.53490789, -506.71845842,  177.46927676])]","[array([-0.58433209, -0.04132325, -0.2268825 , -0.23807274, -1.71564965,
        2.1398104 ])]"
2242,movel_fit,"[array([ 929.80461843, -460.65364015,  177.23965014])]","[array([-0.55336229, -0.07717873, -0.26120056, -0.24821042, -1.70931538,
        2.13786163])]"
4485,movel_fit,"[array([ 927.62263716, -414.60284115,  177.3541848 ])]","[array([-0.5277803 , -0.12945296, -0.30771155, -0.26769446, -1.68823343,
        2.14772613])]"
6749,movel_fit,"[array([ 924.17788096, -368.19481878,  177.43636703])]","[array([-0.50660157, -0.1986826 , -0.36658098, -0.29542815, -1.65295551,
        2.16814965])]"
9078,movel_fit,"[array([ 919.58241333, -320.53244655,  177.33332   ])]","[array([-0.4891209 , -0.28689249, -0.43915336, -0.33191706, -1.60356974,
        2.19797145])]"
11630,movel_fit,"[array([ 913.17809966, -268.49605612,  176.64851979])]","[array([-0.47307197, -0.39963301, -0.52956605, -0.37901248, -1.53967955,
        2.23337146])]"
14675,movel_fit,"[array([ 905.0157828 , -206.46646454,  174.88309653])]","[array([-0.45207324, -0.54366652, -0.64171656, -0.43922007, -1.46029398,
        2.25685559])]"
16613,movel_fit,"[array([ 900.33566285, -166.92029044,  173.35135134])]","[array([-0.43267846, -0.62994834, -0.7066222 , -0.47441708, -1.41330679,
        2.23579491])]"
18173,movel_fit,"[array([ 897.50173844, -134.98078534,  172.32338769])]","[array([-0.41101945, -0.69068123, -0.75061919, -0.49720112, -1.37902154,
        2.19331303])]"
19464,movel_fit,"[array([ 896.29006073, -108.46650002,  171.8613788 ])]","[array([-0.38713715, -0.73076686, -0.77825459, -0.50952266, -1.35310743,
        2.13236008])]"
20621,movel_fit,"[array([896.13164152, -84.69276971, 171.86894769])]","[array([-0.36037842, -0.75574988, -0.79410581, -0.51333232, -1.33288886,
        2.05936643])]"
21714,movel_fit,"[array([897.1779758 , -62.24539527, 172.45934028])]","[array([-0.32951227, -0.76582993, -0.79852281, -0.50847433, -1.31772807,
        1.97355229])]"
22790,movel_fit,"[array([899.29286083, -40.24882752, 173.2573055 ])]","[array([-0.29401956, -0.75933316, -0.79081402, -0.49458916, -1.30922844,
        1.8768947 ])]"
23884,movel_fit,"[array([902.02974978, -17.91172462, 174.23667073])]","[array([-0.253567  , -0.7327087 , -0.76853499, -0.47134536, -1.31144351,
        1.76996882])]"
25031,movel_fit,"[array([907.3026786 ,   5.08332179, 175.55919481])]","[array([-0.20834135, -0.67763052, -0.72621786, -0.43979767, -1.32925029,
        1.65519267])]"
26232,movel_fit,"[array([913.42933413,  28.97125644, 176.50424125])]","[array([-0.16165526, -0.59175938, -0.66259847, -0.40465416, -1.37113685,
        1.5389296 ])]"
27443,movel_fit,"[array([920.44554013,  52.88670748, 176.67580891])]","[array([-0.11855686, -0.47955003, -0.58160805, -0.37411821, -1.4382409 ,
        1.43219955])]"
28640,movel_fit,"[array([927.92959803,  76.30897313, 175.76388536])]","[array([-0.08228772, -0.35390321, -0.49318769, -0.35446414, -1.52321109,
        1.34234576])]"
29844,movel_fit,"[array([935.37636009,  99.80157782, 173.56250655])]","[array([-0.05257323, -0.22699632, -0.40679352, -0.34753403, -1.61629813,
        1.27288384])]"
31053,movel_fit,"[array([942.22828135, 123.47251361, 170.35534594])]","[array([-0.02864462, -0.11232833, -0.33203627, -0.35296222, -1.70548023,
        1.23229118])]"
