breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 932.34955419, -610.09249814,  177.53593304])]","[array([-0.64856857,  0.04479814, -0.14138296, -0.21579068, -1.73112658,
        2.14052197])]"
0,movel_fit,"[array([ 930.51577836, -506.72315037,  177.45383852])]","[array([-0.5843251 , -0.04126627, -0.22685118, -0.23804607, -1.71570773,
        2.139779  ])]"
2242,movel_fit,"[array([ 929.78507734, -460.65084863,  177.21972073])]","[array([-0.55337693, -0.07719645, -0.26123167, -0.24821861, -1.70931464,
        2.13787712])]"
4485,movel_fit,"[array([ 927.61055702, -414.60817769,  177.33286676])]","[array([-0.52778383, -0.12943475, -0.3077167 , -0.2676973 , -1.6882432 ,
        2.14772561])]"
6749,movel_fit,"[array([ 924.16507071, -368.19323791,  177.41432119])]","[array([-0.50662058, -0.19868825, -0.36660408, -0.29543713, -1.65296099,
        2.16816922])]"
9078,movel_fit,"[array([ 919.56996046, -320.53836039,  177.31411834])]","[array([-0.48913053, -0.28687681, -0.43916131, -0.3319141 , -1.60360206,
        2.19797115])]"
11630,movel_fit,"[array([ 913.16278734, -268.4935532 ,  176.63103393])]","[array([-0.47308126, -0.3996069 , -0.52956421, -0.3790177 , -1.53970414,
        2.23337675])]"
14675,movel_fit,"[array([ 904.99168344, -206.46585517,  174.8615816 ])]","[array([-0.45210148, -0.54371591, -0.64177288, -0.43924828, -1.46028236,
        2.25689965])]"
16613,movel_fit,"[array([ 900.31106824, -166.9225716 ,  173.33453176])]","[array([-0.43268192, -0.62994304, -0.70662889, -0.47440019, -1.41333479,
        2.23578452])]"
18173,movel_fit,"[array([ 897.47572991, -134.98181663,  172.30917097])]","[array([-0.41103265, -0.69069206, -0.75063068, -0.49719138, -1.37905885,
        2.19331001])]"
19464,movel_fit,"[array([ 896.26143441, -108.46829604,  171.84856144])]","[array([-0.38714992, -0.73075244, -0.77824307, -0.50950382, -1.35316692,
        2.13234489])]"
20621,movel_fit,"[array([896.10652499, -84.69377746, 171.86924249])]","[array([-0.36037897, -0.75572473, -0.79407225, -0.51330489, -1.33295543,
        2.05933049])]"
21714,movel_fit,"[array([897.14715888, -62.24394215, 172.4605038 ])]","[array([-0.32950896, -0.76580366, -0.79849441, -0.50844029, -1.31780801,
        1.97350522])]"
22790,movel_fit,"[array([899.23795234, -40.24346207, 173.26584411])]","[array([-0.29401341, -0.75933575, -0.79078658, -0.49454672, -1.30934871,
        1.87682297])]"
