timestamp, cmd_num, J1, J2, J3, J4, J5, J6, J1_2, J2_2, J3_2, J4_2, J5_2, J6_2
0.002, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.007, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.011, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.011, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.013, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.016, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.02, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.024, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.028, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.032, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.036, -1, -38.5153, 0.883522, 9.92909, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.04, -1, -38.5152, 0.883521, 9.9291, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.044, -1, -38.5148, 0.883512, 9.92914, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.048, -1, -38.5137, 0.883487, 9.92926, -135.091, -71.6914, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.052, -1, -38.5115, 0.883435, 9.92951, -135.091, -71.6915, 137.482, 81.885, 23.09, -144.68, -62.3181, 46.4305, -281.661
0.056, -1, -38.508, 0.883352, 9.92992, -135.091, -71.6918, 137.482, 81.8851, 23.0903, -144.68, -62.3181, 46.4306, -281.661
0.06, -1, -38.5031, 0.883238, 9.93051, -135.09, -71.6923, 137.482, 81.8854, 23.0911, -144.679, -62.3181, 46.4307, -281.661
0.064, -1, -38.4967, 0.883099, 9.93128, -135.09, -71.6932, 137.482, 81.8861, 23.0931, -144.679, -62.3181, 46.4311, -281.661
0.068, -1, -38.4888, 0.882945, 9.9322, -135.089, -71.6948, 137.483, 81.8871, 23.0965, -144.677, -62.3181, 46.4321, -281.661
0.072, -1, -38.4794, 0.882792, 9.93324, -135.087, -71.6972, 137.484, 81.8884, 23.102, -144.675, -62.3181, 46.434, -281.661
0.076, -1, -38.4685, 0.882657, 9.93435, -135.085, -71.7008, 137.485, 81.8898, 23.1099, -144.672, -62.3184, 46.4375, -281.66
0.08, -1, -38.4558, 0.882552, 9.93553, -135.082, -71.7057, 137.487, 81.891, 23.1207, -144.667, -62.3189, 46.4434, -281.659
0.084, -1, -38.4409, 0.882485, 9.93677, -135.078, -71.7122, 137.489, 81.8916, 23.1344, -144.662, -62.3198, 46.4525, -281.658
0.088, -1, -38.4235, 0.882468, 9.93805, -135.072, -71.7208, 137.492, 81.8911, 23.1512, -144.655, -62.3214, 46.4655, -281.656
0.092, -1, -38.4034, 0.882521, 9.93933, -135.065, -71.7315, 137.496, 81.8892, 23.1713, -144.646, -62.3236, 46.4833, -281.653
0.096, -1, -38.381, 0.882672, 9.94049, -135.056, -71.7447, 137.501, 81.8857, 23.1952, -144.636, -62.3267, 46.5065, -281.649
0.1, -1, -38.3564, 0.882948, 9.94147, -135.046, -71.7605, 137.507, 81.8805, 23.2233, -144.625, -62.3306, 46.5356, -281.644
0.104, -1, -38.3298, 0.883366, 9.94221, -135.034, -71.7791, 137.514, 81.8734, 23.2556, -144.611, -62.3355, 46.5709, -281.639
0.108, -1, -38.3011, 0.883927, 9.9427, -135.02, -71.8004, 137.522, 81.8643, 23.2922, -144.596, -62.3413, 46.6124, -281.632
0.112, -1, -38.2703, 0.884627, 9.94297, -135.004, -71.8244, 137.531, 81.8533, 23.3331, -144.579, -62.348, 46.66, -281.624
0.116, -1, -38.2373, 0.88545, 9.94308, -134.987, -71.8511, 137.541, 81.8405, 23.3779, -144.561, -62.3556, 46.7134, -281.615
