timestamp, cmd_num, J1, J2, J3, J4, J5, J6, J1_2, J2_2, J3_2, J4_2, J5_2, J6_2
0.010583, -1, 130.502, -6.48435, -167.816, 5.00319, -90.5962, -168.979, 65.1174, 77.4729, -146.762, 51.0279, 45.2551, -110.393
0.016579, -1, 130.502, -6.48435, -167.816, 5.00329, -90.5962, -168.979, 65.1174, 77.4729, -146.762, 51.0279, 45.2553, -110.393
0.022317, -1, 130.502, -6.48435, -167.816, 5.00329, -90.5962, -168.979, 65.1174, 77.4729, -146.762, 51.0279, 45.2553, -110.393
0.028682, -1, 130.502, -6.48435, -167.816, 5.0034, -90.5962, -168.98, 65.1174, 77.4729, -146.762, 51.0279, 45.2553, -110.393
0.071119, -1, 130.502, -6.4844, -167.816, 5.00329, -90.5962, -168.98, 65.1174, 77.473, -146.762, 51.0279, 45.2553, -110.393
0.074495, -1, 130.502, -6.48435, -167.816, 5.00314, -90.5963, -168.979, 65.1174, 77.4729, -146.762, 51.0279, 45.2553, -110.393
0.078928, -1, 130.502, -6.48435, -167.816, 5.00329, -90.5962, -168.979, 65.1174, 77.4729, -146.762, 51.0279, 45.2551, -110.393
0.082186, -1, 130.502, -6.48449, -167.816, 5.00329, -90.5962, -168.979, 65.1174, 77.4729, -146.762, 51.028, 45.2551, -110.393
0.085567, -1, 130.503, -6.48481, -167.816, 5.00319, -90.5963, -168.979, 65.1174, 77.4729, -146.762, 51.0279, 45.2553, -110.393
0.088908, -1, 130.503, -6.4858, -167.816, 5.00329, -90.5962, -168.98, 65.1174, 77.473, -146.762, 51.0279, 45.2551, -110.393
0.096758, -1, 130.505, -6.4877, -167.815, 5.00329, -90.5962, -168.98, 65.1165, 77.4733, -146.762, 51.0279, 45.2549, -110.393
0.098906, -1, 130.507, -6.49089, -167.814, 5.00351, -90.5959, -168.979, 65.1149, 77.4739, -146.761, 51.028, 45.2538, -110.393
0.103526, -1, 130.51, -6.49567, -167.812, 5.00377, -90.5958, -168.979, 65.1121, 77.4742, -146.76, 51.0288, 45.2477, -110.393
0.10682, -1, 130.514, -6.50212, -167.809, 5.00556, -90.5949, -168.979, 65.1084, 77.4748, -146.759, 51.0296, 45.2423, -110.393
0.110308, -1, 130.519, -6.51006, -167.805, 5.00919, -90.5925, -168.979, 65.1029, 77.476, -146.758, 51.0305, 45.2392, -110.393
0.113746, -1, 130.525, -6.51911, -167.8, 5.01515, -90.5885, -168.978, 65.0948, 77.4781, -146.757, 51.0328, 45.2366, -110.394
0.122453, -1, 130.54, -6.54138, -167.784, 5.0329, -90.5747, -168.971, 65.0687, 77.4844, -146.753, 51.0406, 45.2277, -110.396
0.125792, -1, 130.55, -6.55544, -167.773, 5.0467, -90.5641, -168.966, 65.0507, 77.4886, -146.749, 51.0466, 45.2204, -110.397
0.129049, -1, 130.55, -6.55544, -167.773, 5.0467, -90.5641, -168.966, 65.0507, 77.4886, -146.749, 51.0466, 45.2204, -110.397
0.131199, -1, 130.562, -6.57198, -167.76, 5.0645, -90.5505, -168.96, 65.0295, 77.4935, -146.744, 51.0555, 45.2097, -110.397
0.135522, -1, 130.576, -6.59044, -167.743, 5.08626, -90.5342, -168.952, 65.0041, 77.4995, -146.738, 51.0676, 45.1954, -110.397
0.138835, -1, 130.591, -6.6107, -167.724, 5.11107, -90.5144, -168.943, 64.9744, 77.5065, -146.731, 51.0825, 45.1772, -110.398
0.14632, -1, 130.608, -6.63297, -167.701, 5.13993, -90.4908, -168.932, 64.9406, 77.5143, -146.722, 51.1009, 45.1549, -110.398
0.150181, -1, 130.645, -6.68388, -167.648, 5.21431, -90.4296, -168.903, 64.8602, 77.5332, -146.699, 51.1497, 45.0965, -110.4
0.153419, -1, 130.666, -6.71235, -167.618, 5.25929, -90.3953, -168.886, 64.8141, 77.544, -146.685, 51.1803, 45.0609, -110.401
0.155538, -1, 130.666, -6.71235, -167.618, 5.25929, -90.3953, -168.886, 64.8141, 77.544, -146.685, 51.1803, 45.0609, -110.401
