breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 876.00410394, -933.99436462,  193.68188173])]","[array([-0.90050714, -0.22488982, -0.39048676, -0.22143058, -1.18314058,
        2.95217995])]"
734,movel_fit,"[array([ 859.26053516, -817.47961585,  146.57331154])]","[array([-0.90765259, -0.29203906, -0.48929435, -0.35264392, -1.24664763,
        2.84143263])]"
1462,movel_fit,"[array([ 856.46344263, -793.56735046,  137.95632598])]","[array([-0.90140391, -0.30163228, -0.5035948 , -0.36448367, -1.26207064,
        2.79937571])]"
2187,movel_fit,"[array([ 854.408749  , -769.33153368,  130.33604789])]","[array([-0.89420748, -0.30995444, -0.51612537, -0.37609811, -1.27838614,
        2.75588704])]"
2914,movel_fit,"[array([ 853.02349328, -744.7187445 ,  123.63294398])]","[array([-0.8866318 , -0.31766623, -0.52777564, -0.38869364, -1.29497013,
        2.71234266])]"
3645,movel_fit,"[array([ 852.28717877, -719.68267909,  117.87146682])]","[array([-0.87915086, -0.32535886, -0.53923522, -0.4032301 , -1.31137587,
        2.67021143])]"
4384,movel_fit,"[array([ 852.23581772, -694.16849235,  113.038368  ])]","[array([-0.87108093, -0.33278517, -0.55012184, -0.41854273, -1.32769716,
        2.62815142])]"
5134,movel_fit,"[array([ 852.84289581, -668.09855736,  109.1186825 ])]","[array([-0.86223297, -0.34001761, -0.56047487, -0.4343897 , -1.34388456,
        2.58608281])]"
5898,movel_fit,"[array([ 854.1259528 , -641.4529149 ,  106.14426889])]","[array([-0.85244928, -0.3471126 , -0.57028869, -0.45061626, -1.35981711,
        2.54398295])]"
6680,movel_fit,"[array([ 856.11500277, -614.11047314,  104.11353677])]","[array([-0.84167912, -0.35439073, -0.57985551, -0.46742824, -1.37521291,
        2.50215337])]"
7486,movel_fit,"[array([ 858.75209383, -585.92802301,  103.04097506])]","[array([-0.82986334, -0.36221089, -0.58944497, -0.48493181, -1.38989632,
        2.46069729])]"
8323,movel_fit,"[array([ 862.15660599, -556.7215333 ,  102.97559338])]","[array([-0.81671463, -0.37074529, -0.59911785, -0.50314446, -1.40364506,
        2.41944708])]"
9198,movel_fit,"[array([ 866.34451419, -526.27073356,  103.96744891])]","[array([-0.80181917, -0.38002998, -0.6087503 , -0.52178097, -1.41644651,
        2.37794935])]"
10117,movel_fit,"[array([ 871.32018528, -494.4494334 ,  106.07285304])]","[array([-0.7847147 , -0.38980106, -0.6179368 , -0.5403621 , -1.42839961,
        2.33569403])]"
11086,movel_fit,"[array([ 877.19141417, -461.06998223,  109.3719285 ])]","[array([-0.76479119, -0.39958283, -0.62608795, -0.55839924, -1.43960509,
        2.2920886 ])]"
12118,movel_fit,"[array([ 883.98751508, -425.75712706,  113.95806417])]","[array([-0.74141646, -0.4089156 , -0.63265667, -0.57554291, -1.45030042,
        2.24645313])]"
13236,movel_fit,"[array([ 891.85492672, -387.77376205,  120.01469994])]","[array([-0.71367228, -0.41739822, -0.63712186, -0.59167224, -1.46065701,
        2.19791396])]"
14468,movel_fit,"[array([ 901.04637303, -346.21179994,  127.82415113])]","[array([-0.68035507, -0.42452051, -0.63879719, -0.60665237, -1.47067344,
        2.14562147])]"
15860,movel_fit,"[array([ 911.90093106, -299.58644902,  137.83266998])]","[array([-0.63957571, -0.42954166, -0.63665617, -0.6202281 , -1.48038827,
        2.08822818])]"
17517,movel_fit,"[array([ 925.12035221, -244.45550678,  150.93149558])]","[array([-0.58721105, -0.43112424, -0.62878225, -0.63192543, -1.49006016,
        2.02248571])]"
19664,movel_fit,"[array([ 942.27606134, -173.36759402,  169.3013932 ])]","[array([-0.51391423, -0.42612485, -0.61041732, -0.64003559, -1.50001044,
        1.94170715])]"
21724,movel_fit,"[array([ 958.11950657, -105.2089783 ,  187.63672641])]","[array([-0.43777071, -0.41417645, -0.5845211 , -0.63888431, -1.50732938,
        1.86937433])]"
23449,movel_fit,"[array([970.43227765, -47.90260299, 202.85388467])]","[array([-0.36982957, -0.3977013 , -0.55623427, -0.63061055, -1.51346411,
        1.81182259])]"
24868,movel_fit,"[array([ 9.79585567e+02, -4.34391687e-01,  2.14915800e+02])]","[array([-0.31082092, -0.37876639, -0.5278095 , -0.61789811, -1.51998125,
        1.76607856])]"
26108,movel_fit,"[array([986.70997421,  41.35133979, 224.88429642])]","[array([-0.25694628, -0.35848628, -0.4994408 , -0.60222786, -1.5269682 ,
        1.72731734])]"
27225,movel_fit,"[array([992.22119892,  79.27986194, 233.22665363])]","[array([-0.20638586, -0.33753546, -0.47131296, -0.58402031, -1.53444022,
        1.69341111])]"
28250,movel_fit,"[array([996.40708355, 114.34448059, 240.19212395])]","[array([-0.15817902, -0.31622263, -0.44356081, -0.56365483, -1.5423729 ,
        1.66311194])]"
29204,movel_fit,"[array([999.42876122, 147.18848171, 245.94735522])]","[array([-0.1116271 , -0.29443677, -0.41604123, -0.54126675, -1.55105724,
        1.6355106 ])]"
30101,movel_fit,"[array([1001.44892636,  178.27823663,  250.61795865])]","[array([-0.06625484, -0.27199159, -0.38860238, -0.51704791, -1.56072131,
        1.60992412])]"
30951,movel_fit,"[array([1002.48588838,  207.88422982,  254.26529434])]","[array([-0.02181831, -0.24887238, -0.3612915 , -0.49120487, -1.57157601,
        1.58593444])]"
31761,movel_fit,"[array([1002.61745222,  236.19748802,  256.9436246 ])]","[array([ 0.02181731, -0.225119  , -0.33420995, -0.46399551, -1.58363776,
        1.5632661 ])]"
32540,movel_fit,"[array([1001.93022613,  263.48624305,  258.72424101])]","[array([ 0.06490924, -0.20073691, -0.30738808, -0.43556623, -1.59685838,
        1.54165383])]"
33290,movel_fit,"[array([1000.40326477,  289.77993691,  259.58714589])]","[array([ 0.10734085, -0.17595623, -0.28117641, -0.40629041, -1.61112348,
        1.52101998])]"
34021,movel_fit,"[array([998.05622103, 315.34603998, 259.62768323])]","[array([ 0.1494022 , -0.15066414, -0.2554776 , -0.37622037, -1.62651782,
        1.50108845])]"
34737,movel_fit,"[array([994.97005457, 340.27598169, 258.8440548 ])]","[array([ 0.19106967, -0.12471985, -0.23029054, -0.34561732, -1.64306001,
        1.48171877])]"
35440,movel_fit,"[array([991.1144687 , 364.62007433, 257.19349912])]","[array([ 0.23220862, -0.09813411, -0.20579591, -0.31487894, -1.6607389 ,
        1.46277178])]"
36134,movel_fit,"[array([986.48841738, 388.42325186, 254.72082188])]","[array([ 0.2727287 , -0.0707798 , -0.18195106, -0.28430613, -1.67968631,
        1.44407467])]"
36822,movel_fit,"[array([981.09079809, 411.74953259, 251.43011951])]","[array([ 0.31252237, -0.04253769, -0.15874637, -0.25425113, -1.69996404,
        1.42543535])]"
37510,movel_fit,"[array([974.92191358, 434.75010202, 247.29247274])]","[array([ 0.35161736, -0.01309562, -0.13601364, -0.22495505, -1.72173998,
        1.40659143])]"
38198,movel_fit,"[array([967.98523468, 457.35913518, 242.31753238])]","[array([ 0.38968966,  0.01760591, -0.11377416, -0.19692836, -1.74505936,
        1.38740087])]"
38892,movel_fit,"[array([960.28181364, 479.73265013, 236.39057559])]","[array([ 0.42673555,  0.04997964, -0.0918274 , -0.17045883, -1.77009714,
        1.36755238])]"
39596,movel_fit,"[array([951.68235428, 501.9295116 , 229.62331479])]","[array([ 0.46267804,  0.08428508, -0.06993099, -0.1459084 , -1.79725492,
        1.34662552])]"
40312,movel_fit,"[array([942.24720513, 523.93744184, 221.90331798])]","[array([ 0.49722434,  0.12076749, -0.04801519, -0.12378947, -1.82654501,
        1.324375  ])]"
41044,movel_fit,"[array([931.9561629 , 545.82570247, 213.1973357 ])]","[array([ 0.53024322,  0.15948868, -0.02607511, -0.10450978, -1.85788409,
        1.30049604])]"
41794,movel_fit,"[array([920.70004268, 567.61509434, 203.54604306])]","[array([ 0.56161942,  0.20014264, -0.00435612, -0.08847389, -1.8909759 ,
        1.27471187])]"
42566,movel_fit,"[array([908.54961724, 589.32014172, 192.77776096])]","[array([ 0.59124376,  0.24243443,  0.01680078, -0.07593853, -1.92514878,
        1.24696073])]"
43364,movel_fit,"[array([895.32800594, 611.02207422, 180.96035021])]","[array([ 0.6191833 ,  0.28613423,  0.03722675, -0.06720651, -1.96023228,
        1.21687178])]"
44190,movel_fit,"[array([881.09249905, 632.69932602, 167.96364313])]","[array([ 0.64523546,  0.33149089,  0.05698764, -0.06277583, -1.99623143,
        1.18402297])]"
