breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 83.44524467, 514.06306411, 575.50313247])]","[array([-0.0743168 , -0.31213098, -1.96677885, -2.96357195,  1.18524716,
       -1.09099924])]"
1266,moveabsj_fit,"[array([ 84.47068741, 518.20932894, 584.15119395])]","[array([-0.06872105, -0.32086956, -1.97327697, -2.968244  ,  1.19137959,
       -1.09572731])]"
2523,moveabsj_fit,"[array([ 84.18712494, 522.34026751, 594.29674089])]","[array([-0.05844691, -0.3305492 , -1.98304741, -2.96706869,  1.203297  ,
       -1.09864136])]"
3787,moveabsj_fit,"[array([ 83.33483784, 527.68258925, 605.51280588])]","[array([-0.04839818, -0.33950809, -1.99233475, -2.96673938,  1.21512741,
       -1.1033114 ])]"
5077,moveabsj_fit,"[array([ 81.46669139, 533.92556733, 617.38857859])]","[array([-0.03805295, -0.34789958, -2.00116356, -2.96697006,  1.22669678,
       -1.10930389])]"
6413,moveabsj_fit,"[array([ 78.16478592, 540.77094653, 629.5192562 ])]","[array([-0.0268504 , -0.35584141, -2.00957334, -2.96737729,  1.23790975,
       -1.11617287])]"
7817,moveabsj_fit,"[array([ 73.05858466, 547.82992947, 641.16773835])]","[array([-0.01450973, -0.3632688 , -2.01719946, -2.96801643,  1.24801009,
       -1.12353086])]"
9317,moveabsj_fit,"[array([ 65.77002509, 554.69301485, 651.62195476])]","[array([-4.68570369e-04, -3.70152973e-01, -2.02386866e+00, -2.96849196e+00,
        1.25661331e+00, -1.13083058e+00])]"
10952,moveabsj_fit,"[array([ 55.84263255, 561.14545387, 660.60328222])]","[array([ 0.01626453, -0.37659063, -2.02990634, -2.96766454,  1.26430381,
       -1.13752269])]"
12781,moveabsj_fit,"[array([ 42.61375459, 567.11487613, 668.06496459])]","[array([ 0.03696971, -0.38269127, -2.03583543, -2.96402637,  1.27213271,
       -1.14316734])]"
14919,moveabsj_fit,"[array([ 24.84236119, 572.37388201, 673.56847072])]","[array([ 0.06357035, -0.38843396, -2.04198536, -2.9557129 ,  1.2809495 ,
       -1.14719893])]"
17662,moveabsj_fit,"[array([ -0.67994684, 576.10600321, 675.47232977])]","[array([ 0.10078553, -0.39352171, -2.04858809, -2.93851798,  1.29186965,
       -1.14816963])]"
21444,moveabsj_fit,"[array([-39.06250207, 574.45307488, 667.39372248])]","[array([ 0.15653541, -0.39561697, -2.05433646, -2.9024196 ,  1.30509653,
       -1.14103534])]"
24132,moveabsj_fit,"[array([-67.73482163, 567.41892979, 653.32340088])]","[array([ 0.19922346, -0.39283486, -2.05550387, -2.8665354 ,  1.3129287 ,
       -1.12926182])]"
26320,moveabsj_fit,"[array([-91.71860468, 557.14431132, 636.17680544])]","[array([ 0.23627632, -0.38717936, -2.05422533, -2.82953321,  1.31815139,
       -1.1149569 ])]"
28157,moveabsj_fit,"[array([-112.13484349,  544.17106105,  616.76873824])]","[array([ 0.26903548, -0.37929875, -2.05061109, -2.79260013,  1.32027427,
       -1.09915061])]"
29779,moveabsj_fit,"[array([-130.33946597,  528.46681676,  595.40324886])]","[array([ 0.29937148, -0.36944204, -2.04491155, -2.75516099,  1.3195717 ,
       -1.08204887])]"
