breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([1886.67852678,  245.55203474, -324.10333588])]","[array([ 1.42764225, -0.45258027,  0.64968663, -2.57225417,  1.56641038,
       -1.49451187])]"
1266,movel_fit,"[array([1846.9875667 ,  225.60531778, -325.99272725])]","[array([ 1.41392832, -0.43844375,  0.65673561, -2.55750015,  1.56315313,
       -1.49471049])]"
2523,movel_fit,"[array([1806.3794812 ,  208.62653283, -329.71144215])]","[array([ 1.40531311, -0.42199293,  0.6620463 , -2.53618745,  1.56625203,
       -1.49176574])]"
3787,movel_fit,"[array([1764.63551438,  194.53811577, -335.2609091 ])]","[array([ 1.39601422, -0.41004448,  0.67124359, -2.51832861,  1.55930738,
       -1.49129108])]"
5077,movel_fit,"[array([1721.36894193,  183.26833479, -342.69445042])]","[array([ 1.38785205, -0.39533179,  0.6797262 , -2.49947844,  1.55506744,
       -1.49065076])]"
6413,movel_fit,"[array([1676.16928906,  174.82598844, -352.10404208])]","[array([ 1.37942611, -0.38040059,  0.68874907, -2.48168169,  1.54841798,
       -1.49077739])]"
7817,movel_fit,"[array([1628.53383074,  169.27618293, -363.62838658])]","[array([ 1.37026971, -0.3635494 ,  0.69708519, -2.46516208,  1.54140476,
       -1.49105538])]"
9317,movel_fit,"[array([1577.75765341,  166.74893528, -377.4824544 ])]","[array([ 1.35955749, -0.34502811,  0.70469508, -2.45120544,  1.53268122,
       -1.49162126])]"
10952,movel_fit,"[array([1522.7605431 ,  167.47209162, -394.01321354])]","[array([ 1.34768845, -0.32395485,  0.71110865, -2.43894629,  1.52327439,
       -1.49184452])]"
12781,movel_fit,"[array([1461.79758724,  171.84962319, -413.79622093])]","[array([ 1.3352184 , -0.29987256,  0.71643946, -2.42716038,  1.51322177,
       -1.49136908])]"
14919,movel_fit,"[array([1391.27166545,  180.68679366, -438.02289625])]","[array([ 1.32227045, -0.27144671,  0.72074989, -2.41474396,  1.5024688 ,
       -1.48970747])]"
17662,movel_fit,"[array([1301.65306286,  196.09470887, -469.85248329])]","[array([ 1.30813831, -0.23527476,  0.72410126, -2.40022535,  1.49012266,
       -1.4859305 ])]"
21444,movel_fit,"[array([1178.6344418 ,  221.23531006, -513.1460593 ])]","[array([ 1.2925747 , -0.1868014 ,  0.72546246, -2.3809526 ,  1.47645929,
       -1.4775217 ])]"
24132,movel_fit,"[array([1090.42392157,  239.12352079, -541.54781836])]","[array([ 1.28260771, -0.15138902,  0.72482861, -2.36869363,  1.47542002,
       -1.46413028])]"
26320,movel_fit,"[array([1017.58425571,  251.66043348, -562.54682009])]","[array([ 1.27609028, -0.12516298,  0.72298026, -2.35418283,  1.4752468 ,
       -1.45280527])]"
28157,movel_fit,"[array([ 955.49627478,  260.05520365, -577.87272953])]","[array([ 1.27015508, -0.10331723,  0.7205856 , -2.34197354,  1.47973266,
       -1.43931424])]"
29779,movel_fit,"[array([ 899.91676539,  264.98294416, -589.27271512])]","[array([ 1.26461632, -0.08531288,  0.7174877 , -2.32992015,  1.48548132,
       -1.42587237])]"
31248,movel_fit,"[array([ 849.0172646 ,  266.91161346, -597.3945036 ])]","[array([ 1.25917651, -0.06951689,  0.71378135, -2.31779117,  1.49365801,
       -1.41124362])]"
32608,movel_fit,"[array([ 801.57216622,  266.04972631, -602.74674205])]","[array([ 1.25370412, -0.05565243,  0.7095057 , -2.30519667,  1.50319094,
       -1.3960866 ])]"
33890,movel_fit,"[array([ 756.78766781,  262.5591276 , -605.59510487])]","[array([ 1.24794239, -0.04303592,  0.70468401, -2.29247993,  1.51403839,
       -1.38021273])]"
35122,movel_fit,"[array([ 713.97032768,  256.48882572, -606.1360664 ])]","[array([ 1.24184361, -0.03133069,  0.69940217, -2.27941035,  1.52569461,
       -1.36386016])]"
36326,movel_fit,"[array([ 672.635945  ,  247.82917336, -604.45427845])]","[array([ 1.235448  , -0.02013071,  0.69381484, -2.26554027,  1.5379879 ,
       -1.34699666])]"
37519,movel_fit,"[array([ 632.48535351,  236.53408835, -600.59014896])]","[array([ 1.22885287, -0.00918024,  0.68816471, -2.25030726,  1.55058985,
       -1.32971111])]"
38716,movel_fit,"[array([ 593.30436632,  222.53986521, -594.54795836])]","[array([ 1.22216212e+00,  1.76565937e-03,  6.82746532e-01, -2.23307005e+00,
        1.56325025e+00, -1.31198563e+00])]"
39935,movel_fit,"[array([ 554.80776766,  205.70731355, -586.2810088 ])]","[array([ 1.21549263,  0.01296225,  0.67782072, -2.21283802,  1.57576382,
       -1.29372732])]"
41198,movel_fit,"[array([ 516.62877748,  185.77463404, -575.65450232])]","[array([ 1.2088992 ,  0.02479266,  0.6734318 , -2.18856348,  1.58784773,
       -1.27488246])]"
42520,movel_fit,"[array([ 478.65233669,  162.52228249, -562.53865299])]","[array([ 1.20226183,  0.03764815,  0.66944291, -2.16043897,  1.59870755,
       -1.25581598])]"
43919,movel_fit,"[array([ 440.68642685,  135.64550153, -546.7506119 ])]","[array([ 1.19522385,  0.05191179,  0.66598169, -2.12967376,  1.60749369,
       -1.23667595])]"
45411,movel_fit,"[array([ 402.64440376,  104.83112355, -528.08713763])]","[array([ 1.18788224,  0.06820464,  0.66265817, -2.09506105,  1.61364815,
       -1.2176121 ])]"
47018,movel_fit,"[array([ 364.33246886,   69.63281011, -506.25932311])]","[array([ 1.18019878,  0.08713091,  0.65874193, -2.05680497,  1.6156898 ,
       -1.19952723])]"
48753,movel_fit,"[array([ 325.8020885 ,   29.75666259, -481.06975869])]","[array([ 1.17236994,  0.10948275,  0.65277454, -2.01659514,  1.61249165,
       -1.18360243])]"
49999,movel_fit,"[array([ 2.99972812e+02,  4.10295888e-02, -4.62030990e+02])]","[array([ 1.16749117,  0.12675697,  0.64654252, -1.99019806,  1.60635582,
       -1.17534961])]"
