breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 703.91284987, -506.72252218,  591.54650337])]","[array([-0.74782823,  0.48740996,  0.41947399, -0.29367753, -1.96449965,
        2.23439676])]"
6516,movec_fit,"[array([ 702.10172431, -439.78630444,  591.54798742]), array([ 697.78061045, -372.96532899,  591.6984509 ])]","[array([-0.71286305,  0.36645714,  0.25723389, -0.31910245, -1.89457333,
        2.26438051]), array([-0.67596174,  0.25509248,  0.11827553, -0.34622398, -1.83687017,
        2.29057323])]"
7826,movel_fit,"[array([ 695.40552191, -346.14290602,  591.61227634])]","[array([-0.67706095,  0.1767082 ,  0.02808359, -0.37497095, -1.78526834,
        2.33323445])]"
11965,movec_fit,"[array([ 690.82470236, -303.84282344,  591.31542781]), array([ 685.5753438 , -261.64570611,  590.63142568])]","[array([-0.66912334,  0.07493504, -0.08539492, -0.41142509, -1.72646794,
        2.37741659]), array([-0.66121843, -0.02506594, -0.19263678, -0.44961256, -1.67322903,
        2.42198904])]"
14829,movec_fit,"[array([ 681.70646105, -232.45556436,  589.84831337]), array([ 677.93995313, -203.29994229,  588.85392083])]","[array([-0.66302821, -0.1078187 , -0.2787791 , -0.48650296, -1.62797944,
        2.45363867]), array([-0.66462463, -0.19024329, -0.36229631, -0.52480801, -1.58602351,
        2.48560611])]"
16351,movel_fit,"[array([ 674.28760937, -172.24650232,  587.73531921])]","[array([-0.65771855, -0.26335223, -0.43364618, -0.5603725 , -1.5518536 ,
        2.48460619])]"
19076,movec_fit,"[array([ 671.69924247, -144.36702673,  586.79496934]), array([ 669.95619855, -116.4349636 ,  586.11704852])]","[array([-0.64946409, -0.32786963, -0.49451798, -0.59423193, -1.52127155,
        2.4651493 ]), array([-0.63783704, -0.39256077, -0.55269463, -0.6274455 , -1.49016815,
        2.44232259])]"
22135,movec_fit,"[array([669.64331093, -85.00171449, 586.01369863]), array([671.27984807, -53.63688349, 586.67403267])]","[array([-0.6033826 , -0.43812278, -0.58768076, -0.64870473, -1.46097851,
        2.34238877]), array([-0.56262964, -0.48044386, -0.6177385 , -0.66681609, -1.42676452,
        2.23693053])]"
22870,movel_fit,"[array([672.90227079, -38.62528906, 587.22477119])]","[array([-0.52335894, -0.47409479, -0.60477897, -0.65393442, -1.41641479,
        2.14599838])]"
23630,movel_fit,"[array([675.12755989, -23.18040296, 587.98107393])]","[array([-0.48829904, -0.47370827, -0.59865587, -0.64662059, -1.40294253,
        2.06909244])]"
24428,movel_fit,"[array([678.0631553 ,  -7.06230677, 588.80295338])]","[array([-0.4408833 , -0.4518043 , -0.57271931, -0.62516067, -1.39691931,
        1.96835478])]"
25254,movel_fit,"[array([681.69599854,   9.50451231, 589.6201564 ])]","[array([-0.39006732, -0.41773269, -0.53715566, -0.59885356, -1.39720998,
        1.8645334 ])]"
26110,movel_fit,"[array([686.01792552,  26.54825546, 590.26423826])]","[array([-0.33495308, -0.36255656, -0.48459305, -0.56583285, -1.41068047,
        1.75237441])]"
26970,movel_fit,"[array([690.82446893,  43.55897917, 590.56111379])]","[array([-0.28157093, -0.29093291, -0.41987891, -0.53258188, -1.43813411,
        1.64336499])]"
27823,movel_fit,"[array([695.90989088,  60.33983598, 590.37109241])]","[array([-0.23284865, -0.20530528, -0.34532398, -0.5031018 , -1.4798579 ,
        1.54152944])]"
28667,movel_fit,"[array([701.10060072,  76.87694698, 589.62203677])]","[array([-0.19060351, -0.11182246, -0.26613984, -0.48076868, -1.53221182,
        1.45139165])]"
29520,movel_fit,"[array([706.33543628,  93.5531931 , 588.27182877])]","[array([-0.1543872 , -0.01387728, -0.18517209, -0.46668747, -1.59218525,
        1.37386149])]"
30388,movel_fit,"[array([711.46361198, 110.52737357, 586.33423648])]","[array([-0.12383827,  0.0834768 , -0.10671496, -0.46143209, -1.65547726,
        1.31231655])]"
31238,movel_fit,"[array([716.09380927, 127.21868608, 584.02301677])]","[array([-0.09922622,  0.17230456, -0.03721368, -0.46460776, -1.71591201,
        1.27243005])]"
32010,movel_fit,"[array([719.78381144, 142.48808963, 581.77014977])]","[array([-0.08057474,  0.24511998,  0.01787508, -0.47384195, -1.76760861,
        1.2569253 ])]"
32687,movel_fit,"[array([722.49095188, 156.00603256, 579.87077092])]","[array([-0.0663665 ,  0.3022446 ,  0.0596633 , -0.4860793 , -1.81012047,
        1.26131823])]"
33286,movel_fit,"[array([724.38250055, 168.084692  , 578.40129313])]","[array([-0.05487885,  0.34728681,  0.09164435, -0.49932059, -1.84550878,
        1.28006763])]"
33831,movel_fit,"[array([725.62289919, 179.16941201, 577.3535125 ])]","[array([-0.04483893,  0.38347826,  0.11677064, -0.51251268, -1.87577193,
        1.30926405])]"
34340,movel_fit,"[array([726.31408882, 189.59088184, 576.70944117])]","[array([-0.03542915,  0.41266662,  0.13680349, -0.52496513, -1.90199487,
        1.34631484])]"
34825,movel_fit,"[array([726.51307461, 199.55318343, 576.45492621])]","[array([-0.02614266,  0.43563846,  0.15263445, -0.53609388, -1.92447586,
        1.3891062 ])]"
35300,movel_fit,"[array([726.24865618, 209.30198469, 576.57532748])]","[array([-0.01656009,  0.45270738,  0.16472635, -0.54550318, -1.9431913 ,
        1.43628938])]"
35775,movel_fit,"[array([725.51406208, 219.03134624, 577.06739715])]","[array([-0.00639645,  0.46344498,  0.17293939, -0.5527987 , -1.95752705,
        1.48676742])]"
36260,movel_fit,"[array([724.27912434, 228.88556311, 577.92845425])]","[array([ 0.00452062,  0.46678033,  0.17658467, -0.55757368, -1.96629872,
        1.5394012 ])]"
36760,movel_fit,"[array([722.50512699, 238.93823885, 579.1408176 ])]","[array([ 0.01623482,  0.46112679,  0.17445908, -0.5594583 , -1.96781518,
        1.59281469])]"
37292,movel_fit,"[array([720.09226123, 249.49051357, 580.69907734])]","[array([ 0.02904809,  0.44413128,  0.16467163, -0.55818121, -1.95983839,
        1.64696009])]"
37868,movel_fit,"[array([716.9135758 , 260.74337579, 582.5672033 ])]","[array([ 0.04322656,  0.41222795,  0.14418687, -0.5534109 , -1.93896615,
        1.70123395])]"
38486,movel_fit,"[array([712.91765695, 272.62842743, 584.60377963])]","[array([ 0.05885927,  0.36213831,  0.10975595, -0.54519579, -1.90180409,
        1.75376799])]"
39128,movel_fit,"[array([708.21490796, 284.80554202, 586.55389219])]","[array([ 0.07590605,  0.29336813,  0.05990451, -0.53441778, -1.84725235,
        1.80189848])]"
39770,movel_fit,"[array([703.06359693, 296.85300331, 588.14685742])]","[array([ 0.09434679,  0.20967802, -0.00342235, -0.52263843, -1.77803156,
        1.8431256 ])]"
40405,movel_fit,"[array([697.65911924, 308.68643671, 589.23217285])]","[array([ 0.11459393,  0.11595058, -0.07682279, -0.51114125, -1.69808999,
        1.87607888])]"
41040,movel_fit,"[array([692.0924517 , 320.4818223 , 589.74956304])]","[array([ 0.13735737,  0.01607473, -0.15724829, -0.50057505, -1.61047794,
        1.89920221])]"
41682,movel_fit,"[array([686.46596305, 332.4193424 , 589.67856475])]","[array([ 0.16313462, -0.0860854 , -0.24149529, -0.49128843, -1.5179874 ,
        1.90957092])]"
42328,movel_fit,"[array([680.99707968, 344.50682238, 589.05980527])]","[array([ 0.19164378, -0.18574531, -0.3255094 , -0.48363382, -1.4240421 ,
        1.90302067])]"
42938,movel_fit,"[array([676.21433931, 356.05754451, 588.08708443])]","[array([ 0.22035823, -0.27434469, -0.40182771, -0.47822567, -1.33600445,
        1.87716492])]"
43486,movel_fit,"[array([672.40922997, 366.60997987, 587.04271984])]","[array([ 0.24736308, -0.34857498, -0.46703458, -0.47470301, -1.25736392,
        1.83421465])]"
43971,movel_fit,"[array([669.57083177, 376.12242008, 586.11412372])]","[array([ 0.27243288, -0.409743  , -0.52164047, -0.47179177, -1.18756618,
        1.77771194])]"
44406,movel_fit,"[array([667.55732417, 384.80566144, 585.38175517])]","[array([ 0.29643389, -0.46049221, -0.56749628, -0.46782077, -1.12450918,
        1.70997093])]"
44809,movel_fit,"[array([666.22720535, 392.96707606, 584.86621783])]","[array([ 0.32061206, -0.5030278 , -0.60628021, -0.46098307, -1.06605558,
        1.63133616])]"
45191,movel_fit,"[array([665.50790309, 400.78271828, 584.57888773])]","[array([ 0.34568276, -0.53783871, -0.63829283, -0.44960331, -1.0117699 ,
        1.54232914])]"
45563,movel_fit,"[array([665.35477824, 408.42429543, 584.52036885])]","[array([ 0.37197576, -0.56466864, -0.66327873, -0.43233671, -0.96202858,
        1.44348153])]"
45934,movel_fit,"[array([665.7587861 , 416.03744765, 584.68939595])]","[array([ 0.39909448, -0.58249566, -0.68036529, -0.40875081, -0.91826722,
        1.33618529])]"
46309,movel_fit,"[array([666.72633832, 423.67779429, 585.07611259])]","[array([ 0.42554618, -0.58974374, -0.68816075, -0.38025715, -0.88316164,
        1.22451317])]"
46701,movel_fit,"[array([668.3004588 , 431.5590515 , 585.66829426])]","[array([ 0.44964976, -0.58483943, -0.68520806, -0.34968581, -0.85911474,
        1.11198711])]"
47124,movel_fit,"[array([670.5822011 , 439.91495044, 586.45037436])]","[array([ 0.46894282, -0.5652779 , -0.66905273, -0.32191721, -0.84952345,
        1.00395431])]"
47586,movel_fit,"[array([673.6694937 , 448.85035519, 587.36530789])]","[array([ 0.48014237, -0.52815258, -0.63666272, -0.30385034, -0.85866051,
        0.90899916])]"
48093,movel_fit,"[array([677.63969561, 458.44334624, 588.29621204])]","[array([ 0.48051502, -0.47070771, -0.58507757, -0.30147263, -0.8904633 ,
        0.83431317])]"
48635,movel_fit,"[array([682.39876039, 468.49049527, 589.0352411 ])]","[array([ 0.4694127 , -0.39277367, -0.51392207, -0.31637154, -0.94635802,
        0.78333381])]"
49187,movel_fit,"[array([687.61911007, 478.56310296, 589.35274452])]","[array([ 0.44999938, -0.29927119, -0.42800244, -0.34348212, -1.02183258,
        0.75202167])]"
49734,movel_fit,"[array([692.98849806, 488.43989648, 589.12000735])]","[array([ 0.42712183, -0.19684977, -0.33402304, -0.3759106 , -1.10915121,
        0.7323533 ])]"
49999,movel_fit,"[array([695.61268283, 493.20208589, 588.73625547])]","[array([ 0.41558824, -0.14472623, -0.28651515, -0.39281704, -1.15455547,
        0.72632857])]"
