breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 468.75350111, 1074.13630665, 2331.55852626])]","[array([ 1.42850461, -0.44916342,  0.64793927, -2.57075061,  1.57160464,
       -1.49467167])]"
1405,movel_fit,"[array([ 499.67146569, 1094.3896091 , 2303.15257209])]","[array([ 1.41334229, -0.43471272,  0.65624027, -2.55436086,  1.56626504,
       -1.49457428])]"
2796,movel_fit,"[array([ 528.42203065, 1112.63444848, 2273.01911363])]","[array([ 1.40318952, -0.42023546,  0.66424938, -2.53240855,  1.56360636,
       -1.491662  ])]"
4265,movel_fit,"[array([ 557.71681935, 1134.60630176, 2237.89423521])]","[array([ 1.3929967 , -0.4044305 ,  0.67434361, -2.51126671,  1.55799284,
       -1.49117778])]"
6114,movec_fit,"[array([ 575.52029259, 1148.51866581, 2215.013933  ]), array([ 592.9884529 , 1162.4637979 , 2191.94473423])]","[array([ 1.41848534, -0.43979384,  0.65354703, -2.55992893,  1.56812123,
       -1.49456205]), array([ 1.38156613, -0.38356249,  0.68678192, -2.48539769,  1.55033255,
       -1.49071387])]"
7705,movec_fit,"[array([ 607.75794329, 1174.37073682, 2172.1307354 ]), array([ 622.50340668, 1186.4844944 , 2152.47249906])]","[array([ 1.4198731 , -0.44113295,  0.65279839, -2.56142975,  1.56861405,
       -1.49456694]), array([ 1.37109446, -0.36497475,  0.69672412, -2.46666356,  1.54196023,
       -1.49117942])]"
9277,movel_fit,"[array([ 651.17826238, 1209.942617  , 2114.72964244])]","[array([ 1.35983451, -0.34527122,  0.70479661, -2.45177399,  1.53344206,
       -1.49136149])]"
10958,movel_fit,"[array([ 680.60117827, 1234.39049107, 2076.58712172])]","[array([ 1.34768786, -0.32351481,  0.71124911, -2.43905123,  1.52385466,
       -1.49168487])]"
12721,movel_fit,"[array([ 709.8657972 , 1258.91540234, 2038.07380369])]","[array([ 1.33563177, -0.30015997,  0.71635327, -2.42762356,  1.51438535,
       -1.49104808])]"
14581,movel_fit,"[array([ 738.62484401, 1283.55652823, 1998.88958057])]","[array([ 1.32420293, -0.27535092,  0.72022937, -2.41678768,  1.50509479,
       -1.48955526])]"
16549,movel_fit,"[array([ 766.81925793, 1308.17748496, 1958.7931265 ])]","[array([ 1.31349655, -0.2490589 ,  0.72301107, -2.40627048,  1.49631539,
       -1.48684146])]"
18640,movel_fit,"[array([ 794.42424881, 1332.54926293, 1917.66936264])]","[array([ 1.30359817, -0.22131129,  0.72475092, -2.39568199,  1.48831779,
       -1.48268591])]"
20859,movel_fit,"[array([ 821.54384796, 1356.13817858, 1876.00802327])]","[array([ 1.29431165, -0.19219582,  0.72529908, -2.3850116 ,  1.481578  ,
       -1.47666978])]"
23219,movel_fit,"[array([ 848.42268669, 1377.96580041, 1834.13528001])]","[array([ 1.28556635, -0.16188031,  0.72464499, -2.37348144,  1.47695112,
       -1.46805376])]"
25757,movel_fit,"[array([ 875.64536373, 1396.06276342, 1791.74541906])]","[array([ 1.27746577, -0.13054616,  0.72315303, -2.35870176,  1.47612713,
       -1.45526926])]"
28194,movel_fit,"[array([ 901.30270642, 1406.73336018, 1755.72547145])]","[array([ 1.26988494, -0.10200738,  0.72031759, -2.34214494,  1.48044879,
       -1.4387011 ])]"
30242,movel_fit,"[array([ 923.43142559, 1409.7856509 , 1730.8833084 ])]","[array([ 1.26277866, -0.07934434,  0.71609325, -2.32672119,  1.48860263,
       -1.42100415])]"
31974,movel_fit,"[array([ 942.85860417, 1407.39340522, 1713.69713271])]","[array([ 1.25619027, -0.06130791,  0.71132923, -2.31155071,  1.49913993,
       -1.40297048])]"
33471,movel_fit,"[array([ 960.46976106, 1401.5679129 , 1702.00261043])]","[array([ 1.24974571, -0.04652839,  0.70607587, -2.29702656,  1.510865  ,
       -1.3851846 ])]"
34963,movel_fit,"[array([ 978.85064407, 1392.72776141, 1692.74449829])]","[array([ 1.24255673, -0.03238308,  0.69981663, -2.28133386,  1.52441109,
       -1.3658174 ])]"
36276,movel_fit,"[array([ 995.76248231, 1382.49996854, 1685.84025161])]","[array([ 1.23563483, -0.02031594,  0.69367268, -2.26612333,  1.53760118,
       -1.34760127])]"
38411,movel_fit,"[array([1024.25305297, 1362.59549451, 1673.77307998])]","[array([ 1.22387845e+00, -9.69248640e-04,  6.83422058e-01, -2.23776903e+00,
        1.55956535e+00, -1.31684724e+00])]"
39877,movel_fit,"[array([1044.6314    , 1345.86392655, 1661.85879231])]","[array([ 1.21587352,  0.01232716,  0.67742593, -2.21316058,  1.57476937,
       -1.29495119])]"
41180,movel_fit,"[array([1062.85918841, 1330.28819671, 1647.97651728])]","[array([ 1.20910016,  0.02434474,  0.67289927, -2.18831157,  1.58692574,
       -1.27573352])]"
42405,movec_fit,"[array([1071.69384961, 1322.6279628 , 1639.88510826]), array([1080.30737634, 1315.25354298, 1631.34301688])]","[array([ 1.42184791, -0.44301541,  0.65171729, -2.56356433,  1.56930955,
       -1.49457974]), array([ 1.20291443,  0.03633325,  0.66936123, -2.16232296,  1.59712771,
       -1.25784849])]"
43680,movel_fit,"[array([1098.49752931, 1299.98837204, 1611.85805489])]","[array([ 1.19649083,  0.04868758,  0.66614425, -2.13437609,  1.60504836,
       -1.24076189])]"
45069,movel_fit,"[array([1118.55278286, 1284.50647521, 1586.34789052])]","[array([ 1.1896882 ,  0.06368116,  0.66297765, -2.10232609,  1.61133062,
       -1.2228013 ])]"
46614,movel_fit,"[array([1141.08217924, 1268.73438344, 1554.16766522])]","[array([ 1.18213626,  0.08121403,  0.65969929, -2.0658523 ,  1.61424172,
       -1.20481207])]"
48280,movel_fit,"[array([1165.47155678, 1255.27663229, 1515.97224679])]","[array([ 1.17402199,  0.1019411 ,  0.65552436, -2.02788492,  1.61254923,
       -1.18786105])]"
49999,movel_fit,"[array([1189.87060273, 1247.51674861, 1475.43610665])]","[array([ 1.16605473,  0.12501927,  0.64976022, -1.99384306,  1.6055368 ,
       -1.17384135])]"
