timestamp,cmd_num,J1,J2,J3,J4,J5,J6,J1_2,J2_2,J3_2,J4_2,J5_2,J6_2
9.614000096917152405e-03,-1.000000000000000000e+00,5.489518165588378906e+00,1.279780864715576172e+01,3.560086059570312500e+01,-1.087528076171875000e+02,9.078063201904296875e+01,-6.392876815795898438e+01,5.336313247680664062e+01,-1.493035316467285156e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415887451171875000e+01,-3.546957015991210938e+01
1.228300016373395920e-02,-1.000000000000000000e+00,5.489518165588378906e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087528076171875000e+02,9.078073883056640625e+01,-6.392876815795898438e+01,5.336301803588867188e+01,-1.493035316467285156e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415887451171875000e+01,-3.546957015991210938e+01
1.355300005525350571e-02,-1.000000000000000000e+00,5.489518165588378906e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087528076171875000e+02,9.078073883056640625e+01,-6.392876815795898438e+01,5.336301803588867188e+01,-1.493035316467285156e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415887451171875000e+01,-3.546957015991210938e+01
1.795700006186962128e-02,-1.000000000000000000e+00,5.489518165588378906e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087528076171875000e+02,9.078073883056640625e+01,-6.392876815795898438e+01,5.336301803588867188e+01,-1.493044376373291016e+01,-1.047826538085937500e+02,-1.142152404785156250e+02,6.415887451171875000e+01,-3.546957015991210938e+01
2.059300057590007782e-02,-1.000000000000000000e+00,5.489460945129394531e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087529678344726562e+02,9.078052520751953125e+01,-6.392876815795898438e+01,5.336313247680664062e+01,-1.493035316467285156e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415887451171875000e+01,-3.546957015991210938e+01
2.187299914658069611e-02,-1.000000000000000000e+00,5.489460945129394531e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087529678344726562e+02,9.078052520751953125e+01,-6.392876815795898438e+01,5.336313247680664062e+01,-1.493035316467285156e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415887451171875000e+01,-3.546957015991210938e+01
2.468499913811683655e-02,-1.000000000000000000e+00,5.489518165588378906e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087529067993164062e+02,9.078063201904296875e+01,-6.392876815795898438e+01,5.336313247680664062e+01,-1.493044376373291016e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415887451171875000e+01,-3.546957015991210938e+01
2.604600042104721069e-02,-1.000000000000000000e+00,5.489518165588378906e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087529067993164062e+02,9.078063201904296875e+01,-6.392876815795898438e+01,5.336313247680664062e+01,-1.493044376373291016e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415887451171875000e+01,-3.546957015991210938e+01
2.934999950230121613e-02,-1.000000000000000000e+00,5.489460945129394531e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087529067993164062e+02,9.078063201904296875e+01,-6.392896652221679688e+01,5.336313247680664062e+01,-1.493035316467285156e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415866088867187500e+01,-3.546957015991210938e+01
3.294799849390983582e-02,-1.000000000000000000e+00,5.489460945129394531e+00,1.279785346984863281e+01,3.560086059570312500e+01,-1.087529067993164062e+02,9.078063201904296875e+01,-6.392896652221679688e+01,5.336313247680664062e+01,-1.493035316467285156e+01,-1.047825393676757812e+02,-1.142153778076171875e+02,6.415866088867187500e+01,-3.546957015991210938e+01
3.612700104713439941e-02,-1.000000000000000000e+00,5.489518165588378906e+00,1.279780864715576172e+01,3.560086059570312500e+01,-1.087529067993164062e+02,9.078052520751953125e+01,-6.392876815795898438e+01,5.336313247680664062e+01,-1.493035316467285156e+01,-1.047825393676757812e+02,-1.142152404785156250e+02,6.415887451171875000e+01,-3.546957015991210938e+01
