primitives,points,q_bp
movej_fit,"[array([ 681.51283837, -478.90310671,  497.1013699 ])]","[array([-1.26551306,  0.90976978,  0.72430717,  0.16881744,  1.16315184,
       -4.74525559])]"
movel_fit,"[array([ 706.9670655 , -468.21993955,  472.72948575])]","[array([-1.22252876,  0.91814353,  0.7065871 ,  0.16798412,  1.16593673,
       -4.69809464])]"
movel_fit,"[array([ 709.62122857, -467.06834187,  467.67942485])]","[array([-1.21791944,  0.92133061,  0.70653929,  0.17115882,  1.16450559,
       -4.69328185])]"
movel_fit,"[array([ 712.44095816, -465.19351781,  463.75608783])]","[array([-1.21273427,  0.92358584,  0.7073964 ,  0.17425607,  1.16380993,
       -4.68893228])]"
movel_fit,"[array([ 715.40819866, -462.55580577,  460.94265126])]","[array([-1.20697797,  0.92473118,  0.70876325,  0.17729436,  1.16412237,
       -4.68503664])]"
movel_fit,"[array([ 718.53381129, -459.17920123,  459.28161769])]","[array([-1.20064304,  0.92485705,  0.71092192,  0.18030981,  1.16528794,
       -4.68163306])]"
movel_fit,"[array([ 721.81448256, -455.07272025,  458.77383693])]","[array([-1.19373022,  0.92398664,  0.71392492,  0.18332279,  1.16728336,
       -4.67872366])]"
movel_fit,"[array([ 725.23310292, -450.2446782 ,  459.39553535])]","[array([-1.18625514,  0.92212331,  0.71773119,  0.18634741,  1.17011463,
       -4.67629851])]"
movel_fit,"[array([ 728.76923702, -444.7147521 ,  461.09459224])]","[array([-1.17824021,  0.91931289,  0.72230825,  0.18938969,  1.17375747,
       -4.67433636])]"
movel_fit,"[array([ 732.39589308, -438.51437929,  463.78512604])]","[array([-1.16972001,  0.9156336 ,  0.72759935,  0.1924495 ,  1.17816133,
       -4.67280768])]"
movel_fit,"[array([ 736.07286734, -431.69294992,  467.34494572])]","[array([-1.16075548,  0.91119923,  0.73352157,  0.19552885,  1.1832415 ,
       -4.67169062])]"
movel_fit,"[array([ 739.78578486, -424.30638413,  471.60401075])]","[array([-1.15137283,  0.90616794,  0.73994481,  0.19859401,  1.18888371,
       -4.67090192])]"
movel_fit,"[array([ 743.48868482, -416.44627071,  476.35272089])]","[array([-1.14166494,  0.9007425 ,  0.74671374,  0.20163734,  1.19494171,
       -4.67040924])]"
movel_fit,"[array([ 747.14966105, -408.22375251,  481.34385095])]","[array([-1.13171949,  0.8951724 ,  0.7536519 ,  0.20463746,  1.20123242,
       -4.67015859])]"
movel_fit,"[array([ 750.73907368, -399.76773711,  486.30820815])]","[array([-1.12163689,  0.8897092 ,  0.76052304,  0.20757035,  1.2075477 ,
       -4.67009418])]"
movel_fit,"[array([ 754.23677931, -391.23441291,  490.94359941])]","[array([-1.11152931,  0.88466652,  0.76709868,  0.21041238,  1.21367506,
       -4.67016155])]"
movel_fit,"[array([ 757.62830373, -382.79027719,  494.95181728])]","[array([-1.10151683,  0.88033958,  0.77312096,  0.21314123,  1.21937421,
       -4.67031248])]"
movel_fit,"[array([ 760.91143571, -374.60577981,  498.03488103])]","[array([-1.09171521,  0.87702259,  0.7783204 ,  0.21573333,  1.22439963,
       -4.6704972 ])]"
movel_fit,"[array([ 764.09347181, -366.86816851,  499.87611238])]","[array([-1.08224908,  0.8750698 ,  0.78246597,  0.21816538,  1.22851159,
       -4.67067288])]"
movel_fit,"[array([ 767.1848992 , -359.74479808,  500.17830131])]","[array([-1.07323377,  0.87476002,  0.78524302,  0.22040596,  1.23145537,
       -4.67079022])]"
movel_fit,"[array([ 770.19147902, -353.4171759 ,  498.61892599])]","[array([-1.06480911,  0.87645308,  0.78639786,  0.22242496,  1.23296066,
       -4.67082617])]"
movel_fit,"[array([ 773.13104402, -348.0475034 ,  494.85506326])]","[array([-1.05708944,  0.88052063,  0.7856322 ,  0.22416059,  1.23274723,
       -4.67072043])]"
movel_fit,"[array([ 775.99262254, -343.77505191,  488.52907211])]","[array([-1.05021425,  0.88734325,  0.78262154,  0.22554728,  1.23049579,
       -4.67045502])]"
movel_fit,"[array([ 778.74195051, -340.70307191,  479.25324737])]","[array([-1.04432668,  0.89734237,  0.77701761,  0.22649235,  1.22586226,
       -4.6700271 ])]"
movel_fit,"[array([ 781.32782601, -338.85224235,  466.62494457])]","[array([-1.03952743,  0.91097773,  0.76847369,  0.22686065,  1.21848046,
       -4.66943936])]"
movel_fit,"[array([ 783.66538424, -338.09477332,  450.26468474])]","[array([-1.03584715,  0.92869584,  0.7566391 ,  0.22648385,  1.2079596 ,
       -4.66874915])]"
movel_fit,"[array([ 785.63629877, -338.07120109,  429.88276748])]","[array([-1.03318708,  0.95088003,  0.74120645,  0.22517533,  1.19392919,
       -4.66811202])]"
movel_fit,"[array([ 787.1376429 , -338.07322671,  405.41320872])]","[array([-1.03117474,  0.97774034,  0.72202689,  0.22274988,  1.17612835,
       -4.66777809])]"
movel_fit,"[array([ 788.08982755, -337.00264654,  377.19209321])]","[array([-1.02912895,  1.00909846,  0.699196  ,  0.21915838,  1.15465943,
       -4.66815186])]"
movel_fit,"[array([ 788.59918164, -333.50474975,  346.41267612])]","[array([-1.02592924,  1.04408542,  0.6739634 ,  0.21461252,  1.12952079,
       -4.66971522])]"
movel_fit,"[array([ 788.79290304, -326.48117274,  314.75789142])]","[array([-1.02056009,  1.08105059,  0.64779782,  0.2097638 ,  1.10189385,
       -4.67279386])]"
movel_fit,"[array([ 788.89463476, -315.66358217,  284.45414281])]","[array([-1.01239241,  1.11752139,  0.6228813 ,  0.20547807,  1.073142  ,
       -4.67728489])]"
movel_fit,"[array([ 789.02431584, -301.90793905,  257.39879941])]","[array([-1.0017117 ,  1.15101094,  0.60102477,  0.20250847,  1.04527231,
       -4.68262618])]"
movel_fit,"[array([ 789.28187982, -286.91802146,  234.97348794])]","[array([-0.98953844,  1.17957342,  0.5838422 ,  0.20116774,  1.02016139,
       -4.68802554])]"
movel_fit,"[array([ 789.67245314, -272.52070532,  217.95728688])]","[array([-0.97726834,  1.20139989,  0.57126166,  0.20127628,  1.00008562,
       -4.69257662])]"
movel_fit,"[array([ 790.33516273, -260.45340725,  206.88284984])]","[array([-0.96622877,  1.21528747,  0.56345989,  0.20238225,  0.98673666,
       -4.69548632])]"
movel_fit,"[array([ 791.26338954, -252.18056482,  202.1797646 ])]","[array([-0.95782107,  1.22004589,  0.56013686,  0.20433772,  0.98187586,
       -4.6962846 ])]"
movel_fit,"[array([ 792.81143427, -248.70872669,  204.23864504])]","[array([-0.95261429,  1.21571709,  0.56327521,  0.20704167,  0.98552827,
       -4.69468895])]"
movel_fit,"[array([ 795.09533588, -249.71042858,  213.33046848])]","[array([-0.95022919,  1.20130428,  0.57207943,  0.21051472,  0.99823473,
       -4.69029924])]"
movel_fit,"[array([ 797.96080686, -253.71246433,  229.33225416])]","[array([-0.94952524,  1.17624633,  0.58508718,  0.21549957,  1.02023807,
       -4.68322448])]"
movel_fit,"[array([ 801.84820118, -258.51432106,  251.7586451 ])]","[array([-0.94799306,  1.14301896,  0.60533303,  0.22286413,  1.04845313,
       -4.67427564])]"
movel_fit,"[array([ 806.85539066, -260.91428549,  279.35138788])]","[array([-0.9428182 ,  1.10429733,  0.63257261,  0.23306793,  1.07989381,
       -4.66474454])]"
movel_fit,"[array([ 812.58705801, -258.27024386,  309.47343702])]","[array([-0.93243422,  1.0644824 ,  0.66445531,  0.24558586,  1.11092518,
       -4.65665493])]"
movel_fit,"[array([ 818.13628427, -250.19616212,  338.3160437 ])]","[array([-0.91779019,  1.02855848,  0.69640895,  0.25861423,  1.13847585,
       -4.6515794 ])]"
movel_fit,"[array([ 822.72876608, -238.72023186,  362.46356019])]","[array([-0.90155372,  1.0000961 ,  0.72417801,  0.27007326,  1.15994898,
       -4.64969943])]"
movel_fit,"[array([ 826.03696473, -226.55239296,  379.17290837])]","[array([-0.88637294,  0.98062079,  0.74310752,  0.27844779,  1.1750992 ,
       -4.64968826])]"
movel_fit,"[array([ 828.05848518, -216.34151691,  386.39282808])]","[array([-0.87460773,  0.97210664,  0.75145076,  0.28320689,  1.1834553 ,
       -4.65081166])]"
movel_fit,"[array([ 828.88612733, -209.77480622,  383.27089432])]","[array([-0.86778585,  0.97588617,  0.74918642,  0.28405833,  1.18275803,
       -4.65312732])]"
movel_fit,"[array([ 828.44056617, -206.94209833,  369.28664358])]","[array([-0.86619021,  0.99240879,  0.73501883,  0.28066272,  1.17328138,
       -4.65644353])]"
movel_fit,"[array([ 825.91770445, -206.20371758,  345.23514007])]","[array([-0.86930755,  1.02036698,  0.70774525,  0.27374884,  1.15661179,
       -4.6619908 ])]"
movel_fit,"[array([ 821.78158379, -203.8537117 ,  313.87175507])]","[array([-0.87317001,  1.05918407,  0.67295586,  0.26419466,  1.13013729,
       -4.67104788])]"
movel_fit,"[array([ 817.0924574 , -196.11276797,  279.06455899])]","[array([-0.87284206,  1.10738694,  0.63940235,  0.25425662,  1.09255257,
       -4.68453543])]"
movel_fit,"[array([ 812.73990308, -183.23325452,  227.22304701])]","[array([-0.86760253,  1.19559332,  0.61686429,  0.23801094,  1.03906864,
       -4.70105592])]"
