primitives,points,q_bp
movej_fit,"[array([  976.86130259, -1168.92788275,   498.33133843])]","[array([-1.02058835,  1.45712237,  1.91551904, -0.50199991, -1.54546125,
        1.82319782])]"
movel_fit,"[array([ 1055.46231797, -1142.03152179,   493.19432809])]","[array([-0.96200498,  1.46706278,  1.90603264, -0.48919056, -1.48260963,
        1.81584178])]"
movel_fit,"[array([ 1071.74330587, -1136.49221814,   491.59218171])]","[array([-0.95019417,  1.4699774 ,  1.9042501 , -0.48693404, -1.46860368,
        1.8156741 ])]"
movel_fit,"[array([ 1087.74905183, -1131.45596883,   491.23489658])]","[array([-0.93856764,  1.47251747,  1.90316193, -0.48412147, -1.45391212,
        1.81606294])]"
movel_fit,"[array([ 1103.43699395, -1126.87645304,   492.1493641 ])]","[array([-0.92712259,  1.47468489,  1.90282296, -0.48071982, -1.4386769 ,
        1.8169802 ])]"
movel_fit,"[array([ 1118.79850677, -1122.7428852 ,   494.30403475])]","[array([-0.91585464,  1.47649295,  1.90318603, -0.4767109 , -1.42293465,
        1.81844969])]"
movel_fit,"[array([ 1133.83309913, -1119.02367093,   497.66762834])]","[array([-0.90474835,  1.47797196,  1.90423748, -0.4720796 , -1.40673058,
        1.82046956])]"
movel_fit,"[array([ 1148.54552892, -1115.68598172,   502.19984037])]","[array([-0.8937896 ,  1.47914454,  1.90592986, -0.46682509, -1.39009228,
        1.82303417])]"
movel_fit,"[array([ 1162.94698183, -1112.69015564,   507.82932207])]","[array([-0.8829642 ,  1.48006054,  1.90822115, -0.46096409, -1.37304029,
        1.82612405])]"
movel_fit,"[array([ 1177.05450872, -1109.99164828,   514.45481188])]","[array([-0.87226159,  1.48077632,  1.91104031, -0.45453885, -1.35558593,
        1.82970965])]"
movel_fit,"[array([ 1190.88765944, -1107.5371664 ,   521.9355445 ])]","[array([-0.86167722,  1.48136846,  1.91430769, -0.44762283, -1.33774683,
        1.83374655])]"
movel_fit,"[array([ 1204.48890936, -1105.25355436,   530.0929553 ])]","[array([-0.85119614,  1.48190339,  1.9178843 , -0.44031648, -1.31953193,
        1.83816798])]"
movel_fit,"[array([ 1217.88556721, -1103.05889458,   538.70985594])]","[array([-0.84082262,  1.48246739,  1.9216447 , -0.43276269, -1.30099504,
        1.84289377])]"
movel_fit,"[array([ 1231.1160233 , -1100.85112289,   547.53555544])]","[array([-0.83055701,  1.48314531,  1.92544521, -0.42513247, -1.2822136 ,
        1.84782302])]"
movel_fit,"[array([ 1244.21741423, -1098.51972754,   556.30712289])]","[array([-0.82040713,  1.48398657,  1.92909539, -0.41762797, -1.26329437,
        1.85284644])]"
movel_fit,"[array([ 1257.22586684, -1095.93441134,   564.74689645])]","[array([-0.81037757,  1.48505502,  1.93245424, -0.41046337, -1.24439533,
        1.8578293 ])]"
movel_fit,"[array([ 1270.1715369 , -1092.96744692,   572.5876965 ])]","[array([-0.8004804 ,  1.48637573,  1.93535584, -0.40386746, -1.22569903,
        1.86263417])]"
movel_fit,"[array([ 1283.08243662, -1089.48913657,   579.57426476])]","[array([-0.79072615,  1.48797065,  1.93767053, -0.39806812, -1.20741156,
        1.86711272])]"
movel_fit,"[array([ 1295.98091617, -1085.38927444,   585.48800116])]","[array([-0.78113585,  1.48978861,  1.939195  , -0.39330321, -1.18972963,
        1.87112599])]"
movel_fit,"[array([ 1308.87991234, -1080.55204327,   590.09896971])]","[array([-0.77172867,  1.49183833,  1.93984058, -0.38980302, -1.17288479,
        1.8745074 ])]"
movel_fit,"[array([ 1321.77982328, -1074.88967674,   593.19074633])]","[array([-0.76254474,  1.49408055,  1.93944778, -0.3878222 , -1.15709214,
        1.87710347])]"
movel_fit,"[array([ 1334.68662088, -1068.31609688,   594.52523184])]","[array([-0.75362184,  1.49646369,  1.93780906, -0.38762436, -1.1425533 ,
        1.87873897])]"
movel_fit,"[array([ 1347.59114177, -1060.74763961,   593.79785017])]","[array([-0.74501393,  1.4990251 ,  1.934795  , -0.38950602, -1.12949097,
        1.87922325])]"
movel_fit,"[array([ 1360.49576208, -1052.11808839,   590.64353516])]","[array([-0.73678507,  1.50176706,  1.9301129 , -0.39380535, -1.11806619,
        1.87836393])]"
movel_fit,"[array([ 1373.37669977, -1042.37797507,   584.58018984])]","[array([-0.72902415,  1.50483689,  1.92356296, -0.40089   , -1.10843405,
        1.87594516])]"
movel_fit,"[array([ 1386.23913277, -1031.5122759 ,   575.02563455])]","[array([-0.72181688,  1.5084685 ,  1.9148769 , -0.41114233, -1.10058034,
        1.87174931])]"
movel_fit,"[array([ 1399.07705728, -1019.60802457,   561.3821944 ])]","[array([-0.71527774,  1.51295546,  1.9037229 , -0.42493297, -1.09424831,
        1.86558835])]"
movel_fit,"[array([ 1411.80920801, -1006.94550407,   543.19719674])]","[array([-0.70957942,  1.51863461,  1.889831  , -0.44252258, -1.0888863 ,
        1.8573354 ])]"
movel_fit,"[array([1424.29300601, -994.05167989,  520.28546582])]","[array([-0.70489788,  1.52596143,  1.87324456, -0.46384874, -1.08355613,
        1.84695509])]"
movel_fit,"[array([1436.23281938, -981.73615132,  493.29287315])]","[array([-0.70140826,  1.53497732,  1.85419983, -0.48830081, -1.07713834,
        1.83463253])]"
movel_fit,"[array([1447.23693569, -970.86237214,  463.9106208 ])]","[array([-0.699156  ,  1.5452044 ,  1.83345036, -0.51456486, -1.06878775,
        1.82084019])]"
movel_fit,"[array([1457.12889365, -961.91438112,  434.52933265])]","[array([-0.69783657,  1.55579822,  1.81226507, -0.54080036, -1.05818466,
        1.8064168 ])]"
movel_fit,"[array([1466.05061036, -954.73746468,  407.78813071])]","[array([-0.6968488 ,  1.56551923,  1.79187785, -0.56522708, -1.0457499 ,
        1.79254804])]"
