primitives,points,q_bp
movej_fit,"[array([  971.410073  , -1170.8091328 ,   497.33230213])]","[array([-1.0251647 ,  1.46147144,  1.9231574 , -0.50407773, -1.5503199 ,
        1.82520521])]"
movel_fit,"[array([ 1055.4630312 , -1142.03815379,   493.2024897 ])]","[array([-0.96200757,  1.46703529,  1.90598848, -0.48919253, -1.482596  ,
        1.81585172])]"
movel_fit,"[array([ 1071.74653575, -1136.50431708,   491.59433831])]","[array([-0.95019772,  1.469949  ,  1.90419189, -0.48693725, -1.46857884,
        1.81569098])]"
movel_fit,"[array([ 1087.75856719, -1131.47649617,   491.22793801])]","[array([-0.93857122,  1.47248427,  1.90307497, -0.48412625, -1.45386604,
        1.81609103])]"
movel_fit,"[array([ 1103.44555247, -1126.89718679,   492.14469993])]","[array([-0.92712708,  1.4746482 ,  1.90273303, -0.48072544, -1.43863158,
        1.81700869])]"
movel_fit,"[array([ 1118.80691334, -1122.76313193,   494.30232749])]","[array([-0.91585919,  1.47645181,  1.90309231, -0.47671692, -1.42288983,
        1.8184778 ])]"
movel_fit,"[array([ 1133.84193081, -1119.04463459,   497.66729366])]","[array([-0.90475317,  1.47792669,  1.90413747, -0.47208636, -1.40668381,
        1.82049875])]"
movel_fit,"[array([ 1148.5551636 , -1115.70701445,   502.1996337 ])]","[array([-0.89379414,  1.47909814,  1.90582758, -0.46683224, -1.39004424,
        1.82306349])]"
movel_fit,"[array([ 1162.95732547, -1112.71114927,   507.82941495])]","[array([-0.88296848,  1.48001304,  1.90811699, -0.46097162, -1.37299127,
        1.82615332])]"
movel_fit,"[array([ 1177.06586438, -1110.01233833,   514.45522906])]","[array([-0.87226529,  1.48072775,  1.91093431, -0.45454657, -1.35553581,
        1.82973855])]"
movel_fit,"[array([ 1190.89631464, -1107.55867536,   521.9351746 ])]","[array([-0.8616832 ,  1.4813241 ,  1.91420925, -0.44763205, -1.33770043,
        1.83377564])]"
movel_fit,"[array([ 1204.49847298, -1105.27382157,   530.09184603])]","[array([-0.8512011 ,  1.48186159,  1.91778985, -0.44032538, -1.31948622,
        1.83819535])]"
movel_fit,"[array([ 1217.89532632, -1103.07786272,   538.70745576])]","[array([-0.84082695,  1.48243014,  1.92155754, -0.43277131, -1.30095138,
        1.84291917])]"
movel_fit,"[array([ 1231.12562094, -1100.86867925,   547.53130164])]","[array([-0.83056085,  1.48311423,  1.9253678 , -0.42514072, -1.28217281,
        1.84784625])]"
movel_fit,"[array([ 1244.22648471, -1098.53518851,   556.29971937])]","[array([-0.82041028,  1.48396543,  1.92903349, -0.41763541, -1.26325826,
        1.85286652])]"
movel_fit,"[array([ 1257.23449129, -1095.9471823 ,   564.73623826])]","[array([-0.81037963,  1.48504462,  1.93240943, -0.41046949, -1.24436452,
        1.85784559])]"
movel_fit,"[array([ 1270.17893548, -1092.97700481,   572.57215355])]","[array([-0.80048149,  1.4863807 ,  1.93533513, -0.40387188, -1.2256758 ,
        1.86264585])]"
movel_fit,"[array([ 1283.08899955, -1089.49418144,   579.55279688])]","[array([-0.79072524,  1.48799398,  1.93767849, -0.39806971, -1.20739708,
        1.86711829])]"
movel_fit,"[array([ 1295.98651541, -1085.38943468,   585.45903973])]","[array([-0.78113276,  1.48983364,  1.93923588, -0.39330147, -1.18972472,
        1.87112493])]"
movel_fit,"[array([ 1308.88543499, -1080.54614881,   590.06234068])]","[array([-0.77172215,  1.49190555,  1.93991508, -0.38979675, -1.17288929,
        1.8744985 ])]"
movel_fit,"[array([ 1321.78605438, -1074.87747905,   593.14657407])]","[array([-0.76253415,  1.49416875,  1.93955345, -0.38781086, -1.15710471,
        1.87708659])]"
movel_fit,"[array([ 1334.69372111, -1068.29844777,   594.47460123])]","[array([-0.75360756,  1.49656937,  1.93794029, -0.38760839, -1.14257208,
        1.87871522])]"
movel_fit,"[array([ 1347.59708222, -1060.72784552,   593.74384166])]","[array([-0.744999  ,  1.49914111,  1.93494212, -0.38948822, -1.1295146 ,
        1.87919634])]"
movel_fit,"[array([ 1360.5062225 , -1052.09582843,   590.59325318])]","[array([-0.73676622,  1.50187262,  1.93024431, -0.39378499, -1.11808348,
        1.8783353 ])]"
movel_fit,"[array([ 1373.38720954, -1042.35847066,   584.53941853])]","[array([-0.72900694,  1.5049211 ,  1.92366631, -0.40087206, -1.10844554,
        1.87592064])]"
movel_fit,"[array([ 1386.24513817, -1031.49914429,   574.99903358])]","[array([-0.72180589,  1.50852515,  1.91494795, -0.41113036, -1.1005895 ,
        1.87173248])]"
movel_fit,"[array([ 1399.07992935, -1019.59985033,   561.37218184])]","[array([-0.71527137,  1.51298033,  1.90375722, -0.42492576, -1.0942545 ,
        1.86557793])]"
movel_fit,"[array([ 1411.79491815, -1006.94510989,   543.22105405])]","[array([-0.7095865 ,  1.51861682,  1.88983839, -0.44252262, -1.08891188,
        1.85732996])]"
