average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
250.31058514938644,253.30930171890014,240.5914128841409,1.560078453701642,0.2556935159584936,0.4567093678403207,0.04729674932459214,0.12007739524068886,0.0006565290775552827,0.005631772757489289,5.9030270654110725e-05,0.0005748033680976379
