breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1100.23151909, 1697.26678205, 2348.03463689])]","[array([ 1.31940573,  0.55714169, -0.73040989, -1.85964502,  1.57542992,
       -1.40350936])]"
1665,movel,"[array([1125.54433799, 1713.01067059, 2295.45717317])]","[array([ 1.31373866,  0.570421  , -0.72415198, -1.82195168,  1.57950085,
       -1.39850632])]"
3332,movel,"[array([1150.22376962, 1726.39192105, 2238.79295213])]","[array([ 1.30831718,  0.58535799, -0.72115872, -1.77864695,  1.58620774,
       -1.38941272])]"
4999,movel,"[array([1171.85648806, 1744.75201459, 2180.24794669])]","[array([ 1.30440925,  0.60112654, -0.71704751, -1.73688656,  1.58876681,
       -1.38224624])]"
6665,movel,"[array([1191.76285892, 1766.45157167, 2121.08361973])]","[array([ 1.30106807,  0.61794974, -0.71245045, -1.69836713,  1.58757792,
       -1.376581  ])]"
8332,movel,"[array([1211.04779749, 1790.87905076, 2062.80371935])]","[array([ 1.2976367 ,  0.63597106, -0.70749453, -1.66560749,  1.58230764,
       -1.37269293])]"
9999,movel,"[array([1230.57207843, 1816.78945324, 2006.44965155])]","[array([ 1.29368771,  0.65521423, -0.70287164, -1.63933805,  1.57350892,
       -1.37007892])]"
11665,movel,"[array([1250.62057057, 1842.86328383, 1952.23845655])]","[array([ 1.28915016,  0.67553282, -0.69952256, -1.61820742,  1.56224163,
       -1.36775058])]"
13332,movel,"[array([1271.15964834, 1868.54282015, 1900.15292831])]","[array([ 1.28413197,  0.69674059, -0.69800947, -1.60088065,  1.5490801 ,
       -1.36512803])]"
14999,movel,"[array([1292.06864674, 1893.73262915, 1850.43455558])]","[array([ 1.2787575 ,  0.71862653, -0.69857094, -1.58676849,  1.53418732,
       -1.36204657])]"
16665,movel,"[array([1313.21155282, 1918.4429639 , 1803.31389123])]","[array([ 1.27313614,  0.74099365, -0.70133241, -1.57544011,  1.51767385,
       -1.35842409])]"
18332,movel,"[array([1334.48358028, 1942.73490223, 1758.90597861])]","[array([ 1.26734851,  0.76370482, -0.70636365, -1.56651357,  1.49965005,
       -1.35418031])]"
19999,movel,"[array([1355.7644985 , 1966.61839176, 1717.43783543])]","[array([ 1.26145622,  0.78661643, -0.71367293, -1.55981696,  1.48029068,
       -1.34925508])]"
21665,movel,"[array([1376.90367041, 1989.98348731, 1678.96159866])]","[array([ 1.25552052,  0.80960564, -0.72325703, -1.5549558 ,  1.45993332,
       -1.34348003])]"
23332,movel,"[array([1397.72593361, 2012.57945907, 1643.1291509 ])]","[array([ 1.24960987,  0.8326001 , -0.73514255, -1.55099476,  1.43908047,
       -1.33649557])]"
24999,movel,"[array([1418.06389249, 2034.04845975, 1609.62984522])]","[array([ 1.24377639,  0.85552779, -0.74930953, -1.54708794,  1.41832544,
       -1.32791632])]"
26665,movel,"[array([1437.9008187 , 2054.09250573, 1578.50768345])]","[array([ 1.23800353,  0.87840405, -0.76567335, -1.54326761,  1.39822716,
       -1.31748332])]"
28332,movel,"[array([1457.33024297, 2072.41009258, 1549.90445575])]","[array([ 1.23223484,  0.9013602 , -0.78415089, -1.54007442,  1.37941886,
       -1.3049412 ])]"
29999,movel,"[array([1476.37205121, 2088.45993085, 1523.6852316 ])]","[array([ 1.22644532,  0.92450753, -0.80464178, -1.53763206,  1.36280659,
       -1.28988524])]"
31665,movel,"[array([1495.06237142, 2101.61167252, 1499.49555294])]","[array([ 1.22060602,  0.94797473, -0.82699852, -1.53592693,  1.34936987,
       -1.27189462])]"
33332,movel,"[array([1513.57848568, 2111.46660547, 1477.11596878])]","[array([ 1.21463563,  0.97197902, -0.85092603, -1.53579101,  1.33984351,
       -1.25089347])]"
34999,movel,"[array([1532.11095295, 2117.89983114, 1456.22364953])]","[array([ 1.20844789,  0.99665946, -0.87586628, -1.53825308,  1.33453686,
       -1.22727592])]"
36665,movel,"[array([1550.82301407, 2121.00668529, 1435.84247502])]","[array([ 1.20196991,  1.02195553, -0.90118925, -1.54295281,  1.33309986,
       -1.2015882 ])]"
38332,movel,"[array([1569.91954482, 2121.05545124, 1414.50788515])]","[array([ 1.19512246,  1.04758958, -0.92641218, -1.54787175,  1.33447357,
       -1.17426551])]"
39999,movel,"[array([1589.62681867, 2118.24895537, 1390.7072954 ])]","[array([ 1.18782672,  1.07301149, -0.95127797, -1.54961051,  1.3372252 ,
       -1.14544663])]"
41665,movel,"[array([1610.32017809, 2112.92170813, 1363.55248198])]","[array([ 1.1799495 ,  1.09766029, -0.97562666, -1.54547144,  1.33973346,
       -1.11533705])]"
43332,movel,"[array([1632.47859291, 2106.13111559, 1333.42574904])]","[array([ 1.17133773,  1.12131169, -0.99906144, -1.53616545,  1.34020313,
       -1.08501312])]"
44999,movel,"[array([1656.46469857, 2098.33625014, 1300.6976123 ])]","[array([ 1.16184068,  1.14377989, -1.02156142, -1.52170738,  1.33757023,
       -1.05484477])]"
46665,movel,"[array([1682.59124427, 2089.85991808, 1265.85874877])]","[array([ 1.15130094,  1.16494795, -1.0431547 , -1.50235948,  1.33106372,
       -1.02510483])]"
48332,movel,"[array([1710.79743372, 2081.49071907, 1230.09678881])]","[array([ 1.13976721,  1.18502795, -1.06369904, -1.48071795,  1.32030239,
       -0.99659501])]"
49999,movel,"[array([1740.26648999, 2075.82517128, 1194.95361627])]","[array([ 1.12784927,  1.20427458, -1.08235331, -1.46137891,  1.3039293 ,
       -0.9716559 ])]"
