breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-501.18269801, -153.01543688,  117.594023  ])]","[array([-1.78115764, -0.0548155 , -0.57763305, -2.29353396,  1.07420368,
        1.28951947])]"
1665,movel,"[array([-497.56898563,  -35.20919699,  144.01056275])]","[array([-1.73519792,  0.05084963, -0.63053786, -2.30302813,  1.02671905,
        1.16420859])]"
3332,movel,"[array([-501.27907426,   -5.58397886,  151.31324697])]","[array([-1.72759332,  0.06534354, -0.61532955, -2.30539213,  1.0115533 ,
        1.1518567 ])]"
4999,movel,"[array([-507.90622096,   24.51227929,  162.72786101])]","[array([-1.71949316,  0.07800567, -0.60022188, -2.31230363,  0.99698823,
        1.13875046])]"
6665,movel,"[array([-516.61007424,   52.5953241 ,  177.12334581])]","[array([-1.7098625 ,  0.09042266, -0.58596519, -2.32254378,  0.98344788,
        1.12596141])]"
8332,movel,"[array([-526.23636079,   76.29037755,  192.97552391])]","[array([-1.69808187,  0.10302873, -0.57352832, -2.33549527,  0.97268599,
        1.11408885])]"
9999,movel,"[array([-536.01927297,   94.37705584,  208.9353131 ])]","[array([-1.68338154,  0.11623855, -0.56286039, -2.34983501,  0.96491626,
        1.10368014])]"
11665,movel,"[array([-545.80009035,  107.15442977,  224.56076037])]","[array([-1.66512689,  0.13022885, -0.55302896, -2.36396757,  0.95882265,
        1.09475016])]"
13332,movel,"[array([-555.6839954 ,  115.14948164,  239.72039641])]","[array([-1.6434504 ,  0.14493165, -0.54332507, -2.37694096,  0.95331312,
        1.08735891])]"
14999,movel,"[array([-565.61141278,  118.61097699,  254.17703868])]","[array([-1.61876415,  0.16005759, -0.53366624, -2.38821565,  0.94792931,
        1.08148101])]"
16665,movel,"[array([-575.48022392,  117.64290058,  267.61022161])]","[array([-1.59146232,  0.17536943, -0.52409944, -2.39748718,  0.9424457 ,
        1.0772126 ])]"
18332,movel,"[array([-585.16371465,  112.29194427,  279.70717001])]","[array([-1.56181168,  0.19061665, -0.51476658, -2.404522  ,  0.93663396,
        1.07464121])]"
19999,movel,"[array([-594.43073979,  102.4250633 ,  289.95999511])]","[array([-1.53007836,  0.20552349, -0.50594395, -2.40915612,  0.93042235,
        1.07401651])]"
21665,movel,"[array([-603.03928135,   87.99929463,  297.92395688])]","[array([-1.49636243,  0.21966306, -0.49765385, -2.41118789,  0.92359258,
        1.07560059])]"
23332,movel,"[array([-610.90899856,   69.01583223,  303.44537329])]","[array([-1.4606342 ,  0.23274546, -0.48984047, -2.41028377,  0.91536574,
        1.07964499])]"
24999,movel,"[array([-617.81159129,   45.35953841,  306.2332139 ])]","[array([-1.42284555,  0.24422649, -0.48233889, -2.40609601,  0.90502742,
        1.08652055])]"
26665,movel,"[array([-622.97607999,   16.46191003,  305.38995924])]","[array([-1.38291312,  0.25346783, -0.47559888, -2.39833179,  0.89248331,
        1.09672536])]"
28332,movel,"[array([-625.14799996,  -18.42759023,  299.69325401])]","[array([-1.34069903,  0.25967616, -0.47037808, -2.38669848,  0.87789886,
        1.11087319])]"
29999,movel,"[array([-622.87751148,  -59.68034673,  288.30608223])]","[array([-1.29614699,  0.26186209, -0.46709604, -2.37082715,  0.86102884,
        1.12950566])]"
31665,movel,"[array([-614.41949705, -107.17332963,  270.93129831])]","[array([-1.24927657,  0.25875201, -0.46589829, -2.35030094,  0.84141518,
        1.15283297])]"
33332,movel,"[array([-597.42430245, -160.53824383,  247.51838226])]","[array([-1.2004053 ,  0.24948976, -0.46745823, -2.32516345,  0.81936451,
        1.1809123 ])]"
34999,movel,"[array([-569.56781772, -218.43122365,  219.09939483])]","[array([-1.15025565,  0.23413371, -0.47256104, -2.29609539,  0.79584468,
        1.21317038])]"
36665,movel,"[array([-530.32277216, -277.63110567,  188.70203005])]","[array([-1.09995074,  0.2124975 , -0.48035439, -2.26369267,  0.77078414,
        1.2478308 ])]"
38332,movel,"[array([-480.95155998, -334.41859449,  159.69361553])]","[array([-1.05027957,  0.18602552, -0.48940006, -2.22847313,  0.74364673,
        1.28279986])]"
39999,movel,"[array([-424.36011568, -384.91430933,  134.3728323 ])]","[array([-1.00144547,  0.15685832, -0.49698689, -2.19082404,  0.71366542,
        1.31641245])]"
41665,movel,"[array([-364.14884777, -425.82514466,  113.30428255])]","[array([-0.95330523,  0.12712914, -0.5005699 , -2.15092113,  0.68048256,
        1.34726686])]"
43332,movel,"[array([-303.37034397, -455.81408549,   95.62451803])]","[array([-0.90633639,  0.09944216, -0.50004796, -2.11000165,  0.64565225,
        1.37482733])]"
44999,movel,"[array([-244.50983749, -474.32374199,   79.74306185])]","[array([-0.86044479,  0.07582872, -0.49485324, -2.06838999,  0.60997753,
        1.39914052])]"
46665,movel,"[array([-189.68880274, -481.39884131,   63.97984683])]","[array([-0.81582656,  0.05839325, -0.4849869 , -2.02623677,  0.57405053,
        1.42051545])]"
48332,movel,"[array([-139.28289627, -478.869659  ,   46.94323368])]","[array([-0.77290643,  0.04871506, -0.47155243, -1.98653628,  0.54023572,
        1.44179319])]"
49999,movel,"[array([   7.26738304, -449.5529101 ,    2.53603737])]","[array([-0.65808825,  0.08480257, -0.4943588 , -1.85115154,  0.44309581,
        1.47280675])]"
