average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
2010.7331492964806,2239.5891267448237,1860.832383319783,58.64912875923887,0.20362906081592383,0.48738819366162506,0.10305591241258277,0.08598004922973222,0.0042861546755330986,0.021546393454449288,0.0019152304669929371,0.0026748890500532217
