breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([402.28323696, -11.1788444 , 807.97760975])]","[array([-1.26967676, -1.11750933, -1.08180429, -2.15015939, -2.18945907,
       -0.0264175 ])]"
4484,movel_fit,"[array([484.86608805, -62.6236608 , 929.18667798])]","[array([-1.21215848, -0.9455067 , -0.87916871, -2.07780467, -2.09300118,
        0.03842684])]"
9044,movel_fit,"[array([ 530.72789761,  -92.74586142, 1005.21499102])]","[array([-1.23876705, -0.87963326, -0.73551314, -2.01008271, -2.01778152,
        0.08901593])]"
14888,movel_fit,"[array([ 586.01404907, -128.00069484, 1105.82445834])]","[array([-1.28783415, -0.81582033, -0.52868778, -1.89393038, -1.90009634,
        0.16327395])]"
17620,movel_fit,"[array([ 612.85055005, -143.28511925, 1152.63929375])]","[array([-1.28116231, -0.77411904, -0.43499182, -1.84933337, -1.84809356,
        0.19154543])]"
20158,movel_fit,"[array([ 640.29963082, -159.53136812, 1193.77665051])]","[array([-1.25387381, -0.72527456, -0.36109979, -1.82686354, -1.80481438,
        0.20711049])]"
22343,movel_fit,"[array([ 666.41422003, -174.87426649, 1226.756213  ])]","[array([-1.20929636, -0.66831749, -0.31247766, -1.83737427, -1.78223695,
        0.2072739 ])]"
24531,movel_fit,"[array([ 695.60513776, -192.19833256, 1256.01841784])]","[array([-1.14509111, -0.59518767, -0.28115289, -1.8858218 , -1.77979014,
        0.19133693])]"
26903,movel_fit,"[array([ 730.25283488, -211.52095923, 1283.91031173])]","[array([-1.04493529, -0.49220728, -0.26554601, -1.99654735, -1.8113814 ,
        0.14975954])]"
29222,movel_fit,"[array([ 767.00117792, -227.27777729, 1309.47089956])]","[array([-0.91207339, -0.36926748, -0.25000089, -2.15784167, -1.87736391,
        0.0866784 ])]"
31566,movel_fit,"[array([ 804.3501308 , -238.52727876, 1337.85512387])]","[array([-0.78121412, -0.25041828, -0.20644329, -2.31949812, -1.94321121,
        0.02423572])]"
33322,movel_fit,"[array([ 829.09376005, -246.20861443, 1363.40970849])]","[array([-0.71912186, -0.18402056, -0.15613208, -2.40012917, -1.96399708,
       -0.00318391])]"
34766,movel_fit,"[array([ 847.46337382, -254.69551219, 1385.40583934])]","[array([-0.69667441, -0.14449325, -0.11063487, -2.43204262, -1.96042049,
       -0.01073027])]"
36110,movel_fit,"[array([ 861.7609689 , -264.81606608, 1407.09143201])]","[array([-7.04493553e-01, -1.21763699e-01, -6.54697278e-02, -2.42412722e+00,
       -1.93798403e+00,  3.79287915e-04])]"
37592,movel_fit,"[array([ 871.56949883, -278.66302108, 1432.67300092])]","[array([-0.74527151, -0.11495405, -0.01417303, -2.37337222, -1.89235708,
        0.0294298 ])]"
39327,movel_fit,"[array([ 880.33628743, -294.65838503, 1463.60858234])]","[array([-0.83007059, -0.12936658,  0.0597486 , -2.2471553 , -1.80673212,
        0.09095012])]"
41062,movel_fit,"[array([ 884.78317294, -305.60062094, 1497.39624189])]","[array([-0.92758341, -0.15759915,  0.16323869, -2.06992493, -1.70062135,
        0.16943986])]"
42829,movel_fit,"[array([ 892.66489136, -312.72919084, 1532.02873912])]","[array([-0.98729163, -0.16457086,  0.28751459, -1.91021381, -1.61187434,
        0.2446572 ])]"
44186,movel_fit,"[array([ 901.6560158 , -316.07951103, 1557.99309878])]","[array([-1.00038358, -0.14436883,  0.3794074 , -1.83608705, -1.57335611,
        0.28198362])]"
45301,movel_fit,"[array([ 905.00485051, -315.55070029, 1583.30152978])]","[array([-1.00070217, -0.12259983,  0.43769988, -1.81988425, -1.5551427 ,
        0.29066131])]"
46356,movel_fit,"[array([ 919.31094645, -324.45899624, 1603.85660321])]","[array([-0.98998424, -0.07779507,  0.49713939, -1.82886385, -1.54865398,
        0.2811091 ])]"
47565,movel_fit,"[array([ 943.49578412, -341.06346585, 1603.53406947])]","[array([-0.96235623, -0.03205323,  0.49880613, -1.895093  , -1.56408845,
        0.2744433 ])]"
49034,movel_fit,"[array([ 966.43624476, -353.9129308 , 1617.43527231])]","[array([-0.90632959,  0.04209402,  0.5009137 , -2.04430536, -1.60293036,
        0.21880231])]"
49999,movel_fit,"[array([1036.54458047, -380.09611019, 1644.04510198])]","[array([-0.66958793,  0.24969212,  0.52751925, -2.51806113, -1.71520158,
        0.02090355])]"
