breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([407.14622168, -10.72400993, 813.52717679])]","[array([-1.26536696, -1.11184369, -1.07131959, -2.1428965 , -2.18287479,
       -0.02108103])]"
4484,movel_fit,"[array([485.63954216, -59.57628858, 929.93018512])]","[array([-1.2104103 , -0.94861181, -0.87820083, -2.0759019 , -2.08992475,
        0.0381    ])]"
9044,movel_fit,"[array([ 531.2550369 ,  -89.67624373, 1006.05962251])]","[array([-1.2375292 , -0.88275078, -0.73450564, -2.0082622 , -2.01493536,
        0.08796046])]"
14888,movel_fit,"[array([ 586.50908481, -124.45659818, 1106.72223044])]","[array([-1.28614942, -0.81871198, -0.52727247, -1.89159907, -1.89744224,
        0.16164157])]"
17620,movel_fit,"[array([ 613.2427434 , -139.66817757, 1153.68007053])]","[array([-1.27961806, -0.77703127, -0.4333756 , -1.84673608, -1.84531619,
        0.18953642])]"
20158,movel_fit,"[array([ 641.14756741, -156.12860163, 1194.65709222])]","[array([-1.2516553 , -0.72781512, -0.35932159, -1.82337137, -1.80139602,
        0.20557562])]"
22343,movel_fit,"[array([ 667.04047432, -171.24635176, 1228.19244708])]","[array([-1.2072293 , -0.67082814, -0.3103333 , -1.83412297, -1.77870722,
        0.20524614])]"
24531,movel_fit,"[array([ 696.64149982, -188.80508861, 1257.06687987])]","[array([-1.14275419, -0.59749795, -0.27937663, -1.88214254, -1.77594025,
        0.19026987])]"
26903,movel_fit,"[array([ 730.76524401, -207.72897127, 1285.67171526])]","[array([-1.04283055, -0.49435045, -0.26353238, -1.99384846, -1.80807251,
        0.14856919])]"
29222,movel_fit,"[array([ 767.32590379, -223.56902831, 1310.88481232])]","[array([-0.91020935, -0.37120234, -0.24853245, -2.15524581, -1.87473926,
        0.08676824])]"
31566,movel_fit,"[array([ 804.03271382, -235.02858587, 1339.48903467])]","[array([-0.77989775, -0.25230099, -0.20512852, -2.31718954, -1.94113261,
        0.02471223])]"
33322,movel_fit,"[array([ 828.99312112, -242.44820352, 1364.83742295])]","[array([-7.17298125e-01, -1.85622505e-01, -1.54992866e-01, -2.39781203e+00,
       -1.96215866e+00, -1.88485732e-03])]"
34766,movel_fit,"[array([ 847.28024062, -251.02221031, 1387.07060833])]","[array([-0.69484964, -0.14603465, -0.10943566, -2.43006058, -1.95849983,
       -0.00961422])]"
36110,movel_fit,"[array([ 861.83078041, -261.17900093, 1408.7969807 ])]","[array([-7.02580500e-01, -1.22792468e-01, -6.36851012e-02, -2.42202857e+00,
       -1.93618517e+00,  1.49716885e-03])]"
37592,movel_fit,"[array([ 870.9787134 , -274.90173974, 1434.68663129])]","[array([-0.74406519, -0.11630193, -0.01187061, -2.37068649, -1.89072466,
        0.02978106])]"
39327,movel_fit,"[array([ 879.74000161, -290.45919787, 1465.37872407])]","[array([-0.82906179, -0.13178242,  0.0612515 , -2.24372505, -1.80437691,
        0.0907801 ])]"
41062,movel_fit,"[array([ 885.3256315 , -301.3120895 , 1498.45265973])]","[array([-0.92518966, -0.16011772,  0.16347171, -2.06701988, -1.69762048,
        0.16930491])]"
42829,movel_fit,"[array([ 891.77112896, -307.83674327, 1533.17348046])]","[array([-0.98539557, -0.16845814,  0.28640854, -1.90812225, -1.609723  ,
        0.24316192])]"
44186,movel_fit,"[array([ 901.57549977, -311.4939048 , 1559.11145492])]","[array([-0.99822168, -0.14733585,  0.38036275, -1.83147984, -1.57046145,
        0.28006665])]"
45301,movel_fit,"[array([ 904.26211362, -310.47252894, 1584.90781444])]","[array([-0.99859434, -0.12611834,  0.4379122 , -1.81655526, -1.55240903,
        0.28829892])]"
46356,movel_fit,"[array([ 925.36590482, -324.99141754, 1595.50104995])]","[array([-0.98524596, -0.08088396,  0.48701709, -1.82231342, -1.5477363 ,
        0.29055068])]"
47565,movel_fit,"[array([ 945.3232052 , -337.57127594, 1604.14679917])]","[array([-0.95937825, -0.03310482,  0.50071958, -1.89000151, -1.5606863 ,
        0.27376618])]"
49034,movel_fit,"[array([ 967.53225681, -349.61759739, 1619.18622898])]","[array([-0.902692  ,  0.0426938 ,  0.50404064, -2.04330888, -1.60141521,
        0.21761798])]"
49999,movel_fit,"[array([1038.08116153, -375.9291993 , 1648.87069223])]","[array([-0.66364588,  0.25763199,  0.54164308, -2.52201844, -1.71350751,
        0.01583199])]"
