breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([404.18784752,  -9.03614118, 809.23415863])]","[array([-1.2704266 , -1.11749457, -1.07609906, -2.14289727, -2.18761918,
       -0.02297123])]"
4484,movel_fit,"[array([485.72929536, -59.47730308, 929.93091789])]","[array([-1.21041968, -0.94749476, -0.87673194, -2.07432209, -2.09084855,
        0.03919894])]"
9044,movel_fit,"[array([ 531.39183088,  -89.68406039, 1005.97806914])]","[array([-1.2378764 , -0.88172867, -0.73281023, -2.00628961, -2.01575586,
        0.08897543])]"
14888,movel_fit,"[array([ 586.69188326, -124.54023452, 1106.59849743])]","[array([-1.28601462, -0.81744013, -0.52546282, -1.88972577, -1.89832731,
        0.1624759 ])]"
17620,movel_fit,"[array([ 613.30000694, -139.58593552, 1153.67174479])]","[array([-1.27994216, -0.776342  , -0.43150381, -1.84470783, -1.8458525 ,
        0.18984965])]"
20158,movel_fit,"[array([ 641.14808535, -156.0858284 , 1194.67218831])]","[array([-1.25213129, -0.72701907, -0.35710079, -1.8210449 , -1.80205515,
        0.2057583 ])]"
22343,movel_fit,"[array([ 666.92907484, -171.06548958, 1228.37491221])]","[array([-1.20794333, -0.67036969, -0.30809516, -1.83180139, -1.77911322,
        0.20506562])]"
24531,movel_fit,"[array([ 696.63007672, -188.82958281, 1257.04164464])]","[array([-1.14368735, -0.59697168, -0.27703801, -1.87929892, -1.77629698,
        0.19034142])]"
26903,movel_fit,"[array([ 730.72377319, -207.6563372 , 1285.77305726])]","[array([-1.04372508, -0.49380645, -0.26133723, -1.99138114, -1.80844355,
        0.14860311])]"
29222,movel_fit,"[array([ 767.39609258, -223.55232945, 1310.79498719])]","[array([-0.91066273, -0.37026402, -0.24677423, -2.15354381, -1.87558704,
        0.08715705])]"
31566,movel_fit,"[array([ 804.14867354, -235.02805388, 1339.34872397])]","[array([-0.77989492, -0.25111203, -0.2036368 , -2.31636159, -1.94231126,
        0.02511792])]"
33322,movel_fit,"[array([ 829.13645221, -242.30162658, 1364.74588273])]","[array([-7.16560993e-01, -1.84052597e-01, -1.53392368e-01, -2.39796709e+00,
       -1.96381341e+00, -1.62619460e-03])]"
34766,movel_fit,"[array([ 847.20956759, -250.93932538, 1387.15306806])]","[array([-0.69419693, -0.14457922, -0.10780939, -2.43055545, -1.96012761,
       -0.00971118])]"
36110,movel_fit,"[array([ 862.51983563, -261.00528147, 1408.53817744])]","[array([-7.01488396e-01, -1.20706078e-01, -6.17246592e-02, -2.42217476e+00,
       -1.93779250e+00,  2.04479436e-03])]"
37592,movel_fit,"[array([ 871.00975071, -274.79958951, 1434.7203022 ])]","[array([-0.74322855, -0.11444034, -0.00990589, -2.37132283, -1.89266137,
        0.02966127])]"
39327,movel_fit,"[array([ 879.75546867, -290.41176517, 1465.39091115])]","[array([-0.82992877, -0.13089425,  0.06356631, -2.24139438, -1.80488651,
        0.0908411 ])]"
41062,movel_fit,"[array([ 885.37725725, -301.37016018, 1498.4201105 ])]","[array([-0.92740778, -0.15988191,  0.16735009, -2.06100858, -1.69677804,
        0.16893779])]"
42829,movel_fit,"[array([ 891.7858955 , -307.47160257, 1533.24561229])]","[array([-0.98678391, -0.16833119,  0.29077884, -1.90158208, -1.60872376,
        0.24200496])]"
44186,movel_fit,"[array([ 902.96162213, -312.85271557, 1558.19241927])]","[array([-0.99811325, -0.14551767,  0.38238427, -1.82905345, -1.57045956,
        0.28080778])]"
45301,movel_fit,"[array([ 901.30218297, -307.80199731, 1587.16068465])]","[array([-0.99937988, -0.12817464,  0.43747556, -1.81946994, -1.55312931,
        0.28556945])]"
46356,movel_fit,"[array([ 925.11764476, -325.21143243, 1595.69811906])]","[array([-0.98675116, -0.08045089,  0.4917109 , -1.81598905, -1.54683374,
        0.28889427])]"
47565,movel_fit,"[array([ 945.07494515, -337.79129084, 1604.34386827])]","[array([-0.96111425, -0.0327511 ,  0.50525177, -1.88378367, -1.55967339,
        0.27212433])]"
49034,movel_fit,"[array([ 968.15241717, -349.63288902, 1617.8345243 ])]","[array([-0.90272406,  0.04381943,  0.50551236, -2.04104662, -1.60284131,
        0.21818242])]"
49999,movel_fit,"[array([1041.05191449, -378.91286878, 1653.44995871])]","[array([-0.65326298,  0.2806781 ,  0.56938486, -2.54345754, -1.71860461,
        0.00268524])]"
