breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([404.96449806,  -9.46814892, 810.54381676])]","[array([-1.26892982, -1.11627366, -1.07505305, -2.1434353 , -2.1859775 ,
       -0.02293368])]"
4484,movel_fit,"[array([485.71341762, -59.52097527, 929.91290453])]","[array([-1.21036908, -0.94812842, -0.87756454, -2.07516472, -2.09028527,
        0.03863228])]"
9044,movel_fit,"[array([ 531.33889231,  -89.6578148 , 1006.00895793])]","[array([-1.23763707, -0.88229996, -0.73374856, -2.00734259, -2.01527789,
        0.08844804])]"
14888,movel_fit,"[array([ 586.59905096, -124.4999375 , 1106.66224539])]","[array([-1.2860704 , -0.81810888, -0.52643678, -1.89073556, -1.89785549,
        0.16203812])]"
17620,movel_fit,"[array([ 613.29809871, -139.64656101, 1153.64950402])]","[array([-1.27972413, -0.77669893, -0.4325347 , -1.84577654, -1.84554051,
        0.18972631])]"
20158,movel_fit,"[array([ 641.20085347, -156.0936862 , 1194.63087413])]","[array([-1.25178464, -0.72743872, -0.35828818, -1.82220536, -1.80164748,
        0.20571337])]"
22343,movel_fit,"[array([ 667.04533483, -171.14876736, 1228.23143794])]","[array([-1.20745525, -0.67058858, -0.30930166, -1.83297502, -1.77887013,
        0.20523029])]"
24531,movel_fit,"[array([ 696.68588228, -188.80772774, 1257.00286631])]","[array([-1.14306809, -0.59720283, -0.27834143, -1.88084306, -1.77613353,
        0.19037846])]"
26903,movel_fit,"[array([ 730.72409448, -207.69360894, 1285.74968344])]","[array([-1.04326988, -0.49410083, -0.26248684, -1.99271877, -1.80824825,
        0.14854575])]"
29222,movel_fit,"[array([ 767.41301109, -223.55224656, 1310.77604138])]","[array([-0.91038585, -0.37076821, -0.2477651 , -2.15439193, -1.87511374,
        0.08703721])]"
31566,movel_fit,"[array([ 804.17852641, -234.96113125, 1339.33432845])]","[array([-0.77980291, -0.2517526 , -0.20450884, -2.31671925, -1.94165309,
        0.02505049])]"
33322,movel_fit,"[array([ 829.14317708, -242.30357243, 1364.73802637])]","[array([-7.16863366e-01, -1.84885507e-01, -1.54283264e-01, -2.39781049e+00,
       -1.96290124e+00, -1.63621748e-03])]"
34766,movel_fit,"[array([ 847.37073937, -250.92324227, 1387.04893483])]","[array([-0.69444495, -0.14531939, -0.10870019, -2.43022175, -1.9592111 ,
       -0.00952111])]"
36110,movel_fit,"[array([ 862.26537614, -261.05347317, 1408.63835736])]","[array([-7.01980053e-01, -1.21759319e-01, -6.27495544e-02, -2.42204660e+00,
       -1.93690023e+00,  1.85999456e-03])]"
37592,movel_fit,"[array([ 871.04808595, -274.85572563, 1434.68719794])]","[array([-0.74365644, -0.11541441, -0.01095265, -2.37095348, -1.89158866,
        0.02976555])]"
39327,movel_fit,"[array([ 879.76329005, -290.44099457, 1465.37230151])]","[array([-0.82945184, -0.13135083,  0.06233046, -2.24264304, -1.80462404,
        0.09082315])]"
41062,movel_fit,"[array([ 885.39682862, -301.33280794, 1498.43517111])]","[array([-0.92616555, -0.15997757,  0.16527356, -2.06424963, -1.69720758,
        0.16915906])]"
42829,movel_fit,"[array([ 892.03824189, -307.82885612, 1533.11137584])]","[array([-0.98591792, -0.16819484,  0.28851516, -1.90497574, -1.60913896,
        0.2428069 ])]"
44186,movel_fit,"[array([ 901.91871934, -311.85251588, 1558.87831916])]","[array([-0.99830847, -0.14676867,  0.38133797, -1.83033422, -1.57046702,
        0.28011402])]"
45301,movel_fit,"[array([ 902.70535752, -309.16717916, 1586.04627172])]","[array([-0.99915556, -0.12718543,  0.4379046 , -1.81766583, -1.55273894,
        0.28682994])]"
46356,movel_fit,"[array([ 925.23048822, -325.0499995 , 1595.66492867])]","[array([-0.98586883, -0.08051746,  0.4892746 , -1.81973096, -1.54748283,
        0.2897284 ])]"
47565,movel_fit,"[array([ 945.18778861, -337.6298579 , 1604.31067788])]","[array([-0.96009329, -0.03277357,  0.50291228, -1.88745719, -1.56037458,
        0.27293684])]"
49034,movel_fit,"[array([ 967.72187622, -349.53420455, 1618.86872876])]","[array([-0.90265269,  0.04347929,  0.50526302, -2.04248687, -1.60207114,
        0.21753791])]"
49999,movel_fit,"[array([1039.41977482, -377.30943652, 1650.16956981])]","[array([-0.65990794,  0.26701777,  0.55270548, -2.52972276, -1.71610133,
        0.01067045])]"
