breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([  99.49422774,  544.82963634, 1128.29119487])]","[array([ 1.18878905, -0.70479687,  0.23127974, -0.08085873, -1.7674072 ,
       -1.62457389])]"
499,movel_fit,"[array([ 116.68888588,  546.6040465 , 1125.60823773])]","[array([ 1.15422991, -0.69644573,  0.2343234 , -0.08719759, -1.77283471,
       -1.61769135])]"
999,movel_fit,"[array([ 133.97203976,  547.85257167, 1122.75478072])]","[array([ 1.11344864, -0.69398029,  0.23098983, -0.09958497, -1.77218667,
       -1.61634078])]"
1499,movel_fit,"[array([ 151.25845454,  548.56058985, 1119.7434608 ])]","[array([ 1.07210277, -0.69436769,  0.22457325, -0.11290822, -1.76855616,
       -1.61782877])]"
1999,movel_fit,"[array([ 168.53096929,  548.72372228, 1116.57734788])]","[array([ 1.03259742, -0.69593158,  0.21688867, -0.12488283, -1.76364405,
       -1.62057411])]"
2499,movel_fit,"[array([ 185.77191058,  548.34011559, 1113.2604731 ])]","[array([ 0.99567575, -0.69786765,  0.20881194, -0.13475358, -1.75827142,
       -1.62379733])]"
2999,movel_fit,"[array([ 202.96354626,  547.41070544, 1109.7978136 ])]","[array([ 0.96120718, -0.69988664,  0.20065886, -0.14258904, -1.7527532 ,
       -1.62719049])]"
3499,movel_fit,"[array([ 220.08853134,  545.9393148 , 1106.19521703])]","[array([ 0.92869926, -0.70195519,  0.19246394, -0.14881409, -1.74715649,
       -1.63067489])]"
3999,movel_fit,"[array([ 237.13031155,  543.93261985, 1102.45928899])]","[array([ 0.89760124, -0.70412564,  0.18416549, -0.15392628, -1.74146375,
       -1.63424953])]"
4499,movel_fit,"[array([ 254.07346472,  541.40001282, 1098.59726077])]","[array([ 0.86744442, -0.7064413 ,  0.17570893, -0.15836012, -1.73566266,
       -1.63791041])]"
4999,movel_fit,"[array([ 270.9039706 ,  538.35338725, 1094.61684971])]","[array([ 0.83787875, -0.70889726,  0.16708939, -0.16244798, -1.72978392,
       -1.64161818])]"
5499,movel_fit,"[array([ 287.60940789,  534.80686831, 1090.5261211 ])]","[array([ 0.80865799, -0.71143726,  0.15835516, -0.16643031, -1.72390497,
       -1.64529608])]"
5999,movel_fit,"[array([ 304.17908229,  530.77650769, 1086.33335733])]","[array([ 0.77960822, -0.71397   ,  0.14959016, -0.17048329, -1.71813404,
       -1.64884421])]"
6499,movel_fit,"[array([ 320.60409275,  526.27995994, 1082.04693822])]","[array([ 0.75059827, -0.71639273,  0.14088894, -0.17474578, -1.71258626,
       -1.65215998])]"
6999,movel_fit,"[array([ 336.877345  ,  521.33615454, 1077.67523459])]","[array([ 0.72151962, -0.71861324,  0.13233371, -0.17933812, -1.7073609 ,
       -1.65515723])]"
7499,movel_fit,"[array([ 352.99352183,  515.96497561, 1073.22651628])]","[array([ 0.69227649, -0.72056524,  0.12397863, -0.18437152, -1.7025252 ,
       -1.65777936])]"
7999,movel_fit,"[array([ 368.94901933,  510.18695874, 1068.70887475])]","[array([ 0.66278369, -0.72221504,  0.11584325, -0.18995002, -1.69810736,
       -1.66000484])]"
8499,movel_fit,"[array([ 384.74185767,  504.02301244, 1064.13016031])]","[array([ 0.63296869, -0.72356035,  0.10791427, -0.19616825, -1.69409812,
       -1.66184533])]"
8999,movel_fit,"[array([ 400.37157372,  497.49416943, 1059.49793321])]","[array([ 0.60277519, -0.72462324,  0.10015311, -0.20310754, -1.69045878,
       -1.66333833])]"
9499,movel_fit,"[array([ 415.83910173,  490.62137136, 1054.81942785])]","[array([ 0.57216614, -0.72544018,  0.09250657, -0.21083247, -1.68713264,
       -1.66453709])]"
9999,movel_fit,"[array([ 431.14664704,  483.42528849, 1050.10152927])]","[array([ 0.54112568, -0.72605158,  0.08491764, -0.21938837, -1.68405684,
       -1.66550012])]"
10499,movel_fit,"[array([ 446.29755683,  475.92617465, 1045.35076068])]","[array([ 0.5096597 , -0.72649295,  0.0773346 , -0.2288002 , -1.68117238,
       -1.66628252])]"
10999,movel_fit,"[array([ 461.29619103,  468.14375621, 1040.57328088])]","[array([ 0.4777952 , -0.72678881,  0.0697173 , -0.23907257, -1.67843102,
       -1.66693004])]"
11499,movel_fit,"[array([ 476.14779583,  460.09715286, 1035.77489041])]","[array([ 0.44557846, -0.72694978,  0.06204009, -0.25019101, -1.67579844,
       -1.66747638])]"
11999,movel_fit,"[array([ 490.85838182,  451.80482693, 1030.96104491])]","[array([ 0.41307243, -0.72697254,  0.05429183, -0.26212418, -1.67325416,
       -1.66794322])]"
12499,movel_fit,"[array([ 505.43460847,  443.28455782, 1026.13687436])]","[array([ 0.38035308, -0.7268421 ,  0.04647368, -0.27482708, -1.67078905,
       -1.66834225])]"
12999,movel_fit,"[array([ 519.88367635,  434.55343714, 1021.30720682])]","[array([ 0.34750544, -0.72653515,  0.03859568, -0.28824481, -1.66840151,
       -1.66867814])]"
13499,movel_fit,"[array([ 534.21322857,  425.62788077, 1016.47659524])]","[array([ 0.31461944, -0.72602376,  0.0306731 , -0.30231663, -1.66609367,
       -1.66895154])]"
13999,movel_fit,"[array([ 548.43126245,  416.52365355, 1011.64934599])]","[array([ 0.28178617, -0.72527844,  0.02272332, -0.31697972, -1.66386816,
       -1.66916145])]"
14499,movel_fit,"[array([ 562.54605257,  407.25590324, 1006.82954797])]","[array([ 0.24909494, -0.7242702 ,  0.01476387, -0.33217213, -1.66172627,
       -1.66930666])]"
14999,movel_fit,"[array([ 576.56608588,  397.8392004 , 1002.02110127])]","[array([ 0.21663148, -0.72297127,  0.00681164, -0.34783459, -1.65966734,
       -1.66938605])]"
15499,movel_fit,"[array([590.50000928, 388.28758182, 997.22774455])]","[array([ 1.84477217e-01, -7.21354801e-01, -1.11667762e-03, -3.63911210e-01,
       -1.65768937e+00, -1.66939818e+00])]"
15999,movel_fit,"[array([604.35658965, 378.61459553, 992.45308065])]","[array([ 0.15270946, -0.71939377, -0.00900338, -0.38034896, -1.65579018,
       -1.66934036])]"
16499,movel_fit,"[array([618.14468566, 368.83334647, 987.70060024])]","[array([ 0.12140207, -0.71705972, -0.01682829, -0.3970967 , -1.65396883,
       -1.66920765])]"
16999,movel_fit,"[array([631.87323058, 358.95654207, 982.97370334])]","[array([ 0.09062606, -0.71432168, -0.02456747, -0.41410409, -1.65222663,
       -1.66899218])]"
17499,movel_fit,"[array([645.55122417, 348.99653799, 978.27571925])]","[array([ 0.06044969, -0.71114572, -0.0321926 , -0.43132111, -1.65056772,
       -1.66868285])]"
17999,movel_fit,"[array([659.18773189, 338.96538454, 973.60992517])]","[array([ 0.03093772, -0.70749539, -0.03967125, -0.44869854, -1.64899875,
       -1.66826569])]"
18499,movel_fit,"[array([672.7918889 , 328.87487432, 968.97956426])]","[array([ 0.00214984, -0.70333288, -0.04696815, -0.46618964, -1.64752816,
       -1.66772474])]"
18999,movel_fit,"[array([686.37290655, 318.73659224, 964.38786376])]","[array([-0.02586147, -0.69862082, -0.05404715, -0.4837528 , -1.646165  ,
       -1.66704314])]"
19499,movel_fit,"[array([699.94007872, 308.56196851, 959.83805391])]","[array([-0.05305326, -0.69332415, -0.06087364, -0.50135475, -1.64491781,
       -1.66620443])]"
19999,movel_fit,"[array([713.50278595, 298.36233532, 955.33338817])]","[array([-0.0793939 , -0.68741185, -0.06741679, -0.51897359, -1.64379382,
       -1.66519351])]"
20499,movel_fit,"[array([727.07049574, 288.14898738, 950.87716512])]","[array([-0.10486401, -0.68085785, -0.07365122, -0.53660094, -1.64279872,
       -1.66399721])]"
20999,movel_fit,"[array([740.65275765, 277.9332463 , 946.47275215])]","[array([-0.12945592, -0.673641  , -0.07955751, -0.55424262, -1.64193721,
       -1.66260422])]"
21499,movel_fit,"[array([754.25919325, 267.72652825, 942.12361091])]","[array([-0.15317171, -0.66574391, -0.0851214 , -0.57191735, -1.64121418,
       -1.66100436])]"
21999,movel_fit,"[array([767.89948088, 257.54041399, 937.83332391])]","[array([-0.17602002, -0.65715079, -0.09033162, -0.58965343, -1.64063656,
       -1.65918721])]"
22499,movel_fit,"[array([781.58333647, 247.38672034, 933.60562186])]","[array([-0.19801191, -0.64784453, -0.09517645, -0.60748385, -1.64021535,
       -1.65714038])]"
22999,movel_fit,"[array([795.32049184, 237.27757164, 929.44441081])]","[array([-0.21915657, -0.63780359, -0.09963957, -0.62544017, -1.63996767,
       -1.65484751])]"
23499,movel_fit,"[array([809.12067191, 227.22547031, 925.35379831])]","[array([-0.23945738, -0.62699921, -0.10369576, -0.64354632, -1.63991843,
       -1.65228651])]"
23999,movel_fit,"[array([822.99357239, 217.2433654 , 921.33811779])]","[array([-0.25890931, -0.61539343, -0.10730726, -0.66181334, -1.64010118,
       -1.6494283 ])]"
24499,movel_fit,"[array([836.94883857, 207.3447186 , 917.40195065])]","[array([-0.27749784, -0.60293861, -0.11042145, -0.68023591, -1.64055811,
       -1.64623635])]"
24999,movel_fit,"[array([850.99604525, 197.54356764, 913.55014542])]","[array([-0.29519985, -0.5895783 , -0.1129704 , -0.69879155, -1.64133892,
       -1.64266706])]"
25499,movel_fit,"[array([865.14467624, 187.85458716, 909.7878342 ])]","[array([-0.31198613, -0.57524975, -0.11487254, -0.71744284, -1.64249901,
       -1.63867123])]"
25999,movel_fit,"[array([879.40410079, 178.29314769, 906.12044641])]","[array([-0.32782518, -0.55988739, -0.11603622, -0.73614208, -1.64409699,
       -1.63419607])]"
26499,movel_fit,"[array([893.78354283, 168.87537317, 902.55372025])]","[array([-0.34268724, -0.54342678, -0.11636448, -0.75483784, -1.64619219,
       -1.62918763])]"
26999,movel_fit,"[array([908.29203788, 159.61819732, 899.09371236])]","[array([-0.35654792, -0.52580822, -0.11576013, -0.77348176, -1.64884246,
       -1.62359307])]"
27499,movel_fit,"[array([922.93837177, 150.53941833, 895.74680596])]","[array([-0.36939042, -0.50697943, -0.1141301 , -0.79203438, -1.65210273,
       -1.61736243])]"
27999,movel_fit,"[array([937.73099568, 141.65775024, 892.51971735])]","[array([-0.38120621, -0.48689678, -0.11138809, -0.8104686 , -1.65602426,
       -1.6104495 ])]"
28499,movel_fit,"[array([952.67791268, 132.99286787, 889.41950004])]","[array([-0.39199376, -0.46552518, -0.10745499, -0.82876996, -1.66065481,
       -1.60281174])]"
28999,movel_fit,"[array([967.78653286, 124.56544028, 886.45354494])]","[array([-0.40175605, -0.44283678, -0.10225689, -0.84693362, -1.66603904,
       -1.59440942])]"
29499,movel_fit,"[array([983.06349704, 116.39714586, 883.62957405])]","[array([-0.41049723, -0.41880921, -0.0957213 , -0.86495863, -1.67221911,
       -1.58520409])]"
29999,movel_fit,"[array([998.5144719 , 108.51066047, 880.95562407])]","[array([-0.41821949, -0.39342402, -0.08777247, -0.88284089, -1.67923457,
       -1.57515705])]"
30499,movel_fit,"[array([1014.14392355,  100.92960874,  878.44001594])]","[array([-0.42492095, -0.36666621, -0.07832726, -0.9005666 , -1.68712152,
       -1.56422825])]"
30999,movel_fit,"[array([1029.95487948,   93.6784684 ,  876.09130551])]","[array([-0.43059524, -0.33852514, -0.06729293, -0.91810831, -1.69591055,
       -1.55237617])]"
31499,movel_fit,"[array([1045.94869219,   86.78241813,  873.91821118])]","[array([-0.43523304, -0.30899711, -0.05456818, -0.93542509, -1.70562379,
       -1.5395589 ])]"
31999,movel_fit,"[array([1062.12481905,   80.26712161,  871.92951523])]","[array([-0.43882535, -0.27808897, -0.04004767, -0.95246782, -1.71627143,
       -1.52573651])]"
32499,movel_fit,"[array([1078.48063368,   74.15844397,  870.1339372 ])]","[array([-0.4413678 , -0.24582203, -0.02362977, -0.96918875, -1.72784843,
       -1.51087427])]"
32999,movel_fit,"[array([1095.01128231,   68.48210157,  868.53998031])]","[array([-0.44286478, -0.2122352 , -0.00522599, -0.98555359, -1.74033213,
       -1.49494624])]"
33499,movel_fit,"[array([1111.70959576,   63.26325174,  867.15575492])]","[array([-0.44333273, -0.17738652,  0.01522985, -1.00155347, -1.75368099,
       -1.47793839])]"
33999,movel_fit,"[array([1128.56606351,   58.52603531,  865.98878594])]","[array([-0.44280156, -0.14135269,  0.03777435, -1.01721424, -1.76783485,
       -1.45985081])]"
34499,movel_fit,"[array([1145.56887142,   54.29309032,  865.0458144 ])]","[array([-0.44131441, -0.10422674,  0.0624106 , -1.03260119, -1.78271615,
       -1.44069869])]"
34999,movel_fit,"[array([1162.70400048,   50.5850598 ,  864.33260504])]","[array([-0.43892588, -0.06611446,  0.08910761, -1.04781916, -1.79823179,
       -1.42051207])]"
35499,movel_fit,"[array([1179.95538071,   47.42011913,  863.85377266])]","[array([-0.43569953, -0.02713019,  0.11780248, -1.0630089 , -1.81427527,
       -1.39933473])]"
35999,movel_fit,"[array([1197.30509338,   44.81354859,  863.61263932])]","[array([-0.43170522,  0.01260735,  0.14840378, -1.07834185, -1.83072885,
       -1.37722255])]"
36499,movel_fit,"[array([1214.73361607,   42.77737403,  863.61113153])]","[array([-0.42701677,  0.05297891,  0.18079489, -1.09401548, -1.847466  ,
       -1.354242  ])]"
36999,movel_fit,"[array([1232.22010809,   41.32009377,  863.84972286])]","[array([-0.42171005,  0.09386807,  0.21483607, -1.11025077, -1.86435399,
       -1.33046884])]"
37499,movel_fit,"[array([1249.74273842,   40.44650337,  864.32742264])]","[array([-0.41586118,  0.13516418,  0.25036535, -1.12729148, -1.88125702,
       -1.3059874 ])]"
37999,movel_fit,"[array([1267.27906073,   40.15762343,  865.04180671])]","[array([-0.40954433,  0.17676458,  0.28719923, -1.14540335, -1.89803893,
       -1.28089001])]"
38499,movel_fit,"[array([1284.80644082,   40.45072945,  865.98908329])]","[array([-0.40282892,  0.21857581,  0.32513485, -1.16486954, -1.91456496,
       -1.25527627])]"
38999,movel_fit,"[array([1302.30253558,   41.31947981,  867.16418574])]","[array([-0.39577611,  0.26051328,  0.36395532, -1.18597941, -1.93070128,
       -1.22925146])]"
39499,movel_fit,"[array([1319.74581168,   42.75413658,  868.56088607])]","[array([-0.38843549,  0.30249926,  0.40343893, -1.20900887, -1.94631193,
       -1.20292329])]"
39999,movel_fit,"[array([1337.11607499,   44.74187491,  870.17192682])]","[array([-0.38084263,  0.34445961,  0.44337193, -1.23419411, -1.96125385,
       -1.17639655])]"
40499,movel_fit,"[array([1354.39496301,   47.26717734,  871.98917371])]","[array([-0.37301881,  0.38632069,  0.48356298, -1.26170401, -1.97537191,
       -1.14976541])]"
40999,movel_fit,"[array([1371.56633855,   50.31230723,  874.00379431])]","[array([-0.36497316,  0.42800822,  0.52385561, -1.2916203 , -1.98849698,
       -1.12310435])]"
41499,movel_fit,"[array([1388.61652036,   53.85784716,  876.20646672])]","[array([-0.35670672,  0.46944949,  0.56413313, -1.32393618, -2.00045005,
       -1.09646022])]"
41999,movel_fit,"[array([1405.53430352,   57.88327319,  878.58761398])]","[array([-0.34821656,  0.51057867,  0.60431032, -1.35858131, -2.01105343,
       -1.06984983])]"
42499,movel_fit,"[array([1422.3107613 ,   62.36751563,  881.13764646])]","[array([-0.3394974 ,  0.55134194,  0.64430936, -1.39546979, -2.02014696,
       -1.04326692])]"
42999,movel_fit,"[array([1438.93887596,   67.28943969,  883.8471782 ])]","[array([-0.33053917,  0.59169783,  0.68402688, -1.43455078, -2.02760247,
       -1.01669863])]"
43499,movel_fit,"[array([1455.41310353,   72.62817619,  886.70717388])]","[array([-0.32132205,  0.63160893,  0.7233083 , -1.4758298 , -2.03332851,
       -0.99014518])]"
43999,movel_fit,"[array([1471.72901046,   78.36325807,  889.70898991])]","[array([-0.31181322,  0.67102736,  0.76194931, -1.51933618, -2.03726155,
       -0.96362985])]"
44499,movel_fit,"[array([1487.88310169,   84.47457934,  892.84430513])]","[array([-0.30197042,  0.70988301,  0.79973413, -1.56504363, -2.03934782,
       -0.93718817])]"
44999,movel_fit,"[array([1503.87287489,   90.94228106,  896.10499181])]","[array([-0.29175243,  0.74808682,  0.83649943, -1.61278959, -2.03952833,
       -0.91083377])]"
45499,movel_fit,"[array([1519.69700212,   97.7467456 ,  899.48303417])]","[array([-0.28113012,  0.78555366,  0.87218793, -1.66225927, -2.03774016,
       -0.88451767])]"
45999,movel_fit,"[array([1535.35542707,  104.86887809,  902.97061741])]","[array([-0.27008632,  0.82223257,  0.90684426, -1.71307681, -2.03393964,
       -0.85811506])]"
46499,movel_fit,"[array([1550.84917938,  112.29069906,  906.56043046])]","[array([-0.25859978,  0.85811557,  0.9405336 , -1.76496109, -2.02813476,
       -0.83146926])]"
46999,movel_fit,"[array([1566.17993325,  119.99595083,  910.2460309 ])]","[array([-0.24663135,  0.89320868,  0.97325776, -1.8177893 , -2.02038954,
       -0.80445872])]"
47499,movel_fit,"[array([1581.34970019,  127.97009676,  914.02190029])]","[array([-0.23415311,  0.92750338,  1.00504032, -1.87139683, -2.01075489,
       -0.77694798])]"
