average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
77.62251108334918,158.8558917875773,72.1053463308576,7.959938119865295,0.09170201200047892,0.4784285829842724,0.002435525706315313,0.0646587236861059,0.00482993998709165,0.023179552116254817,1.9270416487464627e-05,0.0042511317979880975
