breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([-922.65496065, -104.92227267,  500.39002875])]","[array([-0.39477622, -0.53362739, -3.18902571,  0.64779057,  0.5168951 ,
        0.53297591])]"
1665,moveabsj,"[array([-903.14076344, -212.07121344,  525.88773966])]","[array([-0.28370484, -0.51118715, -3.15830523,  0.62232987,  0.50208532,
        0.53244139])]"
3332,moveabsj,"[array([-900.98885587, -222.44213887,  533.26195974])]","[array([-0.27243061, -0.50529347, -3.15229136,  0.61922539,  0.50257804,
        0.53298843])]"
4999,moveabsj,"[array([-899.28451744, -232.78865655,  545.28887127])]","[array([-0.26072057, -0.49642198, -3.14299488,  0.61550094,  0.50540974,
        0.53436011])]"
6665,moveabsj,"[array([-897.61348542, -243.18203682,  562.07426833])]","[array([-0.24861529, -0.48403963, -3.13112158,  0.61150412,  0.51050104,
        0.53632166])]"
8332,moveabsj,"[array([-895.8723719 , -253.44309611,  583.35072636])]","[array([-0.23640955, -0.46882023, -3.11633192,  0.60738667,  0.51743672,
        0.53875823])]"
9999,moveabsj,"[array([-893.69531139, -263.50069923,  608.29458541])]","[array([-0.22431278, -0.4514045 , -3.09939878,  0.60311249,  0.52610093,
        0.54186045])]"
11665,moveabsj,"[array([-890.84830706, -273.21385563,  635.70091054])]","[array([-0.21261019, -0.43279809, -3.08095031,  0.59898251,  0.5357489 ,
        0.5453675 ])]"
13332,moveabsj,"[array([-887.11216836, -282.5510606 ,  663.90018985])]","[array([-0.20145919, -0.41403181, -3.0621814 ,  0.59527626,  0.54548295,
        0.54900838])]"
14999,moveabsj,"[array([-882.57552737, -291.55414439,  690.55340903])]","[array([-0.19086733, -0.39674683, -3.04451314,  0.59196602,  0.55450964,
        0.55283772])]"
16665,moveabsj,"[array([-877.49399044, -300.40716267,  713.33777105])]","[array([-0.18065077, -0.38231215, -3.02947611,  0.58932616,  0.56165705,
        0.55654659])]"
18332,moveabsj,"[array([-872.27135478, -309.40371722,  729.87878192])]","[array([-0.17048006, -0.37209382, -3.0187196 ,  0.58752053,  0.56575747,
        0.55998968])]"
19999,moveabsj,"[array([-867.37318124, -318.88363188,  737.90815456])]","[array([-0.15996437, -0.36735244, -3.01376657,  0.58725223,  0.56514663,
        0.56247839])]"
21665,moveabsj,"[array([-863.36806036, -329.10829432,  733.95353655])]","[array([-0.14881036, -0.37071202, -3.0170753 ,  0.58766323,  0.55960431,
        0.56528893])]"
23332,moveabsj,"[array([-860.1600981 , -340.36718157,  715.80573289])]","[array([-0.13677626, -0.38334383, -3.03022559,  0.59088763,  0.54647561,
        0.56638707])]"
24999,moveabsj,"[array([-856.95652727, -352.36194952,  680.50005146])]","[array([-0.12454282, -0.40761848, -3.05564404,  0.59671769,  0.52461756,
        0.56658463])]"
26665,moveabsj,"[array([-851.63765413, -364.45282745,  626.43916437])]","[array([-0.11327854, -0.44578005, -3.09525571,  0.60300003,  0.49479162,
        0.56888338])]"
28332,moveabsj,"[array([-841.82317883, -376.41956773,  559.54827189])]","[array([-0.10314272, -0.49594307, -3.14348891,  0.61304697,  0.45638707,
        0.5696222 ])]"
29999,moveabsj,"[array([-826.26303312, -387.58544878,  491.35235438])]","[array([-0.0947765 , -0.55080051, -3.1927048 ,  0.62242324,  0.41497782,
        0.57118337])]"
31665,moveabsj,"[array([-807.69006895, -398.12186956,  435.0028841 ])]","[array([-0.08692825, -0.59929991, -3.23349438,  0.62833559,  0.37861451,
        0.57317451])]"
33332,moveabsj,"[array([-790.9816513 , -408.18287973,  398.99538174])]","[array([-0.07826927, -0.63096326, -3.26000695,  0.63188853,  0.35291409,
        0.57243068])]"
34999,moveabsj,"[array([-781.00138826, -417.68669796,  384.82566693])]","[array([-0.06808131, -0.64380515, -3.26834069,  0.62759927,  0.34530719,
        0.5740922 ])]"
36665,moveabsj,"[array([-780.22082876, -426.30507127,  399.42516327])]","[array([-0.05664799, -0.62646521, -3.25626385,  0.6244635 ,  0.35387686,
        0.56751323])]"
38332,moveabsj,"[array([-787.2681554 , -434.37464131,  442.09300077])]","[array([-0.04398823, -0.58275414, -3.22343494,  0.60996177,  0.38511481,
        0.56447719])]"
39999,moveabsj,"[array([-796.75656203, -443.15137324,  514.13684279])]","[array([-0.02946519, -0.51499449, -3.16781246,  0.59118295,  0.43046554,
        0.55628621])]"
41665,moveabsj,"[array([-799.95621009, -453.62473883,  599.68785125])]","[array([-0.01306449, -0.44282993, -3.09983496,  0.56796669,  0.47857464,
        0.54836548])]"
43332,moveabsj,"[array([-794.64379674, -464.27746402,  671.86750445])]","[array([ 2.52144640e-03, -3.87986929e-01, -3.04122178e+00,  5.47678340e-01,
        5.14216947e-01,  5.44613508e-01])]"
44999,moveabsj,"[array([-786.69982552, -474.11920829,  710.23127786])]","[array([ 0.01595564, -0.36141712, -3.00945143,  0.53925204,  0.5288288 ,
        0.54310917])]"
46665,moveabsj,"[array([-781.56150295, -482.68851681,  700.50669704])]","[array([ 0.02632237, -0.36948137, -3.01947478,  0.54333985,  0.52137289,
        0.54740086])]"
48332,moveabsj,"[array([-777.06434002, -489.93607735,  643.39121827])]","[array([ 0.03387113, -0.41132076, -3.07341193,  0.56262708,  0.48994231,
        0.55637694])]"
49999,moveabsj,"[array([-745.48946287, -507.66155336,  459.15597546])]","[array([ 0.05532983, -0.57642904, -3.23149823,  0.63984433,  0.37406233,
        0.57580742])]"
