breakpoints,primitives,points,q_bp
0,movej_fit,"[array([485.10565813, 439.29624115, 986.55686433])]","[array([-0.11547863, -0.02913161,  0.07796981,  0.07709078, -1.68976328,
       -1.56211953])]"
1666,movel_fit,"[array([406.31185236, 513.8813807 , 966.67596243])]","[array([ 0.03221617, -0.04928621,  0.05005125, -0.00703902, -1.7228452 ,
       -1.58304338])]"
3333,movel_fit,"[array([396.47525749, 520.71903732, 967.39838555])]","[array([ 0.04793743, -0.05303294,  0.0434487 , -0.01508805, -1.72848771,
       -1.58646237])]"
5000,movel_fit,"[array([384.30316479, 527.13772655, 970.5973601 ])]","[array([ 0.06359744, -0.05920008,  0.03404577, -0.02259469, -1.73790306,
       -1.58937429])]"
6666,movel_fit,"[array([369.86201385, 532.9977833 , 976.27359479])]","[array([ 0.07907795, -0.06780302,  0.02167653, -0.02961646, -1.75058413,
       -1.5918591 ])]"
8333,movel_fit,"[array([353.42755311, 538.41409512, 983.74511856])]","[array([ 0.09480855, -0.07863571,  0.00740116, -0.03640438, -1.76701549,
       -1.59466233])]"
10000,movel_fit,"[array([335.42555737, 543.10221691, 992.76513583])]","[array([ 0.11017553, -0.09126627, -0.00894629, -0.04303308, -1.785874  ,
       -1.59745595])]"
11666,movel_fit,"[array([ 316.50180091,  547.09036883, 1002.49747833])]","[array([ 0.12516234, -0.10498801, -0.02647852, -0.04975415, -1.80617718,
       -1.60038441])]"
13333,movel_fit,"[array([ 297.4329028 ,  550.43387448, 1011.99809465])]","[array([ 0.13967372, -0.11880898, -0.04424623, -0.05673991, -1.82648194,
       -1.60317693])]"
15000,movel_fit,"[array([ 279.09603127,  553.33584985, 1020.16850758])]","[array([ 0.15385554, -0.13156988, -0.06087183, -0.06406644, -1.84520556,
       -1.60548194])]"
16666,movel_fit,"[array([ 262.37562171,  556.04645318, 1026.06600024])]","[array([ 0.16788799, -0.1419902 , -0.07515335, -0.07158578, -1.86045635,
       -1.60670788])]"
18333,movel_fit,"[array([ 248.05923396,  558.94930521, 1028.63856454])]","[array([ 0.18226562, -0.14901326, -0.08521025, -0.07914582, -1.87075278,
       -1.60648993])]"
20000,movel_fit,"[array([ 235.87977309,  562.37898197, 1027.17395254])]","[array([ 0.19782301, -0.15352686, -0.08820848, -0.08672734, -1.87327965,
       -1.60470715])]"
21666,movel_fit,"[array([ 228.87369547,  567.22031807, 1018.70386117])]","[array([ 0.21494937, -0.15039945, -0.08131922, -0.09432646, -1.87075876,
       -1.60118772])]"
23333,movel_fit,"[array([ 226.9826091 ,  573.60754453, 1003.32893019])]","[array([ 0.233278  , -0.13779408, -0.06689415, -0.10164673, -1.85690193,
       -1.59387329])]"
25000,movel_fit,"[array([228.51757079, 581.70989027, 978.96053269])]","[array([ 0.25348633, -0.11741569, -0.04049546, -0.11015476, -1.82871538,
       -1.58216061])]"
26666,movel_fit,"[array([232.82507041, 591.50610902, 943.20103654])]","[array([ 2.75160254e-01, -8.89747670e-02,  4.13125823e-05, -1.22947046e-01,
       -1.78604093e+00, -1.56694025e+00])]"
28333,movel_fit,"[array([240.5114267 , 601.81621399, 897.26571171])]","[array([ 0.29440763, -0.05310284,  0.05022506, -0.14269388, -1.73089759,
       -1.55213591])]"
30000,movel_fit,"[array([252.77906146, 611.47901053, 848.78256553])]","[array([ 0.307565  , -0.01414314,  0.09910256, -0.1665199 , -1.67061385,
       -1.54634567])]"
31666,movel_fit,"[array([267.20554707, 619.74252344, 807.16212939])]","[array([ 0.31529603,  0.02210544,  0.13600188, -0.1864366 , -1.61794412,
       -1.55078383])]"
33333,movel_fit,"[array([274.03655664, 627.36693812, 774.99341469])]","[array([ 0.32672699,  0.05111105,  0.16045723, -0.20171413, -1.58824587,
       -1.55816507])]"
35000,movel_fit,"[array([253.44843564, 633.20951065, 757.19077619])]","[array([ 0.35473215,  0.05334693,  0.1779705 , -0.2206169 , -1.57965904,
       -1.55551556])]"
36666,movel_fit,"[array([197.32204841, 632.88075908, 750.93774295])]","[array([ 0.4044819 ,  0.03046851,  0.18923632, -0.2498415 , -1.60563296,
       -1.52989226])]"
38333,movel_fit,"[array([113.01362934, 618.99445568, 758.46067942])]","[array([ 0.47163995, -0.01383309,  0.18878777, -0.27612813, -1.67235367,
       -1.4800472 ])]"
40000,movel_fit,"[array([ 30.85048519, 594.64414269, 784.3368711 ])]","[array([ 0.53722942, -0.07345447,  0.16891879, -0.27178656, -1.7708726 ,
       -1.43406084])]"
41666,movel_fit,"[array([-15.84151385, 580.20386285, 823.91908645])]","[array([ 0.57909826, -0.12419873,  0.11843235, -0.24408851, -1.87128063,
       -1.42987317])]"
43333,movel_fit,"[array([-42.34875807, 573.38340309, 860.89780824])]","[array([ 0.60583992, -0.15918763,  0.05876709, -0.22682451, -1.9382336 ,
       -1.44466209])]"
45000,movel_fit,"[array([-74.88541847, 560.31380478, 871.25294602])]","[array([ 0.63894257, -0.18716863,  0.04612227, -0.22145667, -1.97569077,
       -1.43907514])]"
46666,movel_fit,"[array([-126.03866612,  533.09620868,  849.63678608])]","[array([ 0.69884612, -0.20838494,  0.09406439, -0.22309688, -1.97071059,
       -1.39456194])]"
48333,movel_fit,"[array([-209.28996643,  457.79876626,  798.75504846])]","[array([ 0.79493118, -0.23275375,  0.20522523, -0.23895271, -1.909034  ,
       -1.26643898])]"
50000,movel_fit,"[array([-351.18634396,  212.0782501 ,  716.13728707])]","[array([ 1.07491651, -0.30060102,  0.55058153, -0.37858415, -1.69713568,
       -1.00506826])]"
