breakpoints,primitives,p_bp,q_bp
20999,movel_fit,"[array([ 952.70374209, -129.2374434 ,  181.19566224])]","[array([-0.46462858, -0.41909808, -0.59414788, -0.63934083, -1.50483516,
        1.89447874])]"
21999,movel_fit,"[array([960.17228269, -96.09497372, 190.06633342])]","[array([-0.42670995, -0.4118302 , -0.58010305, -0.63719379, -1.50823318,
        1.86010243])]"
22999,movel_fit,"[array([967.327069  , -62.8663775 , 198.87189499])]","[array([-0.38747644, -0.40245712, -0.56393839, -0.63270092, -1.51178117,
        1.82660651])]"
23999,movel_fit,"[array([974.08853622, -29.51342863, 207.51736593])]","[array([-0.34688287, -0.39076127, -0.5455178 , -0.62565979, -1.5158296 ,
        1.79388223])]"
24999,movel_fit,"[array([980.37171772,   3.99894916, 215.90277952])]","[array([-0.30488896, -0.37668568, -0.52482611, -0.61589957, -1.52062062,
        1.76188561])]"
25999,movel_fit,"[array([986.08516669,  37.70131913, 223.92171684])]","[array([-0.26144611, -0.3603562 , -0.50198691, -0.60325906, -1.52625181,
        1.73063287])]"
26999,movel_fit,"[array([991.13010023,  71.6183576 , 231.45992844])]","[array([-0.21647746, -0.34197469, -0.47718908, -0.58754692, -1.5327526 ,
        1.70015146])]"
27999,movel_fit,"[array([995.39983482, 105.76705475, 238.39411652])]","[array([-0.16987027, -0.32165102, -0.45057285, -0.56852291, -1.54023134,
        1.67041868])]"
28999,movel_fit,"[array([998.7796668 , 140.15389801, 244.59108646])]","[array([-0.1214922 , -0.29929847, -0.42216625, -0.54592577, -1.54898432,
        1.64133248])]"
29999,movel_fit,"[array([1001.14751699,  174.77060498,  249.9076791 ])]","[array([-0.07122716, -0.27467869, -0.39193352, -0.51953943, -1.55947303,
        1.61273896])]"
30999,movel_fit,"[array([1002.37585257,  209.58855567,  254.19209451])]","[array([-0.01901682, -0.24756946, -0.35991573, -0.48926498, -1.5721717 ,
        1.58450172])]"
31999,movel_fit,"[array([1002.33550032,  244.55293366,  257.28729392])]","[array([ 0.03510356, -0.21792216, -0.32636345, -0.45517232, -1.58740022,
        1.55656184])]"
32999,movel_fit,"[array([1000.90181728,  279.57832345,  259.03699576])]","[array([ 0.09097352, -0.18586957, -0.29175124, -0.41753572, -1.60528651,
        1.52893465])]"
33999,movel_fit,"[array([997.96318349, 314.54763906, 259.29430016])]","[array([ 0.14827252, -0.15157848, -0.25665964, -0.37687834, -1.625884  ,
        1.50163801])]"
34999,movel_fit,"[array([993.43097731, 349.31550352, 257.93224658])]","[array([ 0.20648581, -0.11509912, -0.22163053, -0.33402586, -1.64930337,
        1.47460949])]"
35999,movel_fit,"[array([987.2493555 , 383.7158159 , 254.85484054])]","[array([ 0.2648952 , -0.07635089, -0.18710251, -0.29012419, -1.67571187,
        1.44767578])]"
36999,movel_fit,"[array([979.4027044 , 417.5720337 , 250.00657031])]","[array([ 0.32261903, -0.03520379, -0.15340628, -0.24657533, -1.70523876,
        1.42057111])]"
37999,movel_fit,"[array([969.91890006, 450.70854162, 243.37840944])]","[array([ 0.37869478,  0.00850465, -0.12071772, -0.20490949, -1.737962  ,
        1.3929414 ])]"
38999,movel_fit,"[array([958.86749086, 482.96245254, 235.00880697])]","[array([ 0.4321686 ,  0.05502986, -0.088982  , -0.1666584 , -1.7739971 ,
        1.36431061])]"
39999,movel_fit,"[array([946.35311051, 514.19602111, 224.97903628])]","[array([ 0.48217805,  0.10460686, -0.05801256, -0.13324238, -1.81340966,
        1.33410319])]"
40999,movel_fit,"[array([932.50522212, 544.30867647, 213.40332062])]","[array([ 0.52806163,  0.15701166, -0.02786199, -0.10580128, -1.85576811,
        1.30182913])]"
41999,movel_fit,"[array([917.46563544, 573.24443699, 200.41540895])]","[array([ 5.69494331e-01,  2.11228727e-01,  9.01931433e-04, -8.49752124e-02,
       -1.89979423e+00,  1.26732212e+00])]"
42999,movel_fit,"[array([901.37592978, 600.98901577, 186.1548268 ])]","[array([ 0.60649845,  0.26599208,  0.02758617, -0.07090318, -1.94396136,
        1.23064716])]"
43999,movel_fit,"[array([884.36838236, 627.5566249 , 170.75713404])]","[array([ 0.63920467,  0.32085611,  0.05209857, -0.06365698, -1.98768754,
        1.19158271])]"
44999,movel_fit,"[array([866.56390017, 652.97715229, 154.3508568 ])]","[array([ 0.66768134,  0.37591704,  0.07466374, -0.0635275 , -2.0310333 ,
        1.14954568])]"
45999,movel_fit,"[array([848.0745005 , 677.29427745, 137.05758511])]","[array([ 0.69217949,  0.43038116,  0.09485047, -0.07050369, -2.0730673 ,
        1.10440412])]"
46999,movel_fit,"[array([829.00000595, 700.56496231, 118.98692531])]","[array([ 0.71321063,  0.48327237,  0.11211653, -0.08406172, -2.11263351,
        1.05643848])]"
47999,movel_fit,"[array([809.41976389, 722.84826326, 100.22951182])]","[array([ 0.73126989,  0.53414586,  0.12626019, -0.10366374, -2.14915892,
        1.00585226])]"
48999,movel_fit,"[array([789.40390941, 744.20940074,  80.86769487])]","[array([ 0.74745402,  0.58048356,  0.13617404, -0.12719001, -2.17957606,
        0.95513443])]"
49999,movel_fit,"[array([769.01907634, 764.69851402,  60.98122989])]","[array([ 0.76159335,  0.62250298,  0.14237846, -0.15507209, -2.20390613,
        0.90417471])]"
