breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 935.43514471, -666.58032177,  168.59179378])]","[array([-0.68724829,  0.07533091, -0.11481761, -0.21607496, -1.7091272 ,
        2.15826661])]"
499,movel_fit,"[array([ 932.27028357, -496.4515566 ,  172.66180293])]","[array([-0.57592555, -0.04829312, -0.23760339, -0.23912203, -1.70862692,
        2.13918958])]"
999,movel_fit,"[array([ 932.18855547, -486.15531832,  172.5416593 ])]","[array([-0.56884992, -0.05585429, -0.24498508, -0.24111826, -1.70752674,
        2.13844385])]"
1499,movel_fit,"[array([ 931.93755683, -475.88251988,  172.54088714])]","[array([-0.56211191, -0.06426355, -0.2529425 , -0.24359631, -1.70583267,
        2.1383187 ])]"
1999,movel_fit,"[array([ 931.67912491, -465.59646135,  172.53432229])]","[array([-0.55560702, -0.0734167 , -0.2614708 , -0.24656504, -1.70336518,
        2.13875577])]"
2499,movel_fit,"[array([ 931.35119168, -455.30114124,  172.56154381])]","[array([-0.54936199, -0.08338075, -0.27059047, -0.25000577, -1.70018172,
        2.13976661])]"
2999,movel_fit,"[array([ 930.99756314, -445.02603792,  172.59021229])]","[array([-0.54335998, -0.09407475, -0.28024726, -0.25388218, -1.69627332,
        2.14133162])]"
3499,movel_fit,"[array([ 930.5496029 , -434.75035927,  172.60809653])]","[array([-0.5375728 , -0.10553328, -0.29048213, -0.25811717, -1.69170484,
        2.14338952])]"
3999,movel_fit,"[array([ 930.05378835, -424.46406689,  172.64041871])]","[array([-0.53199765, -0.11777737, -0.30127944, -0.26275686, -1.68643988,
        2.14595538])]"
4499,movel_fit,"[array([ 929.5508046 , -414.18603855,  172.67302475])]","[array([-0.52667862, -0.13084676, -0.31267713, -0.26787488, -1.68038378,
        2.14911271])]"
4999,movel_fit,"[array([ 928.94840202, -403.91815622,  172.71365161])]","[array([-0.52159468, -0.14472962, -0.32466105, -0.27336044, -1.67368734,
        2.15277383])]"
5499,movel_fit,"[array([ 928.31587522, -393.64299427,  172.72844908])]","[array([-0.51672335, -0.15942618, -0.33725189, -0.27925719, -1.6662572 ,
        2.15694474])]"
5999,movel_fit,"[array([ 927.56772498, -383.40172122,  172.77859073])]","[array([-0.51209596, -0.17491677, -0.35037958, -0.28549192, -1.65827584,
        2.16158238])]"
6499,movel_fit,"[array([ 926.76470083, -373.13845036,  172.83797894])]","[array([-0.50767858, -0.19125703, -0.36410794, -0.29214014, -1.64963652,
        2.16668508])]"
6999,movel_fit,"[array([ 925.99479918, -362.87968751,  172.83730711])]","[array([-0.50344505, -0.20836516, -0.37842055, -0.29919447, -1.64024064,
        2.17224126])]"
