breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 934.06832789, -659.71992567,  172.29837734])]","[array([-0.68443966,  0.07018481, -0.11733472, -0.21844455, -1.71367464,
        2.15426327])]"
499,movel_fit,"[array([ 931.53353134, -496.45497174,  174.64445413])]","[array([-0.57664096, -0.04816232, -0.23592572, -0.23976214, -1.71153195,
        2.1391712 ])]"
999,movel_fit,"[array([ 931.40895543, -486.17422382,  174.60516201])]","[array([-0.56958483, -0.05573094, -0.24324631, -0.24173651, -1.71054423,
        2.13840956])]"
1499,movel_fit,"[array([ 931.15857649, -475.89601535,  174.61147016])]","[array([-0.56282838, -0.06411503, -0.25117676, -0.24419406, -1.70888606,
        2.13824805])]"
1999,movel_fit,"[array([ 930.90483708, -465.62194247,  174.60472216])]","[array([-0.55631301, -0.07321842, -0.25966182, -0.24713431, -1.70645688,
        2.13865523])]"
2499,movel_fit,"[array([ 930.58046556, -455.33492479,  174.61853539])]","[array([-0.5500511 , -0.08312878, -0.26874686, -0.25053921, -1.70330622,
        2.13962929])]"
2999,movel_fit,"[array([ 930.18816981, -445.05925675,  174.64806489])]","[array([-0.54404431, -0.09381082, -0.27839689, -0.25437638, -1.69946099,
        2.14116063])]"
3499,movel_fit,"[array([ 929.70643907, -434.78775488,  174.66858817])]","[array([-0.53826675, -0.10527023, -0.2886329 , -0.25859219, -1.69493716,
        2.14320878])]"
3999,movel_fit,"[array([ 929.21966023, -424.50791582,  174.684792  ])]","[array([-0.53269322, -0.11748729, -0.2994195 , -0.26323034, -1.68967119,
        2.14577228])]"
4499,movel_fit,"[array([ 928.6633339 , -414.24615537,  174.71271756])]","[array([-0.52739157, -0.13054434, -0.3108135 , -0.26830723, -1.68368546,
        2.14891688])]"
4999,movel_fit,"[array([ 928.05132774, -403.98136623,  174.74271476])]","[array([-0.52230449, -0.1443988 , -0.32278089, -0.27377168, -1.67701925,
        2.15255856])]"
