breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 935.55498326, -670.2123007 ,  168.12616553])]","[array([-0.6890798 ,  0.07767409, -0.11257588, -0.21489279, -1.70835371,
        2.16034786])]"
499,movel_fit,"[array([ 932.3712624 , -496.45142047,  172.35315619])]","[array([-0.57571651, -0.04857988, -0.23805589, -0.23883413, -1.70789969,
        2.13916632])]"
999,movel_fit,"[array([ 932.38372244, -486.14773757,  172.16916973])]","[array([-0.56859774, -0.05608015, -0.24542886, -0.24084934, -1.70668921,
        2.13840912])]"
1499,movel_fit,"[array([ 932.10526135, -475.8821882 ,  172.178504  ])]","[array([-0.56188294, -0.06452184, -0.25340671, -0.24333233, -1.70500297,
        2.13830758])]"
1999,movel_fit,"[array([ 931.81148607, -465.59580777,  172.18512882])]","[array([-0.55540069, -0.07372146, -0.26196612, -0.24630923, -1.70254741,
        2.13876636])]"
2499,movel_fit,"[array([ 931.48677661, -455.29096535,  172.21804479])]","[array([-0.54915707, -0.0837103 , -0.27110056, -0.24976887, -1.69934712,
        2.13978636])]"
2999,movel_fit,"[array([ 931.14982846, -445.01942331,  172.24434361])]","[array([-0.54315987, -0.09441047, -0.28076101, -0.25366252, -1.69540856,
        2.14136783])]"
3499,movel_fit,"[array([ 930.70333697, -434.74045104,  172.26179863])]","[array([-0.53737239, -0.10588035, -0.29100455, -0.25790383, -1.69082953,
        2.1434289 ])]"
3999,movel_fit,"[array([ 930.18815105, -424.45911257,  172.30275071])]","[array([-0.53180823, -0.11814481, -0.30181152, -0.2625398 , -1.68557612,
        2.14600186])]"
4499,movel_fit,"[array([ 929.70025773, -414.1720617 ,  172.33203403])]","[array([-0.52648367, -0.13122964, -0.31322275, -0.26767512, -1.6794887 ,
        2.14916452])]"
4999,movel_fit,"[array([ 929.09405029, -403.90515395,  172.37614235])]","[array([-0.5214058 , -0.14512993, -0.32521728, -0.27316768, -1.67278487,
        2.15283442])]"
5499,movel_fit,"[array([ 928.48188575, -393.63033127,  172.38604763])]","[array([-0.51653208, -0.15982854, -0.33781146, -0.27907817, -1.66532299,
        2.15701351])]"
5999,movel_fit,"[array([ 927.70681318, -383.39145234,  172.44888324])]","[array([-0.51191904, -0.17534778, -0.35095307, -0.28531341, -1.65736279,
        2.16165849])]"
6499,movel_fit,"[array([ 926.92120563, -373.12141205,  172.50818967])]","[array([-0.5074933 , -0.19169218, -0.36468328, -0.29197452, -1.64870139,
        2.1667596 ])]"
6999,movel_fit,"[array([ 926.17987459, -362.8643367 ,  172.50001905])]","[array([-0.50325689, -0.20880118, -0.37900114, -0.299047  , -1.63926055,
        2.17232783])]"
