primitives,points,q_bp
movej_fit,"[array([ 777.99427843, -484.96084953,  494.58465516])]","[array([ 0.0779577 ,  0.76296963, -0.61303267,  1.42520146, -1.83799509,
       -0.34434836])]"
movel_fit,"[array([ 759.86366325, -448.50598897,  523.60747264])]","[array([ 0.12135301,  0.70594469, -0.65133623,  1.38747331, -1.84973844,
       -0.3266692 ])]"
movel_fit,"[array([ 741.91522623, -412.17424402,  552.85945746])]","[array([ 0.16639429,  0.64847772, -0.6802882 ,  1.34719   , -1.86303869,
       -0.3008358 ])]"
movel_fit,"[array([ 721.61917582, -371.26130892,  585.58107644])]","[array([ 0.19554122,  0.65082951, -0.68953394,  1.30848102, -1.93741501,
       -0.30879101])]"
movel_fit,"[array([ 697.47610559, -328.17365139,  612.38695932])]","[array([ 0.22356828,  0.66316391, -0.70453915,  1.26078644, -2.01270136,
       -0.31511656])]"
movel_fit,"[array([ 670.13109312, -283.679741  ,  633.10610467])]","[array([ 0.2488569 ,  0.68211875, -0.71292243,  1.19638369, -2.0831259 ,
       -0.32822593])]"
movel_fit,"[array([ 640.31945019, -238.4533392 ,  648.02324624])]","[array([ 0.27346001,  0.7025464 , -0.71845151,  1.11743257, -2.14362565,
       -0.34747769])]"
movel_fit,"[array([ 608.79060205, -193.0056444 ,  657.80689741])]","[array([ 0.29977446,  0.720956  , -0.72313196,  1.02700383, -2.19105953,
       -0.37067703])]"
movel_fit,"[array([ 576.17041795, -147.61575753,  663.34861751])]","[array([ 0.32890775,  0.73811781, -0.73089842,  0.92953818, -2.22599016,
       -0.39507946])]"
movel_fit,"[array([ 542.95125907, -102.38330064,  665.56317659])]","[array([ 0.36165514,  0.7555277 , -0.7432329 ,  0.828491  , -2.2496185 ,
       -0.41882827])]"
movel_fit,"[array([509.49650804, -57.26906578, 665.31679053])]","[array([ 0.3994174 ,  0.77386313, -0.75981777,  0.72720723, -2.26293237,
       -0.44048557])]"
movel_fit,"[array([476.08334347, -12.1606549 , 663.38422274])]","[array([ 0.44428684,  0.79364546, -0.78007408,  0.6293775 , -2.26720232,
       -0.45831037])]"
movel_fit,"[array([442.96241053,  33.10369473, 660.54207123])]","[array([ 0.4991762 ,  0.8148545 , -0.80268625,  0.53890991, -2.26427234,
       -0.46982313])]"
movel_fit,"[array([410.34787602,  78.71301132, 657.49311871])]","[array([ 0.56762708,  0.83728335, -0.82597648,  0.45957823, -2.25670027,
       -0.47177889])]"
movel_fit,"[array([378.47575392, 124.87173817, 654.97461532])]","[array([ 0.6535248 ,  0.86053129, -0.84849651,  0.39503899, -2.24772505,
       -0.45973704])]"
movel_fit,"[array([347.61574133, 171.77360275, 653.73455861])]","[array([ 0.76112542,  0.88191557, -0.86772271,  0.34955811, -2.24079764,
       -0.42790952])]"
movel_fit,"[array([318.16068948, 219.56398223, 654.67583744])]","[array([ 0.89265644,  0.89421394, -0.87844619,  0.32784109, -2.23994667,
       -0.37057516])]"
movel_fit,"[array([290.57386381, 268.30194523, 658.72788756])]","[array([ 1.04449696,  0.88829053, -0.87510813,  0.33358565, -2.24810982,
       -0.28568644])]"
movel_fit,"[array([265.48997425, 317.86015965, 666.92554845])]","[array([ 1.20631795,  0.85675046, -0.85259544,  0.36886441, -2.26515066,
       -0.17802462])]"
movel_fit,"[array([243.70347572, 367.86089529, 680.33287752])]","[array([ 1.36178135,  0.79851756, -0.80511417,  0.43172223, -2.28746335,
       -0.06312047])]"
movel_fit,"[array([226.06262794, 417.50291833, 699.72135717])]","[array([ 1.49557244,  0.72302169, -0.73062253,  0.51570743, -2.30837683,
        0.03951212])]"
movel_fit,"[array([213.20394048, 465.81325378, 725.37778856])]","[array([ 1.60308415,  0.64333753, -0.63482207,  0.61378042, -2.3205036 ,
        0.12101197])]"
movel_fit,"[array([205.35618057, 511.71649506, 756.82240307])]","[array([ 1.68950808,  0.56594019, -0.52960579,  0.72035824, -2.31713193,
        0.1842134 ])]"
movel_fit,"[array([202.26305133, 554.50886254, 793.09231426])]","[array([ 1.76193981,  0.4900342 , -0.42589282,  0.82864894, -2.2942242 ,
        0.23476739])]"
movel_fit,"[array([203.32327776, 593.93109385, 833.05092409])]","[array([ 1.8208135 ,  0.41693185, -0.32787831,  0.92864979, -2.25405132,
        0.27225739])]"
movel_fit,"[array([207.88461857, 630.09014634, 875.77697901])]","[array([ 1.86995124,  0.34375587, -0.23860121,  1.01523392, -2.19744579,
        0.301436  ])]"
movel_fit,"[array([215.29387247, 663.24301683, 920.47580105])]","[array([ 1.9095693 ,  0.271313  , -0.1577264 ,  1.08504082, -2.12805989,
        0.32364246])]"
movel_fit,"[array([225.14653921, 693.57214884, 966.66522026])]","[array([ 1.93551054,  0.20907716, -0.0821655 ,  1.14007151, -2.05551407,
        0.33650267])]"
movel_fit,"[array([ 233.79706452,  720.74209943, 1007.74013068])]","[array([ 1.95523738,  0.15353287, -0.02781889,  1.18070288, -1.97900113,
        0.33570741])]"
movel_fit,"[array([ 242.43038074,  747.9308961 , 1048.80392479])]","[array([ 1.97076735,  0.09660465,  0.01603255,  1.21210299, -1.89203943,
        0.32556335])]"
