average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
688.2919386463616,867.0702748912471,546.2629837460171,46.90756939601698,0.10970989621999798,0.38158910974069576,0.009466805067860871,0.08169530555271273,0.005798798800116041,0.014807841931319045,0.00023816836776981243,0.004392837928412546
