breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([782.32332067, 841.75286865, 279.69483218])]","[array([ 0.59353762, -0.07100901, -0.19359547, -0.51834834, -1.5131196 ,
        0.82344465])]"
1633,movel_fit,"[array([833.01861891, 738.39239996, 267.4794947 ])]","[array([ 0.54867221, -0.08981358, -0.19945252, -0.40559936, -1.53590573,
        0.85027393])]"
3258,movel_fit,"[array([854.33359114, 685.01183097, 265.87171443])]","[array([ 0.53157017, -0.11896433, -0.21597869, -0.34141368, -1.5294677 ,
        0.87124642])]"
4914,movel_fit,"[array([872.24584229, 629.38343393, 268.8113119 ])]","[array([ 0.51590951, -0.14119098, -0.22453482, -0.27453743, -1.53662114,
        0.88761176])]"
6641,movel_fit,"[array([887.60991437, 570.8258975 , 276.91673319])]","[array([ 0.50022475, -0.16908163, -0.23518942, -0.2057624 , -1.54366408,
        0.90551759])]"
8491,movel_fit,"[array([899.88562339, 508.08781082, 290.53948501])]","[array([ 0.48246114, -0.19734082, -0.24351359, -0.13648761, -1.55764463,
        0.92135865])]"
10532,movel_fit,"[array([909.33527936, 439.49353251, 310.43799735])]","[array([ 0.45997594, -0.23047012, -0.25224111, -0.06760112, -1.57405369,
        0.93663094])]"
12873,movel_fit,"[array([916.23563857, 362.1297543 , 338.4016468 ])]","[array([ 0.43011574, -0.27401087, -0.2635371 ,  0.00233224, -1.58777146,
        0.95444589])]"
15755,movel_fit,"[array([921.05680645, 268.84541515, 378.12296306])]","[array([ 0.3856608 , -0.33627145, -0.27965123,  0.07484146, -1.59122018,
        0.97845814])]"
20154,movel_fit,"[array([923.95097981, 129.56843202, 445.40040243])]","[array([ 0.2922546 , -0.44022007, -0.30219113,  0.1477477 , -1.56503892,
        1.01574696])]"
23480,movel_fit,"[array([928.11285043,  25.63691918, 498.3902653 ])]","[array([ 0.18372698, -0.5170362 , -0.31267161,  0.15037167, -1.5106451 ,
        1.03365169])]"
26380,movel_fit,"[array([935.82274101, -65.34252059, 543.01767696])]","[array([ 0.05402793, -0.57332259, -0.31670307,  0.10224167, -1.43896189,
        1.04033641])]"
28692,movel_fit,"[array([ 946.51237184, -138.26808694,  576.4638997 ])]","[array([-0.08025677, -0.60158884, -0.31363457,  0.01330037, -1.37167545,
        1.02609966])]"
30688,movel_fit,"[array([ 960.325062  , -201.72522903,  602.15982508])]","[array([-0.21107173, -0.60303541, -0.3020502 , -0.09541084, -1.32059407,
        0.99527528])]"
32478,movel_fit,"[array([ 977.20550568, -258.61010539,  622.00798665])]","[array([-0.33298187, -0.58037292, -0.28096807, -0.213212  , -1.29044443,
        0.94953235])]"
34135,movel_fit,"[array([ 997.1121921 , -311.0212251 ,  636.64498783])]","[array([-0.43965991, -0.53289245, -0.24645764, -0.32614833, -1.28624268,
        0.89444024])]"
35713,movel_fit,"[array([1020.74366165, -359.75807034,  646.93403004])]","[array([-0.52872981, -0.46338425, -0.19772013, -0.4278286 , -1.30507111,
        0.8341035 ])]"
37254,movel_fit,"[array([1047.87658758, -405.89658915,  652.94144091])]","[array([-0.601838  , -0.37680678, -0.13722673, -0.51836473, -1.34149071,
        0.77307359])]"
38799,movel_fit,"[array([1078.96775415, -450.0767544 ,  654.72134871])]","[array([-0.66190345, -0.27795014, -0.06889981, -0.60267767, -1.38863811,
        0.71321268])]"
40386,movel_fit,"[array([1114.33578532, -492.81238817,  652.39424471])]","[array([-0.71248003, -0.17106312,  0.0023933 , -0.68843588, -1.44052567,
        0.65501679])]"
42055,movel_fit,"[array([1154.43157249, -534.69178209,  645.09284163])]","[array([-0.75573015, -0.05961574,  0.07076454, -0.78191854, -1.4913814 ,
        0.59873501])]"
43843,movel_fit,"[array([1200.20723793, -575.70977894,  633.39341594])]","[array([-0.7906093 ,  0.05588357,  0.13587182, -0.88387999, -1.53849041,
        0.54427593])]"
45781,movel_fit,"[array([1251.96212832, -616.15699188,  616.39317129])]","[array([-0.81827073,  0.17152584,  0.19025937, -1.00018293, -1.57620872,
        0.49134702])]"
47915,movel_fit,"[array([1310.78554328, -656.22219022,  593.55534384])]","[array([-0.83751466,  0.28488188,  0.22945314, -1.1326245 , -1.59993047,
        0.43886949])]"
49999,movel_fit,"[array([1414.4909561 , -718.01439722,  546.56287903])]","[array([-0.84402024,  0.46180446,  0.28881502, -1.33588483, -1.6153098 ,
        0.36214098])]"
