breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([779.25376308, 846.47892165, 281.43662177])]","[array([ 0.59805102, -0.07189486, -0.19284791, -0.51908495, -1.51088607,
        0.81913938])]"
1633,movel_fit,"[array([832.83586436, 738.35353519, 267.08121417])]","[array([ 0.54913265, -0.09002912, -0.19987137, -0.40481515, -1.53557146,
        0.8501101 ])]"
3258,movel_fit,"[array([854.15448249, 684.9368873 , 265.55436275])]","[array([ 0.53205484, -0.11902871, -0.21621403, -0.34054516, -1.5293976 ,
        0.87096959])]"
4914,movel_fit,"[array([872.1135676 , 629.32331373, 268.43446439])]","[array([ 0.51642176, -0.14136501, -0.22493751, -0.27362281, -1.53632676,
        0.8873687 ])]"
6641,movel_fit,"[array([887.42843436, 570.71413682, 276.55175294])]","[array([ 0.5007487 , -0.16930254, -0.23565802, -0.20480999, -1.54345226,
        0.90523   ])]"
8491,movel_fit,"[array([899.81082456, 507.98204529, 290.18267101])]","[array([ 0.4829601 , -0.19753191, -0.24397752, -0.13552369, -1.5573449 ,
        0.92111611])]"
10532,movel_fit,"[array([909.24135239, 439.38591558, 310.10924043])]","[array([ 0.46051382, -0.2306337 , -0.25269587, -0.066596  , -1.573848  ,
        0.93632138])]"
12873,movel_fit,"[array([916.16124601, 362.01637805, 338.09001033])]","[array([ 0.43067178, -0.27420277, -0.26403575,  0.00337639, -1.58755018,
        0.95412235])]"
15755,movel_fit,"[array([920.98510413, 268.71235106, 377.82760018])]","[array([ 0.38624599, -0.3365306 , -0.28022708,  0.0759549 , -1.59098223,
        0.97810738])]"
20154,movel_fit,"[array([923.92050476, 129.4490911 , 445.14317947])]","[array([ 0.29268731, -0.44045751, -0.30271291,  0.14861666, -1.5648078 ,
        1.01545048])]"
23480,movel_fit,"[array([928.08497428,  25.48287184, 498.08293694])]","[array([ 0.18450792, -0.51718305, -0.3132273 ,  0.15186856, -1.5105202 ,
        1.03296381])]"
26380,movel_fit,"[array([935.71071222, -65.49627285, 542.70710112])]","[array([ 0.05490065, -0.57346977, -0.31719796,  0.1039003 , -1.4389655 ,
        1.03945803])]"
28692,movel_fit,"[array([ 946.3671887 , -138.42385252,  576.18990924])]","[array([-0.0790247 , -0.60173098, -0.31403283,  0.01561299, -1.37168582,
        1.02482198])]"
30688,movel_fit,"[array([ 960.2114836 , -201.87803647,  601.88151363])]","[array([-0.2097651 , -0.60325989, -0.3024412 , -0.09289786, -1.32035266,
        0.99393634])]"
32478,movel_fit,"[array([ 977.0510732 , -258.74296356,  621.74957747])]","[array([-0.33160531, -0.58072839, -0.28133758, -0.21048652, -1.29001083,
        0.94815031])]"
34135,movel_fit,"[array([ 996.90024398, -311.18586963,  636.38138049])]","[array([-0.43853356, -0.53329887, -0.24677684, -0.32366677, -1.28576816,
        0.89334454])]"
35713,movel_fit,"[array([1020.52525759, -359.91603559,  646.68260912])]","[array([-0.52780093, -0.46379866, -0.1979754 , -0.42560795, -1.30456662,
        0.83327436])]"
37254,movel_fit,"[array([1047.60853207, -406.09772676,  652.62886884])]","[array([-0.60117144, -0.37713668, -0.13740243, -0.51642351, -1.34114588,
        0.77255338])]"
38799,movel_fit,"[array([1078.74578822, -450.23682514,  654.39311966])]","[array([-0.66137088, -0.2780769 , -0.06887848, -0.60099965, -1.38850549,
        0.71285764])]"
40386,movel_fit,"[array([1114.23432648, -492.88204294,  652.19430854])]","[array([-0.71198731, -0.17090968,  0.00280155, -0.68699478, -1.4406422 ,
        0.65466113])]"
42055,movel_fit,"[array([1154.30616525, -534.74661736,  644.7646263 ])]","[array([-0.75532707, -0.05939672,  0.0711793 , -0.78056159, -1.49161975,
        0.59854864])]"
43843,movel_fit,"[array([1200.1283848 , -575.6989715 ,  633.13202707])]","[array([-0.79022548,  0.05623406,  0.1365325 , -0.8825969 , -1.53887817,
        0.54407748])]"
45781,movel_fit,"[array([1251.93317213, -616.07604676,  616.11447467])]","[array([-0.8179675 ,  0.17200464,  0.19097303, -0.99921864, -1.57674385,
        0.49120603])]"
47915,movel_fit,"[array([1310.78799199, -656.04372372,  593.30167494])]","[array([-0.83728927,  0.28537099,  0.23003019, -1.13209751, -1.60053237,
        0.43877706])]"
49999,movel_fit,"[array([1418.26797552, -720.27340586,  545.17152382])]","[array([-0.84322937,  0.46952989,  0.29670395, -1.33736364, -1.61656866,
        0.36076571])]"
