breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([785.22687606, 837.1208875 , 279.92339332])]","[array([ 0.5887184 , -0.07016374, -0.19281494, -0.51849732, -1.51677547,
        0.82705862])]"
1633,movel_fit,"[array([832.99102036, 738.2405392 , 269.29840906])]","[array([ 0.54810435, -0.08995634, -0.19808536, -0.40648483, -1.53732426,
        0.85003726])]"
3258,movel_fit,"[array([854.18309604, 684.99441325, 267.69405005])]","[array([ 0.53112489, -0.11932052, -0.21475351, -0.34233786, -1.53065826,
        0.87105608])]"
4914,movel_fit,"[array([872.11183095, 629.52197514, 270.69365423])]","[array([ 0.51552623, -0.14123452, -0.22295014, -0.2755356 , -1.53802503,
        0.88739265])]"
6641,movel_fit,"[array([887.1816178 , 571.06800708, 278.81348239])]","[array([ 0.50000952, -0.16932967, -0.2337345 , -0.20682304, -1.54512864,
        0.90521536])]"
8491,movel_fit,"[array([899.34692547, 508.47522529, 292.41391312])]","[array([ 0.48239196, -0.19751353, -0.24196837, -0.13757105, -1.5591924 ,
        0.92099217])]"
10532,movel_fit,"[array([908.76339273, 440.04904908, 312.33562159])]","[array([ 0.46000273, -0.2306042 , -0.25058381, -0.06878052, -1.57557162,
        0.93628214])]"
12873,movel_fit,"[array([915.58747041, 362.81427902, 340.26587765])]","[array([ 4.30262385e-01, -2.74093329e-01, -2.61808707e-01,  1.11596132e-03,
       -1.58933145e+00,  9.54080321e-01])]"
15755,movel_fit,"[array([920.04688122, 269.63685102, 379.96220791])]","[array([ 0.38600769, -0.33658698, -0.2780522 ,  0.07357236, -1.59299582,
        0.97799228])]"
20154,movel_fit,"[array([923.14358376, 130.41123796, 447.13079019])]","[array([ 0.2928126 , -0.44024176, -0.30042944,  0.14689437, -1.56672785,
        1.01532308])]"
23480,movel_fit,"[array([927.13652539,  26.51001575, 500.22656925])]","[array([ 0.18388793, -0.51728348, -0.31084968,  0.1488633 , -1.51240089,
        1.03368775])]"
26380,movel_fit,"[array([934.89972239, -64.59453335, 544.83985676])]","[array([ 0.05379454, -0.57359659, -0.31492428,  0.10050226, -1.4406168 ,
        1.0407796 ])]"
28692,movel_fit,"[array([ 945.83992435, -137.61889182,  578.25070137])]","[array([-0.08115282, -0.60160281, -0.31178385,  0.01082599, -1.373205  ,
        1.0270893 ])]"
30688,movel_fit,"[array([ 959.85248817, -201.13544063,  604.01299408])]","[array([-0.21235452, -0.60268939, -0.30000454, -0.09835778, -1.32227926,
        0.99647845])]"
32478,movel_fit,"[array([ 976.9582209 , -258.10261569,  623.8693054 ])]","[array([-0.33447725, -0.57965516, -0.27879717, -0.21643961, -1.29228574,
        0.95074089])]"
34135,movel_fit,"[array([ 997.19047938, -310.49664797,  638.57409835])]","[array([-0.44082472, -0.53184565, -0.2441324 , -0.32904183, -1.28801078,
        0.895134  ])]"
35713,movel_fit,"[array([1020.92884642, -359.33591611,  648.80624786])]","[array([-0.52973432, -0.46225207, -0.19545406, -0.43042603, -1.30679422,
        0.83443657])]"
37254,movel_fit,"[array([1048.1889773 , -405.54362928,  654.80229817])]","[array([-0.60261581, -0.37567026, -0.13502514, -0.52066176, -1.34301816,
        0.77302214])]"
38799,movel_fit,"[array([1079.35858424, -449.79820747,  656.56248981])]","[array([-0.66250984, -0.27693957, -0.06686532, -0.6047627 , -1.38987441,
        0.7128643 ])]"
40386,movel_fit,"[array([1114.78624625, -492.62459854,  654.10562772])]","[array([-0.71291535, -0.1703212 ,  0.00405495, -0.69027992, -1.44127444,
        0.65447968])]"
42055,movel_fit,"[array([1154.94895006, -534.55451614,  646.87258836])]","[array([-0.75604427, -0.05898149,  0.07236162, -0.78368266, -1.49189401,
        0.59791827])]"
43843,movel_fit,"[array([1200.65868156, -575.73477859,  634.98191955])]","[array([-0.79094958,  0.05628268,  0.13703245, -0.88560803, -1.53869547,
        0.54347849])]"
45781,movel_fit,"[array([1252.35817418, -616.33706138,  617.83406585])]","[array([-0.81853045,  0.17172561,  0.19120383, -1.00153504, -1.57610193,
        0.49051458])]"
47915,movel_fit,"[array([1310.99366175, -656.61121   ,  594.67212835])]","[array([-0.83779475,  0.28477883,  0.2299937 , -1.13345646, -1.59950207,
        0.43823898])]"
49999,movel_fit,"[array([1410.63535684, -716.21237252,  548.56969626])]","[array([-0.84527106,  0.45406693,  0.28041168, -1.33637194, -1.6141773 ,
        0.36335572])]"
