breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 426.62238528, -451.93488156, -228.88264004])]","[array([-1.51270071,  1.5494937 , -0.06958005, -0.74477884, -1.3379239 ,
        0.0605747 ])]"
2000,movel_fit,"[array([ 416.86950876, -469.15333954, -182.77202331])]","[array([-1.5321254 ,  1.52883945, -0.07112523, -0.7382934 , -1.40288278,
        0.06655377])]"
4000,movel_fit,"[array([ 406.63442039, -486.35919289, -134.30899812])]","[array([-1.54897538,  1.51148091, -0.06895772, -0.73327857, -1.47500625,
        0.07443044])]"
6000,movel_fit,"[array([ 396.2720604 , -506.65754249,  -86.00364081])]","[array([-1.56796958,  1.4976974 , -0.06578683, -0.73600758, -1.5492366 ,
        0.0802237 ])]"
8000,movel_fit,"[array([ 386.45681461, -530.96835477,  -39.23943127])]","[array([-1.58742146,  1.48462823, -0.0618039 , -0.74655442, -1.62152134,
        0.08359632])]"
10000,movel_fit,"[array([ 377.50104654, -559.35344034,    5.16723981])]","[array([-1.60622623,  1.47014735, -0.05679504, -0.76437609, -1.68902403,
        0.08453779])]"
12000,movel_fit,"[array([ 369.43026026, -590.56471696,   47.45985143])]","[array([-1.62299942,  1.4543005 , -0.04980118, -0.78801719, -1.75205364,
        0.08404759])]"
14000,movel_fit,"[array([ 362.21250135, -623.64263366,   87.89961114])]","[array([-1.63733653,  1.43797765, -0.0402002 , -0.81691317, -1.81125617,
        0.0826662 ])]"
16000,movel_fit,"[array([ 355.85322089, -658.17172904,  126.52878586])]","[array([-1.64945105,  1.42175679, -0.02772337, -0.85115412, -1.86649513,
        0.08041522])]"
18000,movel_fit,"[array([ 350.36925697, -693.88698398,  163.38283437])]","[array([-1.65960185,  1.40601466, -0.01214623, -0.89085412, -1.9173932 ,
        0.07727877])]"
20000,movel_fit,"[array([ 345.76408098, -730.61692354,  198.51842486])]","[array([-1.66809042,  1.39081214,  0.00676347, -0.93597081, -1.96325515,
        0.07327347])]"
22000,movel_fit,"[array([ 341.98214761, -768.1305374 ,  232.1183738 ])]","[array([-1.67516352,  1.37614857,  0.02935857, -0.98609624, -2.00348585,
        0.06866099])]"
24000,movel_fit,"[array([ 338.85670938, -806.0333486 ,  264.52171007])]","[array([-1.68092463,  1.3623793 ,  0.05620672, -1.04042894, -2.03815422,
        0.06411809])]"
26000,movel_fit,"[array([ 336.0750406 , -843.99618033,  296.07322661])]","[array([-1.68574237,  1.34955282,  0.08799474, -1.09781237, -2.06704878,
        0.06045896])]"
28000,movel_fit,"[array([ 333.15001794, -881.81466252,  327.12956232])]","[array([-1.69051176,  1.33690809,  0.12548516, -1.15645665, -2.08899805,
        0.05856888])]"
30000,movel_fit,"[array([ 329.40579562, -919.12035728,  358.13514542])]","[array([-1.69619747,  1.32392826,  0.16967718, -1.21395672, -2.10329028,
        0.05976896])]"
32000,movel_fit,"[array([ 323.98564026, -955.33158212,  389.50807185])]","[array([-1.7036726 ,  1.31068829,  0.22164335, -1.26767372, -2.11020034,
        0.06566471])]"
34000,movel_fit,"[array([ 315.94536388, -989.77576897,  421.6121203 ])]","[array([-1.71393717,  1.29686633,  0.28166839, -1.31488799, -2.11006267,
        0.07742703])]"
36000,movel_fit,"[array([  304.42956646, -1021.47956663,   454.86550226])]","[array([-1.72751405,  1.28233422,  0.34861812, -1.35380763, -2.10466141,
        0.0952378 ])]"
38000,movel_fit,"[array([  288.72428021, -1048.97663136,   489.83139907])]","[array([-1.74410554,  1.26780042,  0.41996926, -1.38480218, -2.09842946,
        0.11790347])]"
40000,movel_fit,"[array([  268.22334433, -1070.2414124 ,   527.25192446])]","[array([-1.7630573 ,  1.25405249,  0.49244178, -1.40996106, -2.09733759,
        0.14311625])]"
42000,movel_fit,"[array([  242.94916374, -1082.99270419,   567.94493596])]","[array([-1.78361705,  1.24049943,  0.56240755, -1.43162081, -2.10627261,
        0.16806273])]"
44000,movel_fit,"[array([  214.81293569, -1086.12730032,   612.39024659])]","[array([-1.80456816,  1.22442462,  0.62606398, -1.45166666, -2.12548963,
        0.18992792])]"
46000,movel_fit,"[array([  186.05419945, -1078.86851533,   660.54065541])]","[array([-1.82410953,  1.20464323,  0.68199034, -1.47202942, -2.15549616,
        0.2072523 ])]"
48000,movel_fit,"[array([  159.50798914, -1062.14273632,   711.71324864])]","[array([-1.84040316,  1.18008505,  0.72924197, -1.49470136, -2.19370663,
        0.21899723])]"
50000,movel_fit,"[array([  138.04435683, -1039.98106751,   764.65431376])]","[array([-1.85266329,  1.14987942,  0.76607707, -1.52237291, -2.23245075,
        0.22383847])]"
