breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 930.92804365, -506.72036614,  177.4682274 ])]","[array([-0.58352446, -0.03907437, -0.224927  , -0.23715976, -1.71740916,
        2.13826594])]"
3171,movel_fit,"[array([ 929.19904016, -441.57210532,  177.44677556])]","[array([-0.54164028, -0.09530629, -0.27756013, -0.25457467, -1.70380217,
        2.1394712 ])]"
6356,movel_fit,"[array([ 925.06834915, -376.22566262,  177.61297001])]","[array([-0.50947405, -0.1837409 , -0.35394076, -0.28952746, -1.66154123,
        2.16290277])]"
9658,movel_fit,"[array([ 918.3697914 , -308.68327645,  177.43642007])]","[array([-0.48489067, -0.30962326, -0.45742503, -0.34155649, -1.5911357 ,
        2.2055796 ])]"
13655,movel_fit,"[array([ 907.94274315, -227.20036896,  175.83736048])]","[array([-0.45982856, -0.49471163, -0.60389751, -0.41917275, -1.48712479,
        2.2553494 ])]"
16297,movel_fit,"[array([ 901.08515907, -173.36954394,  173.64773036])]","[array([-0.43642485, -0.61731578, -0.69721334, -0.46927181, -1.42009945,
        2.24309291])]"
18501,movel_fit,"[array([ 897.20675654, -128.24975072,  172.23777687])]","[array([-0.40561411, -0.70216768, -0.75869097, -0.50119886, -1.3719915 ,
        2.18219231])]"
20232,movel_fit,"[array([896.19272984, -92.68876155, 171.80943917])]","[array([-0.37007993, -0.74889964, -0.79006309, -0.51320699, -1.33899066,
        2.08656085])]"
21788,movel_fit,"[array([897.37992615, -60.73630362, 172.32212904])]","[array([-0.32746425, -0.76622023, -0.79885771, -0.50828468, -1.31653413,
        1.96837303])]"
23313,movel_fit,"[array([900.80317818, -29.58886418, 173.57020326])]","[array([-0.27542469, -0.74948394, -0.78251299, -0.48519774, -1.30794581,
        1.82689794])]"
24912,movel_fit,"[array([906.79462259,   2.68858302, 175.26161648])]","[array([-0.21373084, -0.68546628, -0.73242069, -0.44442592, -1.32562954,
        1.66757469])]"
26605,movel_fit,"[array([915.44394409,  36.38070961, 176.53280885])]","[array([-0.14853898, -0.56111747, -0.64052914, -0.39565542, -1.38813175,
        1.50492698])]"
28289,movel_fit,"[array([925.55821953,  69.4908907 , 176.12460432])]","[array([-0.0926205 , -0.39252375, -0.52023754, -0.35962601, -1.49626154,
        1.36658442])]"
29985,movel_fit,"[array([935.99371964, 102.64026888, 173.38489241])]","[array([-0.0495795 , -0.21339925, -0.39770156, -0.34776914, -1.62688098,
        1.26504474])]"
31620,movel_fit,"[array([944.95214095, 134.7248756 , 168.89108629])]","[array([-0.01878112, -0.06541138, -0.3024007 , -0.35888585, -1.74367396,
        1.22376254])]"
32954,movel_fit,"[array([950.34288066, 161.34438994, 165.05697884])]","[array([ 9.45021316e-04,  2.53498341e-02, -2.47980357e-01, -3.81024230e-01,
       -1.82164826e+00,  1.25347006e+00])]"
34048,movel_fit,"[array([952.91469983, 183.58880549, 162.89807654])]","[array([ 0.0159186 ,  0.07991356, -0.2169261 , -0.40323326, -1.87461559,
        1.32559089])]"
35023,movel_fit,"[array([953.3925887 , 203.62216266, 162.31021684])]","[array([ 0.0301073 ,  0.11052201, -0.1997788 , -0.42091585, -1.91034122,
        1.42222594])]"
35974,movel_fit,"[array([952.00435115, 223.1006273 , 163.23860085])]","[array([ 0.04574109,  0.12007662, -0.19368288, -0.43157859, -1.92911497,
        1.53114915])]"
36983,movel_fit,"[array([948.50591313, 243.4182227 , 165.64570056])]","[array([ 0.06433699,  0.10262324, -0.20173835, -0.43331563, -1.9231064 ,
        1.64261329])]"
38130,movel_fit,"[array([942.24957131, 265.85040464, 169.37580785])]","[array([ 0.08757237,  0.04301032, -0.23393383, -0.42456546, -1.87579854,
        1.74572831])]"
39387,movel_fit,"[array([933.11374669, 289.71031809, 173.29132561])]","[array([ 0.11673957, -0.0738989 , -0.30385007, -0.40567843, -1.77115116,
        1.823397  ])]"
40646,movel_fit,"[array([922.41109196, 313.17299295, 175.59100486])]","[array([ 0.15291697, -0.23540105, -0.40940971, -0.38111441, -1.62216033,
        1.86571201])]"
41921,movel_fit,"[array([911.18270497, 336.86178824, 175.5977485 ])]","[array([ 0.19829249, -0.41403927, -0.53424973, -0.35371754, -1.45545725,
        1.86465702])]"
43117,movel_fit,"[array([901.59461449, 359.43538037, 173.74607796])]","[array([ 0.24603501, -0.56640056, -0.6458973 , -0.32838254, -1.30783105,
        1.79976419])]"
44099,movel_fit,"[array([895.6009246 , 378.62157745, 171.79718889])]","[array([ 0.28515209, -0.66947779, -0.72408546, -0.3101013 , -1.19766635,
        1.67809794])]"
44917,movel_fit,"[array([892.64747423, 395.14977888, 170.65954392])]","[array([ 0.3185306 , -0.73668762, -0.77628414, -0.29101102, -1.11275463,
        1.51911271])]"
45664,movel_fit,"[array([892.09053972, 410.50271103, 170.43272411])]","[array([ 0.34987058, -0.77423054, -0.80643177, -0.26474295, -1.04761167,
        1.33390625])]"
46414,movel_fit,"[array([893.77353385, 425.82519782, 171.11772844])]","[array([ 0.37880549, -0.77848492, -0.81152666, -0.23213867, -1.0067962 ,
        1.13838314])]"
47248,movel_fit,"[array([898.03218689, 442.37814548, 172.6224161 ])]","[array([ 0.39928793, -0.7376215 , -0.78209607, -0.20712576, -1.00333587,
        0.95655485])]"
48238,movel_fit,"[array([905.55690776, 461.20275968, 174.52783836])]","[array([ 0.40051212, -0.63344112, -0.70296515, -0.21466363, -1.05902393,
        0.82273434])]"
49312,movel_fit,"[array([915.60347304, 480.85158479, 175.43730496])]","[array([ 0.37917079, -0.46954417, -0.57679102, -0.26249032, -1.18161103,
        0.75930371])]"
49999,movel_fit,"[array([922.45108308, 493.19705237, 174.71484415])]","[array([ 0.3601517 , -0.34883564, -0.4849962 , -0.30349228, -1.28255178,
        0.74446743])]"
