average speed,max speed,min speed,std speed,average error,max error,min error,std error,average angle error,max angle error,min angle error,std angle error
251.29233325465225,279.7917906101704,218.56117488637287,4.765814056145308,0.08279734146673856,0.16047584999664533,0.006902790389824886,0.029845104489821445,0.001653305522254712,0.010493929365056229,5.098571175578949e-06,0.002043137202115605
