breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 873.42622918, -889.34775546,  171.47257759])]","[array([-0.89587925, -0.24360982, -0.42352734, -0.26262064, -1.20747836,
        2.89440742])]"
499,movel_fit,"[array([ 862.24787803, -825.62293112,  147.60019494])]","[array([-0.90618491, -0.2858141 , -0.48306649, -0.34462924, -1.23973927,
        2.8491071 ])]"
999,movel_fit,"[array([ 860.23486594, -809.28239331,  141.38090438])]","[array([-0.9039874 , -0.29371087, -0.49490191, -0.35678719, -1.24914334,
        2.82551929])]"
1499,movel_fit,"[array([ 858.36531102, -792.79427362,  135.57171581])]","[array([-0.89979663, -0.30023823, -0.50466782, -0.3653103 , -1.25981406,
        2.79697931])]"
1999,movel_fit,"[array([ 856.92725818, -776.08943762,  130.25608615])]","[array([-0.89476629, -0.30599996, -0.5133351 , -0.37313771, -1.27101148,
        2.76684633])]"
2499,movel_fit,"[array([ 855.71187962, -759.2305983 ,  125.39305101])]","[array([-0.88966896, -0.31151126, -0.52159949, -0.38147317, -1.28242628,
        2.73684296])]"
2999,movel_fit,"[array([ 854.91976872, -742.206311  ,  120.96585477])]","[array([-0.88449341, -0.31682923, -0.52960715, -0.39061707, -1.29373596,
        2.70732939])]"
3499,movel_fit,"[array([ 854.40502093, -725.08504626,  116.9801221 ])]","[array([-0.87931774, -0.32205801, -0.53742471, -0.40042956, -1.3049424 ,
        2.67839844])]"
3999,movel_fit,"[array([ 854.19227325, -707.85193382,  113.46960603])]","[array([-0.87398432, -0.32717745, -0.54496803, -0.41065905, -1.31605204,
        2.64984038])]"
4499,movel_fit,"[array([ 854.30248369, -690.52230181,  110.38137252])]","[array([-0.86837   , -0.33214426, -0.55221691, -0.42110179, -1.32698616,
        2.62153953])]"
4999,movel_fit,"[array([ 854.6574499 , -673.14450966,  107.75762297])]","[array([-0.86248953, -0.33698411, -0.55912981, -0.43162643, -1.33779436,
        2.59351613])]"
5499,movel_fit,"[array([ 855.39983324, -655.69350486,  105.5945558 ])]","[array([-0.85620537, -0.34166985, -0.5656906 , -0.44223529, -1.34831747,
        2.56576337])]"
5999,movel_fit,"[array([ 856.31319222, -638.2196638 ,  103.83145402])]","[array([-0.84967797, -0.34635781, -0.57205986, -0.45287501, -1.35859349,
        2.53848832])]"
6499,movel_fit,"[array([ 857.52387681, -620.71656842,  102.49489548])]","[array([-0.84282804, -0.35105546, -0.5782281 , -0.46360899, -1.36847399,
        2.51174562])]"
6999,movel_fit,"[array([ 859.06849537, -603.22179103,  101.55879542])]","[array([-0.83563995, -0.35577158, -0.58421742, -0.47443822, -1.37783709,
        2.48560771])]"
7499,movel_fit,"[array([ 860.75689851, -585.72297808,  101.01472866])]","[array([-0.82821674, -0.3607056 , -0.59016491, -0.48530584, -1.38676922,
        2.46016165])]"
7999,movel_fit,"[array([ 862.75400778, -568.2503656 ,  100.88744768])]","[array([-0.82043129, -0.36573637, -0.59593792, -0.49619579, -1.39513795,
        2.43533281])]"
8499,movel_fit,"[array([ 864.90000419, -550.80248183,  101.10156394])]","[array([-0.81233393, -0.37095669, -0.6016337 , -0.50698801, -1.40300817,
        2.41112293])]"
8999,movel_fit,"[array([ 867.31439637, -533.39054004,  101.66969194])]","[array([-0.80382406, -0.3762314 , -0.6071188 , -0.51766661, -1.4103242 ,
        2.38745236])]"
9499,movel_fit,"[array([ 869.9054112 , -516.02967028,  102.58266071])]","[array([-0.79487928, -0.38154254, -0.61233293, -0.52805229, -1.41718032,
        2.36419096])]"
9999,movel_fit,"[array([ 872.60194224, -498.67891644,  103.75910525])]","[array([-0.78543906, -0.38687371, -0.61728952, -0.53800421, -1.42362583,
        2.34121362])]"
10499,movel_fit,"[array([ 875.52497806, -481.41971511,  105.29002751])]","[array([-0.77551828, -0.39203251, -0.62177126, -0.54760668, -1.42966804,
        2.31856545])]"
10999,movel_fit,"[array([ 878.52897995, -464.17780003,  107.03871003])]","[array([-0.7650721 , -0.39706565, -0.62588526, -0.55668874, -1.43537862,
        2.29611942])]"
11499,movel_fit,"[array([ 881.72015106, -447.02186749,  109.09307896])]","[array([-0.75412866, -0.40178343, -0.62942743, -0.56534426, -1.44078874,
        2.27392453])]"
11999,movel_fit,"[array([ 885.07748947, -429.9216202 ,  111.41228605])]","[array([-0.74264355, -0.4061858 , -0.63241118, -0.5735114 , -1.44588621,
        2.25190852])]"
12499,movel_fit,"[array([ 888.5282851, -412.8724449,  113.9161006])]","[array([-0.73064741, -0.41026949, -0.6348921 , -0.58115149, -1.45069834,
        2.23008606])]"
12999,movel_fit,"[array([ 892.04658055, -395.87207593,  116.66594728])]","[array([-0.71815854, -0.41401784, -0.6367966 , -0.58825589, -1.45531722,
        2.20841876])]"
13499,movel_fit,"[array([ 895.69664739, -378.93290048,  119.63545407])]","[array([-0.70517606, -0.41736064, -0.63810669, -0.59488594, -1.45966911,
        2.18695329])]"
13999,movel_fit,"[array([ 899.39536911, -362.03128325,  122.7397358 ])]","[array([-0.69173083, -0.42035369, -0.63893019, -0.60101607, -1.46376519,
        2.16571124])]"
14499,movel_fit,"[array([ 903.14077573, -345.17629261,  126.04728106])]","[array([-0.67784604, -0.42295112, -0.63917305, -0.60665538, -1.46769087,
        2.14466624])]"
14999,movel_fit,"[array([ 907.02692297, -328.41922057,  129.59266251])]","[array([-0.66353924, -0.42506306, -0.63874905, -0.61186298, -1.4713748 ,
        2.1238678 ])]"
15499,movel_fit,"[array([ 910.86097044, -311.64733389,  133.15800625])]","[array([-0.6488273 , -0.4268585 , -0.63796573, -0.61659116, -1.47485224,
        2.10333306])]"
15999,movel_fit,"[array([ 914.76271785, -294.93249995,  136.91488295])]","[array([-0.63372251, -0.42818644, -0.63656649, -0.62087913, -1.47816154,
        2.08303298])]"
16499,movel_fit,"[array([ 918.76150532, -278.24916807,  140.77626199])]","[array([-0.61819217, -0.42903031, -0.63461459, -0.62473243, -1.48120724,
        2.06298087])]"
16999,movel_fit,"[array([ 922.70096181, -261.58799199,  144.74857581])]","[array([-0.60233038, -0.42949623, -0.6321773 , -0.62812221, -1.48415995,
        2.04318607])]"
17499,movel_fit,"[array([ 926.70616241, -244.9859023 ,  148.81890206])]","[array([-0.58610898, -0.42945716, -0.62917511, -0.63107243, -1.48690166,
        2.02367339])]"
17999,movel_fit,"[array([ 930.68991234, -228.36805367,  152.92729763])]","[array([-0.56952477, -0.4290301 , -0.62574496, -0.63358244, -1.48946059,
        2.00442905])]"
18499,movel_fit,"[array([ 934.6774171 , -211.77695303,  157.13822465])]","[array([-0.55261437, -0.42819124, -0.62180947, -0.63565574, -1.49185393,
        1.9854655 ])]"
18999,movel_fit,"[array([ 938.55971771, -195.19868751,  161.42775434])]","[array([-0.53541954, -0.42701587, -0.61743589, -0.6372535 , -1.49418324,
        1.96677367])]"
19499,movel_fit,"[array([ 942.50497442, -178.62640474,  165.71796481])]","[array([-0.51786743, -0.42534903, -0.61258866, -0.63842416, -1.4962572 ,
        1.94839354])]"
19999,movel_fit,"[array([ 946.44948598, -162.07916678,  170.08640798])]","[array([-0.5000142 , -0.4232545 , -0.60723577, -0.63914033, -1.49818494,
        1.93030849])]"
20499,movel_fit,"[array([ 950.34132469, -145.52696209,  174.51843327])]","[array([-0.48185773, -0.42073566, -0.60138741, -0.63937569, -1.50004962,
        1.91248379])]"
20999,movel_fit,"[array([ 954.12465466, -128.94830044,  178.92316378])]","[array([-0.46338474, -0.41785738, -0.59515653, -0.63908122, -1.50182451,
        1.89492229])]"
21499,movel_fit,"[array([ 957.8429943 , -112.36253779,  183.31498646])]","[array([-0.4445878 , -0.41453354, -0.58846039, -0.63823464, -1.5035241 ,
        1.87761374])]"
21999,movel_fit,"[array([961.51953444, -95.77405818, 187.77922229])]","[array([-0.42548893, -0.4106663 , -0.58116023, -0.63686106, -1.50527447,
        1.86053351])]"
22499,movel_fit,"[array([965.12362416, -79.1689189 , 192.17630077])]","[array([-0.40607132, -0.40627794, -0.5733834 , -0.63491653, -1.50701404,
        1.84371617])]"
22999,movel_fit,"[array([968.63382565, -62.52212665, 196.54608982])]","[array([-0.38629886, -0.40132989, -0.5650509 , -0.63234574, -1.50884664,
        1.82707413])]"
23499,movel_fit,"[array([972.0352019 , -45.86178713, 200.88583676])]","[array([-0.36620767, -0.39581687, -0.55615648, -0.62913603, -1.51081448,
        1.8106369 ])]"
23999,movel_fit,"[array([975.26077176, -29.137652  , 205.15142032])]","[array([-0.34575901, -0.3897937 , -0.54676999, -0.62525243, -1.51295984,
        1.7943596 ])]"
24499,movel_fit,"[array([978.52673789, -12.41803486, 209.3766959 ])]","[array([-0.32495982, -0.38297944, -0.53665321, -0.62071462, -1.51522266,
        1.778302  ])]"
