breakpoints,primitives,points,q_bp
0,movej_fit,"[array([ 861.61735197, -841.09811283,  747.82895956])]","[array([-0.95020661, -0.08067234, -0.29568647, -0.36345454, -1.36227872,
        2.9229539 ])]"
499,movel_fit,"[array([ 859.22877182, -825.02772944,  741.25092731])]","[array([-0.95535658, -0.08839496, -0.31283485, -0.38602164, -1.36728921,
        2.91527026])]"
998,movel_fit,"[array([ 857.14710202, -808.75295911,  735.08857345])]","[array([-0.95575363, -0.09424574, -0.32623178, -0.40087311, -1.37418413,
        2.8960272 ])]"
1497,movel_fit,"[array([ 855.37637204, -792.28736691,  729.35219421])]","[array([-0.95400782, -0.09907833, -0.33768282, -0.41263842, -1.38207568,
        2.87169087])]"
1996,movel_fit,"[array([ 853.91939804, -775.6461331 ,  724.05078209])]","[array([-0.95148168, -0.1034066 , -0.34824054, -0.42370313, -1.39044135,
        2.84570104])]"
2495,movel_fit,"[array([ 852.77746923, -758.84582434,  719.19154394])]","[array([-0.94877154, -0.10753477, -0.35845175, -0.43508964, -1.39896426,
        2.81963431])]"
2994,movel_fit,"[array([ 851.95016806, -741.90404857,  714.77955607])]","[array([-0.94603296, -0.11160885, -0.36852577, -0.44705128, -1.40747919,
        2.79400077])]"
3493,movel_fit,"[array([ 851.43529777, -724.83905815,  710.81754635])]","[array([-0.94321212, -0.11567182, -0.37848169, -0.45948504, -1.41591885,
        2.76880702])]"
3992,movel_fit,"[array([ 851.22889481, -707.66934682,  707.30579034])]","[array([-0.94019206, -0.11971779, -0.38826205, -0.47218522, -1.42426197,
        2.74390703])]"
4491,movel_fit,"[array([ 851.32530644, -690.41327029,  704.24210626])]","[array([-0.93686927, -0.12373339, -0.39780538, -0.48497203, -1.432495  ,
        2.71918237])]"
4990,movel_fit,"[array([ 851.71731644, -673.08870866,  701.62193285])]","[array([-0.93318187, -0.12772182, -0.40708176, -0.49773657, -1.44059095,
        2.69460591])]"
5489,movel_fit,"[array([ 852.39630463, -655.71278031,  699.43847343])]","[array([-0.92910923, -0.13171094, -0.41610053, -0.51043816, -1.44850336,
        2.67023776])]"
5988,movel_fit,"[array([ 853.35242779, -638.30161012,  697.68289018])]","[array([-0.92465794, -0.13574939, -0.42490047, -0.52307986, -1.45617081,
        2.64618958])]"
6487,movel_fit,"[array([ 854.57481156, -620.8701514 ,  696.34453332])]","[array([-0.91984439, -0.13989547, -0.43353176, -0.53567958, -1.46352707,
        2.62258189])]"
6986,movel_fit,"[array([ 856.05174483, -603.43205753,  695.41119117])]","[array([-0.91468015, -0.14420373, -0.44203732, -0.54824654, -1.47051261,
        2.59950894])]"
7485,movel_fit,"[array([ 857.77086945, -585.99959839,  694.86934891])]","[array([-0.90916318, -0.14871306, -0.45043869, -0.56076752, -1.47708386,
        2.57701813])]"
7984,movel_fit,"[array([ 859.71935995, -568.58361589,  694.70444525])]","[array([-0.90327517, -0.15343916, -0.45872894, -0.57320316, -1.48321846,
        2.55510447])]"
8483,movel_fit,"[array([ 861.88408888, -551.19351287,  694.90111866])]","[array([-0.89698384, -0.15837224, -0.46687279, -0.58549206, -1.48891588,
        2.53371725])]"
8982,movel_fit,"[array([ 864.25177482, -533.83727009,  695.44343634])]","[array([-0.89024829, -0.1634794 , -0.47481224, -0.59755941, -1.49419427,
        2.51277402])]"
9481,movel_fit,"[array([ 866.80911132, -516.52148649,  696.31510108])]","[array([-0.8830255 , -0.16871049, -0.48247553, -0.60932714, -1.49908489,
        2.4921773 ])]"
9980,movel_fit,"[array([ 869.54287565, -499.25143834,  697.49963315])]","[array([-0.87527621, -0.17400552, -0.48978693, -0.62072303, -1.50362569,
        2.47183012])]"
10479,movel_fit,"[array([ 872.44001742, -482.03115354,  698.98052552])]","[array([-0.8669694 , -0.17930212, -0.49667541, -0.6316875 , -1.50785536,
        2.45164797])]"
10978,movel_fit,"[array([ 875.48772766, -464.86349771,  700.7413724 ])]","[array([-0.85808473, -0.1845417 , -0.50308098, -0.64217716, -1.51180877,
        2.431566  ])]"
11477,movel_fit,"[array([ 878.67348963, -447.75026866,  702.76597203])]","[array([-0.84861303, -0.18967354, -0.50895803, -0.65216543, -1.51551418,
        2.41154145])]"
11976,movel_fit,"[array([ 881.98511298, -430.69229647,  705.03840543])]","[array([-0.83855521, -0.19465656, -0.51427582, -0.66164066, -1.5189924 ,
        2.39155207])]"
12475,movel_fit,"[array([ 885.4107533 , -413.68954621,  707.54309363])]","[array([-0.82792004, -0.19945913, -0.51901675, -0.67060263, -1.52225735,
        2.37159193])]"
12974,movel_fit,"[array([ 888.93891912, -396.74122045,  710.26483601])]","[array([-0.81672156, -0.20405726, -0.52317319, -0.67905845, -1.52531774,
        2.35166604])]"
13473,movel_fit,"[array([ 892.55846873, -379.84585892,  713.18883263])]","[array([-0.80497656, -0.20843215, -0.52674386, -0.68701871, -1.52817913,
        2.33178503])]"
