breakpoints,primitives,points,q_bp
0,moveabsj,"[array([ 1477.50413835, -1384.90716544,   164.0129701 ])]","[array([-0.85168473,  0.72818478,  0.1572532 , -2.771078  , -0.53492022,
       -2.14296663])]"
1666,movel_fit,"[array([ 1413.2808195 , -1150.80391128,   326.42694526])]","[array([-0.8406167 ,  0.59301233,  0.23891923, -2.69243755, -0.81129585,
       -2.23264168])]"
3333,movel_fit,"[array([ 1406.95399204, -1105.58643799,   363.11092631])]","[array([-0.83402904,  0.57782628,  0.23456781, -2.68979905, -0.88315508,
       -2.25901222])]"
5000,movel_fit,"[array([ 1400.93799051, -1065.61287242,   405.5970629 ])]","[array([-0.8306972 ,  0.56465044,  0.22515931, -2.68073533, -0.96024552,
       -2.28687145])]"
6666,movel_fit,"[array([ 1399.56278521, -1028.0941322 ,   450.56535961])]","[array([-0.82674307,  0.55421665,  0.21193857, -2.66732215, -1.0362481 ,
       -2.31377093])]"
8333,movel_fit,"[array([1400.46335293, -994.60962715,  498.59291853])]","[array([-0.8233985 ,  0.54380034,  0.19758828, -2.6506205 , -1.10841387,
       -2.33800913])]"
10000,movel_fit,"[array([1403.91494952, -964.55388411,  548.76386875])]","[array([-0.81973655,  0.53261559,  0.18282363, -2.63238378, -1.17473303,
       -2.35895721])]"
11666,movel_fit,"[array([1409.27377404, -937.46136058,  600.41021495])]","[array([-0.81514463,  0.52094319,  0.16673658, -2.61506875, -1.23595237,
       -2.37836761])]"
13333,movel_fit,"[array([1416.23057283, -912.74716041,  652.91779874])]","[array([-0.80925175,  0.50946216,  0.14837846, -2.59970904, -1.2931307 ,
       -2.3975386 ])]"
15000,movel_fit,"[array([1424.1368459 , -890.02882196,  706.32024932])]","[array([-0.80219693,  0.49805035,  0.12764671, -2.58648862, -1.34695513,
       -2.4167101 ])]"
16666,movel_fit,"[array([1432.52975057, -868.96309617,  760.28241324])]","[array([-0.79411211,  0.48672539,  0.10465702, -2.5753923 , -1.39761964,
       -2.43600686])]"
18333,movel_fit,"[array([1441.26349016, -848.96336646,  814.62040197])]","[array([-0.78490846,  0.47537909,  0.07957061, -2.56637255, -1.44516513,
       -2.45536301])]"
20000,movel_fit,"[array([1449.74712033, -829.68006442,  869.22886223])]","[array([-0.77474071,  0.46347197,  0.05299999, -2.55956074, -1.48934648,
       -2.4746306 ])]"
21666,movel_fit,"[array([1457.85447237, -810.87298258,  924.00599322])]","[array([-0.76351421,  0.45089458,  0.02485511, -2.55538262, -1.5301227 ,
       -2.49375039])]"
23333,movel_fit,"[array([1465.12650743, -791.69346325,  978.8371446 ])]","[array([-0.75080279,  0.43733162, -0.00468752, -2.55474813, -1.56773439,
       -2.5134331 ])]"
25000,movel_fit,"[array([1471.21592396, -772.03140959, 1033.70739381])]","[array([-0.7363164 ,  0.42282811, -0.03616974, -2.55888627, -1.60261502,
       -2.53427009])]"
26666,movel_fit,"[array([1475.63631749, -751.48651205, 1088.22791226])]","[array([-0.71978798,  0.40642003, -0.0685624 , -2.56882222, -1.63369022,
       -2.55614384])]"
28333,movel_fit,"[array([1477.96504082, -729.37248275, 1142.44031644])]","[array([-0.70076469,  0.38639495, -0.10032486, -2.58566848, -1.65935193,
       -2.57827968])]"
30000,movel_fit,"[array([1478.00617191, -704.62256127, 1195.5731543 ])]","[array([-0.67821467,  0.3613874 , -0.12963258, -2.61110135, -1.6777837 ,
       -2.60052837])]"
31666,movel_fit,"[array([1474.11101675, -678.57685677, 1247.91406771])]","[array([-0.65229871,  0.33046245, -0.1558907 , -2.64746727, -1.68905399,
       -2.6237439 ])]"
33333,movel_fit,"[array([1467.40798198, -647.95116466, 1297.46972214])]","[array([-0.6203133 ,  0.29155108, -0.17450502, -2.69557908, -1.6892348 ,
       -2.64658878])]"
35000,movel_fit,"[array([1455.83985375, -615.01911176, 1344.68105394])]","[array([-0.58318036,  0.2437086 , -0.1835421 , -2.75569838, -1.67859683,
       -2.66935174])]"
36666,movel_fit,"[array([1439.85124446, -578.62825452, 1387.89884611])]","[array([-0.53944291,  0.1876258 , -0.18056482, -2.82659915, -1.65739251,
       -2.69257113])]"
38333,movel_fit,"[array([1419.15665549, -539.68606468, 1426.57518397])]","[array([-0.48884468,  0.1264135 , -0.16684517, -2.90679119, -1.63025124,
       -2.71918594])]"
40000,movel_fit,"[array([1394.56260569, -498.11206633, 1460.23846077])]","[array([-0.43031197,  0.06499789, -0.14601204, -2.99496339, -1.60408135,
       -2.75251273])]"
41666,movel_fit,"[array([1366.5863198 , -454.78592138, 1488.14809748])]","[array([-0.36403899,  0.00803266, -0.12125504, -3.08931111, -1.58549597,
       -2.79530796])]"
43333,movel_fit,"[array([1335.5272653 , -410.85212143, 1511.57075081])]","[array([-0.29246181, -0.04209757, -0.09528558, -3.18514366, -1.57903853,
       -2.84641003])]"
45000,movel_fit,"[array([1302.0547647 , -366.36716619, 1530.38108981])]","[array([-0.21656286, -0.08342919, -0.06954844, -3.28006738, -1.58759558,
       -2.90399084])]"
46666,movel_fit,"[array([1267.46386978, -321.36707335, 1544.87093627])]","[array([-0.13745393, -0.11381752, -0.04573895, -3.37202615, -1.61301411,
       -2.96495414])]"
48333,movel_fit,"[array([1232.62234828, -275.18067613, 1554.27889258])]","[array([-0.05716512, -0.13457873, -0.02153183, -3.45729439, -1.65159824,
       -3.02373098])]"
50000,movel_fit,"[array([1036.68699009,  -45.33880272, 1592.73509513])]","[array([ 0.3086939 , -0.22581883,  0.11822258, -3.72748642, -1.87386089,
       -3.21548286])]"
