breakpoints,primitives,points,q_bp
27500,movel_fit,"[array([ 958.20396402, -321.31576975, -263.65834896])]","[array([ 0.53695554,  1.9612354 , -0.33205561, -2.23747375, -0.83329945,
        4.42585372])]"
28000,movel_fit,"[array([ 958.17095041, -317.40332442, -264.88902432])]","[array([ 0.5410725 ,  1.95938621, -0.33881946, -2.2361832 , -0.82844958,
        4.42422349])]"
28500,movel_fit,"[array([ 957.78945602, -314.02865756, -266.16479212])]","[array([ 0.54509072,  1.95766713, -0.34578664, -2.23513202, -0.82349457,
        4.42232988])]"
29000,movel_fit,"[array([ 957.05479978, -311.21197901, -267.48522802])]","[array([ 0.54900965,  1.95608661, -0.35296113, -2.23432067, -0.8184407 ,
        4.42016072])]"
29500,movel_fit,"[array([ 955.96357856, -308.96869294, -268.84899499])]","[array([ 0.55283033,  1.95465275, -0.36034801, -2.23374728, -0.81329212,
        4.41770522])]"
30000,movel_fit,"[array([ 954.51227829, -307.31373142, -270.25359954])]","[array([ 0.55655276,  1.95337359, -0.36795153, -2.23340861, -0.80805571,
        4.41495346])]"
30500,movel_fit,"[array([ 952.69629764, -306.26512075, -271.69527115])]","[array([ 0.56017353,  1.95225714, -0.37577309, -2.23330046, -0.80274569,
        4.41189613])]"
31000,movel_fit,"[array([ 950.50967632, -305.84558839, -273.16896798])]","[array([ 0.56368405,  1.95131117, -0.38380995, -2.23341737, -0.79738672,
        4.40852475])]"
31500,movel_fit,"[array([ 947.9456659 , -306.08143718, -274.66849492])]","[array([ 0.56707033,  1.95054272, -0.39205477, -2.23375178, -0.79201462,
        4.40483237])]"
32000,movel_fit,"[array([ 944.99807986, -306.99861124, -276.18670696])]","[array([ 0.57031427,  1.94995755, -0.4004963 , -2.23429282, -0.78667399,
        4.40081487])]"
32500,movel_fit,"[array([ 941.66316307, -308.61668782, -277.71576412])]","[array([ 0.57339652,  1.94955952, -0.4091211 , -2.23502525, -0.7814132 ,
        4.39647256])]"
33000,movel_fit,"[array([ 937.94159416, -310.94217873, -279.24740123])]","[array([ 0.57630033,  1.94935018, -0.41791576, -2.23592891, -0.77627786,
        4.39181173])]"
33500,movel_fit,"[array([ 933.84022125, -313.96276311, -280.77317956])]","[array([ 0.57901539,  1.94932867, -0.42686916, -2.23697885, -0.77130415,
        4.38684584])]"
34000,movel_fit,"[array([ 929.37323331, -317.64378915, -282.28469818])]","[array([ 0.58154097,  1.94949193, -0.43597419, -2.23814621, -0.76651377,
        4.38159612])]"
34500,movel_fit,"[array([ 924.56263443, -321.92769547, -283.77376235])]","[array([ 0.58388769,  1.94983514, -0.44522855, -2.23939961, -0.76191132,
        4.37609142])]"
35000,movel_fit,"[array([ 919.43806034, -326.73617047, -285.23251951])]","[array([ 0.58607761,  1.95035233, -0.45463476, -2.24070675, -0.75748434,
        4.37036753])]"
35500,movel_fit,"[array([ 914.03611569, -331.97417011, -286.65356596])]","[array([ 0.58814329,  1.95103695, -0.46419939, -2.24203603, -0.75320522,
        4.36446598])]"
36000,movel_fit,"[array([ 908.39948404, -337.53457376, -288.02998782])]","[array([ 0.59012615,  1.95188235, -0.47393225, -2.24335794, -0.74903382,
        4.35843269])]"
36500,movel_fit,"[array([ 902.57606274, -343.30235066, -289.35524335])]","[array([ 0.59207524,  1.95288226, -0.48384589, -2.24464636, -0.74491925,
        4.35231653])]"
37000,movel_fit,"[array([ 896.61828391, -349.15761176, -290.62276688])]","[array([ 0.59404677,  1.95403117, -0.49395583, -2.24587992, -0.74080012,
        4.34616782])]"
37500,movel_fit,"[array([ 890.58260816, -354.97766177, -291.82523886])]","[array([ 0.59610449,  1.95532484, -0.50428118, -2.24704344, -0.73660333,
        4.34003691])]"
38000,movel_fit,"[array([ 884.52897794, -360.63882322, -292.95365352])]","[array([ 0.59832013,  1.95676074, -0.51484537, -2.24812936, -0.73224284,
        4.33397266])]"
38500,movel_fit,"[array([ 878.51987194, -366.01906852, -293.99656914])]","[array([ 0.60077268,  1.95833837, -0.52567584, -2.24913872, -0.72762087,
        4.32802109])]"
39000,movel_fit,"[array([ 872.61863361, -371.00214752, -294.94011054])]","[array([ 0.60354534,  1.96005904, -0.53680209, -2.25008103, -0.72263339,
        4.32222432])]"
39500,movel_fit,"[array([ 866.88693162, -375.48316732, -295.76924118])]","[array([ 0.60671946,  1.96192506, -0.5482518 , -2.25097242, -0.71718072,
        4.31662008])]"
40000,movel_fit,"[array([ 861.38150436, -379.37478816, -296.4704352 ])]","[array([ 0.61036614,  1.96393793, -0.56004558, -2.25183207, -0.711182  ,
        4.31124196])]"
40500,movel_fit,"[array([ 856.1507604 , -382.61245952, -297.03522004])]","[array([ 0.61453728,  1.96609606, -0.57219189, -2.25267758, -0.70458976,
        4.30612027])]"
41000,movel_fit,"[array([ 851.23210023, -385.15686364, -297.46324021])]","[array([ 0.6192594 ,  1.96839229, -0.58468411, -2.25352093, -0.69739908,
        4.30128304])]"
41500,movel_fit,"[array([ 846.65119706, -386.99150511, -297.76297324])]","[array([ 0.62453399,  1.97081258, -0.59750201, -2.25436715, -0.68964518,
        4.29675634])]"
42000,movel_fit,"[array([ 842.42422205, -388.11438263, -297.94847157])]","[array([ 0.63034735,  1.97333675, -0.61061891, -2.25521771, -0.68138557,
        4.29256321])]"
42500,movel_fit,"[array([ 838.56308507, -388.52482265, -298.03215861])]","[array([ 0.63668913,  1.97594181, -0.6240129 , -2.25607858, -0.67266988,
        4.28872114])]"
43000,movel_fit,"[array([ 835.08201663, -388.20980405, -298.01647514])]","[array([ 0.64357274,  1.97860653, -0.63767736, -2.25696959, -0.66350944,
        4.28523912])]"
43500,movel_fit,"[array([ 832.00205605, -387.13660865, -297.88936082])]","[array([ 0.651046  ,  1.9813146 , -0.6516242 , -2.2579293 , -0.65386487,
        4.28211639])]"
44000,movel_fit,"[array([ 829.35011313, -385.25712153, -297.62791566])]","[array([ 0.65918244,  1.9840532 , -0.66587569, -2.25901005, -0.64366422,
        4.27934487])]"
44500,movel_fit,"[array([ 827.15149931, -382.52411262, -297.21002457])]","[array([ 0.66805325,  1.98680659, -0.68044722, -2.26026344, -0.63284782,
        4.27691485])]"
45000,movel_fit,"[array([ 825.41889788, -378.91278962, -296.62741319])]","[array([ 0.67769322,  1.98954782, -0.69533055, -2.2617236 , -0.62141616,
        4.27482051])]"
45500,movel_fit,"[array([ 824.1444908 , -374.43537902, -295.88969496])]","[array([ 0.68808354,  1.99223524, -0.71049   , -2.26340049, -0.60944653,
        4.27305992])]"
46000,movel_fit,"[array([ 823.30277295, -369.13567291, -295.01199941])]","[array([ 0.69917142,  1.99481941, -0.7258788 , -2.2652927 , -0.59705509,
        4.27162649])]"
46500,movel_fit,"[array([ 822.8653775 , -363.061372  , -293.99170289])]","[array([ 0.71092137,  1.99725886, -0.74146703, -2.26741431, -0.58432062,
        4.2704959 ])]"
47000,movel_fit,"[array([ 822.8144681 , -356.23946268, -292.79894303])]","[array([ 0.72334624,  1.99952856, -0.7572511 , -2.26980689, -0.57124852,
        4.26962385])]"
47500,movel_fit,"[array([ 823.1292816 , -348.70478202, -291.41072768])]","[array([ 0.73643825,  2.00159895, -0.77321171, -2.27249834, -0.55787445,
        4.26897062])]"
48000,movel_fit,"[array([ 823.74122024, -340.59468233, -289.87662518])]","[array([ 0.75000472,  2.00338977, -0.78924022, -2.27541881, -0.54447602,
        4.26854278])]"
48500,movel_fit,"[array([ 824.52500077, -332.17462004, -288.30837312])]","[array([ 0.76366275,  2.00477601, -0.805162  , -2.27840756, -0.53154635,
        4.26838251])]"
49000,movel_fit,"[array([ 825.45587154, -323.5094041 , -286.63992646])]","[array([ 0.77743112,  2.0057666 , -0.82101468, -2.28151834, -0.51901918,
        4.26840893])]"
49500,movel_fit,"[array([ 826.82905729, -313.97616182, -284.40927508])]","[array([ 0.79240599,  2.00666345, -0.83723325, -2.28532601, -0.50553228,
        4.26829891])]"
50000,movel_fit,"[array([ 828.05533419, -304.92503681, -282.83169938])]","[array([ 0.8057211 ,  2.00641005, -0.85221735, -2.28829524, -0.494928  ,
        4.26901996])]"
