breakpoints,primitives,p_bp,q_bp
32999,movel,"[array([-601.91515041, -149.19241289,  253.13190342])]","[array([-1.21062551,  0.25135282, -0.46737293, -2.33000052,  0.82300459,
        1.17426924])]"
33999,movel,"[array([-588.00195   , -183.02793294,  237.17584475])]","[array([-1.18082535,  0.24359934, -0.46976907, -2.31329827,  0.80903402,
        1.19254878])]"
34999,movel,"[array([-569.99600797, -218.0910896 ,  219.77218534])]","[array([-1.15072958,  0.23350052, -0.47334549, -2.29524187,  0.79456004,
        1.21211164])]"
35999,movel,"[array([-547.81640922, -253.69276681,  201.5965793 ])]","[array([-1.12055275,  0.22119884, -0.47792273, -2.27600636,  0.77960273,
        1.23259998])]"
36999,movel,"[array([-521.65510422, -289.01988472,  183.40509844])]","[array([-1.09049049,  0.20696336, -0.48317861, -2.25576014,  0.76410284,
        1.25358837])]"
37999,movel,"[array([-491.96503104, -323.20307179,  165.90627267])]","[array([-1.06068647,  0.19116184, -0.48866793, -2.23462946,  0.74792152,
        1.27462988])]"
38999,movel,"[array([-459.41103925, -355.37820629,  149.64796635])]","[array([-1.03119347,  0.17421958, -0.49382507, -2.21264402,  0.73081249,
        1.29529958])]"
39999,movel,"[array([-424.77271907, -384.74510305,  134.92836232])]","[array([-1.00197857,  0.15659587, -0.49803135, -2.18975289,  0.71249751,
        1.31523182])]"
40999,movel,"[array([-388.83032735, -410.65315131,  121.77303682])]","[array([-0.9730172 ,  0.13879998, -0.50081292, -2.16598911,  0.69291801,
        1.33415659])]"
41999,movel,"[array([-352.28930097, -432.70908726,  110.01263022])]","[array([-0.9444011 ,  0.12139373, -0.50203776, -2.14164379,  0.67243194,
        1.35193115])]"
42999,movel,"[array([-315.75530415, -450.77988241,   99.38724705])]","[array([-0.91627075,  0.10490271, -0.50179236, -2.11711389,  0.65156039,
        1.36853746])]"
43999,movel,"[array([-279.74327223, -464.7831004 ,   89.54627559])]","[array([-0.8885891 ,  0.08973677, -0.49994103, -2.09247358,  0.63045216,
        1.38402994])]"
44999,movel,"[array([-244.72820222, -474.56196028,   80.03911219])]","[array([-0.86119301,  0.07630776, -0.49612344, -2.0675561 ,  0.60899955,
        1.39849512])]"
45999,movel,"[array([-211.15033631, -480.17288451,   70.49981286])]","[array([-0.83416031,  0.06510652, -0.4904126 , -2.04260014,  0.58753295,
        1.41207559])]"
46999,movel,"[array([-179.22088536, -481.94318982,   60.69807306])]","[array([-0.80764104,  0.05643216, -0.48321528, -2.01797791,  0.56651058,
        1.42499942])]"
47999,movel,"[array([-148.99274567, -480.19519676,   50.45765205])]","[array([-0.78167955,  0.05042576, -0.47486138, -1.99385529,  0.54615353,
        1.4375154 ])]"
48999,movel,"[array([-120.58190396, -476.15945298,   40.28847699])]","[array([-0.75710785,  0.04701117, -0.46702797, -1.97159575,  0.52770676,
        1.44974572])]"
49999,movel,"[array([ -94.4823054 , -469.7871661 ,   29.96156668])]","[array([-0.73413566,  0.04672359, -0.45954163, -1.95107522,  0.51112056,
        1.46169032])]"
