breakpoints,primitives,points,q_bp
0,movej_fit,"[array([303.30607805, -18.8865636 , 777.20892949])]","[array([-0.75194183, -0.75670271, -0.31007846, -0.23104805, -1.94429355,
       -1.23564831])]"
11812,movec_fit,"[array([413.6641957 , -69.12419708, 782.5341039 ]), array([ 526.67118639, -112.62252562,  790.80495023])]","[array([-0.43220098, -0.66097163, -0.25669865, -0.06952612, -1.73510886,
       -1.21523056]), array([-0.24609895, -0.5778705 , -0.22817689,  0.08002678, -1.55160394,
       -1.09782229])]"
17312,movel_fit,"[array([ 633.22998088, -150.049871  ,  796.27171519])]","[array([-0.02091133, -0.43564128, -0.17479038,  0.33553422, -1.46135747,
       -0.98245125])]"
20200,movel_fit,"[array([ 687.61644596, -173.82797697,  797.78346079])]","[array([-0.06993891, -0.33863422, -0.10754063,  0.31601982, -1.43709492,
       -0.97813265])]"
23294,movej_fit,"[array([ 742.28023537, -207.08187082,  798.02926447])]","[array([-0.14529025, -0.25093306, -0.04097851,  0.26907578, -1.40242067,
       -0.97710708])]"
27229,movec_fit,"[array([ 774.33124609, -231.36504543,  796.75431921]), array([ 804.61766138, -257.58533181,  793.26847955])]","[array([-0.2902788 , -0.17354382,  0.03327398,  0.10658739, -1.40981988,
       -1.00447361]), array([-0.42139103, -0.10491074,  0.08113193, -0.04953688, -1.41876111,
       -1.04364011])]"
31050,movec_fit,"[array([ 833.87319818, -282.96426749,  786.82369305]), array([ 864.11820347, -306.44907679,  778.24447517])]","[array([-0.60328542,  0.01183532,  0.13755461, -0.30533782, -1.48636507,
       -1.03176768]), array([-0.73988   ,  0.11244766,  0.13169512, -0.52925785, -1.53826426,
       -1.05310207])]"
33253,movel_fit,"[array([ 901.32727575, -330.77085225,  769.45392344])]","[array([-0.79733896,  0.23622609,  0.17627141, -0.66111516, -1.58606196,
       -1.00436532])]"
36863,movec_fit,"[array([ 934.14362553, -347.94534285,  767.89488529]), array([ 967.8728265 , -362.29017651,  773.1712943 ])]","[array([-0.79458   ,  0.27941321,  0.21624502, -0.68316078, -1.56303472,
       -0.9734558 ]), array([-0.78923245,  0.32479444,  0.27042343, -0.70566726, -1.54818295,
       -0.95173941])]"
39770,movec_fit,"[array([ 995.20058385, -370.45691695,  782.0740713 ]), array([1022.93480357, -375.93884816,  791.68113635])]","[array([-0.70890608,  0.31358544,  0.36499771, -0.56243195, -1.4773957 ,
       -0.89076548]), array([-0.61761271,  0.27834192,  0.39787636, -0.40863477, -1.37851128,
       -0.82631056])]"
42808,movec_fit,"[array([1053.01164855, -378.56217413,  799.74187115]), array([1083.63711155, -380.59528207,  805.3858527 ])]","[array([-0.49287512,  0.31172024,  0.51130094, -0.19830064, -1.35192024,
       -0.71529001]), array([-0.36716509,  0.29869667,  0.50987135,  0.01412169, -1.26818723,
       -0.59485466])]"
45517,movec_fit,"[array([1111.02316144, -385.04398105,  807.58547854]), array([1137.35282259, -393.93083365,  808.70667491])]","[array([-0.3306076 ,  0.37433293,  0.61956388,  0.06776398, -1.30338675,
       -0.5077814 ]), array([-0.30062382,  0.45109121,  0.73049903,  0.11693675, -1.33668093,
       -0.41039347])]"
48299,movec_fit,"[array([1160.58376839, -410.55618414,  808.42233308]), array([1179.75566603, -431.59404319,  806.50663091])]","[array([-0.36306023,  0.50917356,  0.81351468,  0.00317983, -1.35088805,
       -0.4153155 ]), array([-0.42754442,  0.55747048,  0.87072836, -0.11119203, -1.35558047,
       -0.42140232])]"
49605,movel_fit,"[array([1196.56396519, -452.0381903 ,  802.10295044])]","[array([-0.55508088,  0.6155043 ,  0.89609571, -0.36687446, -1.37449814,
       -0.49215767])]"
49999,movej_fit,"[array([1201.24092066, -458.16301013,  799.42300983])]","[array([-0.58196544,  0.64347388,  0.9184502 , -0.42236515, -1.39075122,
       -0.51115065])]"
