breakpoints,primitives,points,q_bp
0,movej_fit,"[array([3225.59682732, -997.22671686,  730.19462002])]","[array([ 0.        ,  0.86917397, -0.30019663, -0.        ,  1.14144533,
        0.        ])]"
1000,movel_fit,"[array([3228.37286029, -980.88957293,  727.29948352])]","[array([ 0.00877277,  0.87056571, -0.29743554, -0.00957497,  1.13803944,
        0.00389073])]"
2000,movel_fit,"[array([3231.15167208, -964.53607551,  724.40144898])]","[array([ 0.01753088,  0.87203581, -0.29450283, -0.01916377,  1.13457106,
        0.00781284])]"
3000,movel_fit,"[array([3233.93048386, -948.18257809,  721.50341445])]","[array([ 0.0262642 ,  0.87358306, -0.29140115, -0.02875656,  1.13104396,
        0.01176454])]"
4000,movel_fit,"[array([3236.70929565, -931.82908067,  718.60537991])]","[array([ 0.03497144,  0.87520763, -0.28813046, -0.03835315,  1.12745854,
        0.01574791])]"
5000,movel_fit,"[array([3239.48810744, -915.47558325,  715.70734537])]","[array([ 0.04365133,  0.87690972, -0.28469072, -0.04795338,  1.12381524,
        0.01976505])]"
6000,movel_fit,"[array([3242.26691922, -899.12208583,  712.80931084])]","[array([ 0.0523026 ,  0.87868951, -0.28108188, -0.05755716,  1.12011452,
        0.02381805])]"
7000,movel_fit,"[array([3245.04573101, -882.76858841,  709.9112763 ])]","[array([ 0.06092405,  0.88054722, -0.27730386, -0.06716446,  1.11635688,
        0.02790903])]"
8000,movel_fit,"[array([3247.8245428 , -866.41509099,  707.01324177])]","[array([ 0.06951447,  0.88248306, -0.2733566 , -0.07677528,  1.11254285,
        0.03204009])]"
9000,movel_fit,"[array([3250.60335458, -850.06159357,  704.11520723])]","[array([ 0.07807268,  0.88449727, -0.26924   , -0.08638971,  1.10867296,
        0.03621336])]"
10000,movel_fit,"[array([3253.38216637, -833.70809615,  701.21717269])]","[array([ 0.08659756,  0.8865901 , -0.26495398, -0.09600787,  1.10474781,
        0.04043096])]"
11000,movel_fit,"[array([3256.16097816, -817.35459873,  698.31913816])]","[array([ 0.09508798,  0.88876182, -0.2604984 , -0.10562995,  1.10076799,
        0.04469504])]"
12000,movel_fit,"[array([3258.93978995, -801.00110131,  695.42110362])]","[array([ 0.10354287,  0.89101271, -0.25587313, -0.11525622,  1.09673413,
        0.04900773])]"
13000,movel_fit,"[array([3261.71860173, -784.64760389,  692.52306909])]","[array([ 0.11196116,  0.89334305, -0.25107803, -0.12488697,  1.09264688,
        0.05337119])]"
14000,movel_fit,"[array([3264.49741352, -768.29410647,  689.62503455])]","[array([ 0.12034184,  0.89575317, -0.24611291, -0.1345226 ,  1.08850691,
        0.05778757])]"
15000,movel_fit,"[array([3267.27622531, -751.94060905,  686.72700001])]","[array([ 0.12868391,  0.89824339, -0.24097759, -0.14416353,  1.0843149 ,
        0.06225906])]"
16000,movel_fit,"[array([3270.05503709, -735.58711163,  683.82896548])]","[array([ 0.13698641,  0.90081405, -0.23567183, -0.15381028,  1.08007156,
        0.06678783])]"
17000,movel_fit,"[array([3272.83384888, -719.23361421,  680.93093094])]","[array([ 0.14524841,  0.90346551, -0.2301954 , -0.16346342,  1.07577763,
        0.07137608])]"
18000,movel_fit,"[array([3275.61266067, -702.88011679,  678.03289641])]","[array([ 0.15346901,  0.90619817, -0.22454802, -0.17312359,  1.07143385,
        0.07602602])]"
19000,movel_fit,"[array([3278.39147245, -686.52661937,  675.13486187])]","[array([ 0.16164736,  0.90901241, -0.21872939, -0.18279151,  1.06704097,
        0.08073989])]"
20000,movel_fit,"[array([3281.17028424, -670.17312195,  672.23682734])]","[array([ 0.1697826 ,  0.91190866, -0.21273915, -0.19246794,  1.06259977,
        0.08551991])]"
21000,movel_fit,"[array([3283.94909603, -653.81962453,  669.3387928 ])]","[array([ 0.17787395,  0.91488737, -0.20657695, -0.20215374,  1.05811103,
        0.09036837])]"
22000,movel_fit,"[array([3286.72790781, -637.46612711,  666.44075826])]","[array([ 0.18592064,  0.91794899, -0.20024238, -0.21184985,  1.05357556,
        0.09528753])]"
23000,movel_fit,"[array([3289.5067196 , -621.11262969,  663.54272373])]","[array([ 0.19392192,  0.92109402, -0.19373497, -0.22155725,  1.04899417,
        0.10027971])]"
24000,movel_fit,"[array([3292.28553139, -604.75913227,  660.64468919])]","[array([ 0.2018771 ,  0.92432297, -0.18705424, -0.23127702,  1.04436768,
        0.10534725])]"
25000,movel_fit,"[array([3295.06434317, -588.40563485,  657.74665466])]","[array([ 0.2097855 ,  0.92763637, -0.18019966, -0.24101031,  1.03969692,
        0.11049249])]"
26000,movel_fit,"[array([3297.84315496, -572.05213743,  654.84862012])]","[array([ 0.21764648,  0.93103478, -0.17317062, -0.25075836,  1.03498272,
        0.11571784])]"
27000,movel_fit,"[array([3300.62196675, -555.69864001,  651.95058558])]","[array([ 0.22545944,  0.93451881, -0.1659665 , -0.26052246,  1.03022593,
        0.12102571])]"
28000,movel_fit,"[array([3303.40077853, -539.34514259,  649.05255105])]","[array([ 0.2332238 ,  0.93808908, -0.1585866 , -0.27030403,  1.02542741,
        0.12641858])]"
29000,movel_fit,"[array([3306.17959032, -522.99164517,  646.15451651])]","[array([ 0.240939  ,  0.94174622, -0.15103017, -0.28010452,  1.020588  ,
        0.13189893])]"
30000,movel_fit,"[array([3308.95840211, -506.63814775,  643.25648198])]","[array([ 0.24860455,  0.94549094, -0.1432964 , -0.2899255 ,  1.01570858,
        0.13746931])]"
31000,movel_fit,"[array([3311.73721389, -490.28465033,  640.35844744])]","[array([ 0.25621996,  0.94932395, -0.13538441, -0.29976863,  1.01079002,
        0.14313231])]"
32000,movel_fit,"[array([3314.51602568, -473.93115291,  637.4604129 ])]","[array([ 0.26378477,  0.953246  , -0.12729324, -0.30963563,  1.00583317,
        0.14889057])]"
33000,movel_fit,"[array([3317.29483747, -457.57765549,  634.56237837])]","[array([ 0.27129857,  0.9572579 , -0.11902189, -0.31952836,  1.00083891,
        0.15474679])]"
34000,movel_fit,"[array([3320.07364926, -441.22415807,  631.66434383])]","[array([ 0.27876095,  0.96136047, -0.11056925, -0.32944872,  0.99580811,
        0.16070372])]"
35000,movel_fit,"[array([3322.85246104, -424.87066065,  628.7663093 ])]","[array([ 0.28617156,  0.9655546 , -0.10193414, -0.33939875,  0.99074166,
        0.16676417])]"
36000,movel_fit,"[array([3325.63127283, -408.51716323,  625.86827476])]","[array([ 0.29353006,  0.96984121, -0.09311528, -0.34938057,  0.98564043,
        0.17293104])]"
37000,movel_fit,"[array([3328.41008462, -392.16366581,  622.97024022])]","[array([ 0.30083615,  0.97422126, -0.08411132, -0.35939642,  0.9805053 ,
        0.17920728])]"
38000,movel_fit,"[array([3331.1888964 , -375.81016839,  620.07220569])]","[array([ 0.30808954,  0.97869579, -0.07492079, -0.36944863,  0.97533713,
        0.18559593])]"
39000,movel_fit,"[array([3333.96770819, -359.45667097,  617.17417115])]","[array([ 0.31528998,  0.98326587, -0.06554213, -0.37953965,  0.97013682,
        0.19210011])]"
40000,movel_fit,"[array([3336.74651998, -343.10317355,  614.27613662])]","[array([ 0.32243726,  0.98793263, -0.05597366, -0.38967205,  0.96490524,
        0.19872305])]"
41000,movel_fit,"[array([3339.52533176, -326.74967613,  611.37810208])]","[array([ 0.32953116,  0.99269726, -0.04621358, -0.3998485 ,  0.95964325,
        0.20546804])]"
42000,movel_fit,"[array([3342.30414355, -310.39617871,  608.48006754])]","[array([ 0.33657152,  0.99756103, -0.03625998, -0.41007182,  0.95435175,
        0.21233852])]"
43000,movel_fit,"[array([3345.08295534, -294.04268129,  605.58203301])]","[array([ 0.34355818,  1.00252527, -0.0261108 , -0.42034495,  0.94903161,
        0.21933802])]"
44000,movel_fit,"[array([3347.86176712, -277.68918387,  602.68399847])]","[array([ 0.35049102,  1.00759137, -0.01576383, -0.43067095,  0.94368369,
        0.22647018])]"
45000,movel_fit,"[array([3350.64057891, -261.33568645,  599.78596394])]","[array([ 0.35736994,  1.01276082, -0.00521675, -0.44105305,  0.93830888,
        0.23373879])]"
46000,movel_fit,"[array([3353.4193907 , -244.98218903,  596.8879294 ])]","[array([ 0.36419487,  1.01803518,  0.00553297, -0.4514946 ,  0.93290804,
        0.24114777])]"
47000,movel_fit,"[array([3356.19820248, -228.62869161,  593.98989486])]","[array([ 0.37096573,  1.0234161 ,  0.016488  , -0.46199913,  0.92748205,
        0.2487012 ])]"
48000,movel_fit,"[array([3358.97701427, -212.27519419,  591.09186033])]","[array([ 0.37768251,  1.02890533,  0.0276512 , -0.4725703 ,  0.92203177,
        0.25640331])]"
49000,movel_fit,"[array([3361.75582606, -195.92169677,  588.19382579])]","[array([ 0.38434518,  1.03450472,  0.03902562, -0.48321197,  0.91655809,
        0.2642585 ])]"
50000,movel_fit,"[array([3364.53463784, -179.56819935,  585.29579126])]","[array([ 0.39095375,  1.04021623,  0.05061455, -0.49392818,  0.91106187,
        0.27227136])]"
